"",BBK01.OUB349,BBK01.OUB349_FLAGS
"",Loans to the Federal Government and its special funds for up to and including one year / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:30,
1999-01,1.907,
1999-02,3.739,
1999-03,5.522,
1999-04,2.115,
1999-05,3.555,
1999-06,7.049,
1999-07,4.471,
1999-08,2.806,
1999-09,4.479,
1999-10,5.424,
1999-11,4.589,
1999-12,1.159,
2000-01,0.724,
2000-02,4.635,
2000-03,4.144,
2000-04,3.188,
2000-05,5.139,
2000-06,2.370,
2000-07,4.089,
2000-08,1.726,
2000-09,0.556,
2000-10,2.079,
2000-11,0.846,
2000-12,0.191,
2001-01,4.909,
2001-02,6.518,
2001-03,3.520,
2001-04,3.558,
2001-05,4.114,
2001-06,2.524,
2001-07,1.378,
2001-08,1.817,
2001-09,1.163,
2001-10,1.694,
2001-11,1.394,
2001-12,0.208,
2002-01,3.594,
2002-02,1.668,
2002-03,3.792,
2002-04,0.106,
2002-05,0.118,
2002-06,0.843,
2002-07,3.755,
2002-08,0.323,
2002-09,0.251,
2002-10,0.530,
2002-11,1.226,
2002-12,1.320,
2003-01,1.044,
2003-02,3.675,
2003-03,0.937,
2003-04,2.873,
2003-05,0.260,
2003-06,1.719,
2003-07,3.667,
2003-08,4.128,
2003-09,2.552,
2003-10,0.154,
2003-11,1.999,
2003-12,0.861,
2004-01,2.445,
2004-02,1.101,
2004-03,5.537,
2004-04,1.150,
2004-05,1.545,
2004-06,2.152,
2004-07,3.039,
2004-08,1.241,
2004-09,2.159,
2004-10,1.621,
2004-11,0.801,
2004-12,0.519,
2005-01,2.654,
2005-02,0.804,
2005-03,0.776,
2005-04,0.751,
2005-05,1.203,
2005-06,1.824,
2005-07,2.317,
2005-08,0.913,
2005-09,0.172,
2005-10,0.718,
2005-11,0.369,
2005-12,1.639,
2006-01,1.192,
2006-02,1.448,
2006-03,1.287,
2006-04,1.088,
2006-05,0.206,
2006-06,0.299,
2006-07,0.151,
2006-08,0.309,
2006-09,0.433,
2006-10,0.744,
2006-11,1.994,
2006-12,0.675,
2007-01,0.561,
2007-02,0.261,
2007-03,0.151,
2007-04,0.699,
2007-05,2.246,
2007-06,0.119,
2007-07,1.710,
2007-08,1.235,
2007-09,0.238,
2007-10,1.097,
2007-11,1.182,
2007-12,0.428,
2008-01,0.610,
2008-02,1.060,
2008-03,0.303,
2008-04,1.193,
2008-05,0.970,
2008-06,0.711,
2008-07,0.625,
2008-08,1.494,
2008-09,0.532,
2008-10,0.389,
2008-11,0.679,
2008-12,2.777,
2009-01,4.902,
2009-02,5.645,
2009-03,3.458,
2009-04,6.257,
2009-05,3.131,
2009-06,3.568,
2009-07,10.500,
2009-08,6.072,
2009-09,3.064,
2009-10,11.565,
2009-11,3.160,
2009-12,0.839,
2010-01,1.317,
2010-02,0.981,
2010-03,1.752,
2010-04,1.660,
2010-05,1.890,
2010-06,1.917,
2010-07,1.801,
2010-08,2.240,
2010-09,2.317,
2010-10,2.134,
2010-11,6.950,
2010-12,8.653,
2011-01,11.371,
2011-02,10.390,
2011-03,9.867,
2011-04,7.947,
2011-05,7.454,
2011-06,6.456,
2011-07,6.594,
2011-08,7.305,
2011-09,7.633,
2011-10,7.628,
2011-11,7.286,
2011-12,11.374,
2012-01,11.776,
2012-02,10.317,
2012-03,8.696,
2012-04,9.149,
2012-05,8.755,
2012-06,7.350,
2012-07,6.940,
2012-08,6.497,
2012-09,5.908,
2012-10,4.787,
2012-11,4.897,
2012-12,4.624,
2013-01,5.190,
2013-02,4.819,
2013-03,4.155,
2013-04,10.787,
2013-05,4.082,
2013-06,3.863,
2013-07,4.989,
2013-08,3.888,
2013-09,3.967,
2013-10,5.275,
2013-11,5.464,
2013-12,6.833,
2014-01,8.947,
2014-02,9.509,
2014-03,6.737,
2014-04,6.160,
2014-05,7.249,
2014-06,7.172,
2014-07,7.966,
2014-08,6.651,
2014-09,6.148,
2014-10,6.679,
2014-11,4.981,
2014-12,4.767,Provisional value
