"",BBK01.OUK103,BBK01.OUK103_FLAGS
"",Balances and loans to domestic banks (MFIs) / long-term / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:53,
1958-12,0.529,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.559,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.599,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.619,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.636,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.737,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.826,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.944,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.065,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.191,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.331,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.485,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.636,
1965-01,1.650,
1965-02,1.670,
1965-03,1.742,
1965-04,1.775,
1965-05,1.798,
1965-06,1.773,
1965-07,1.776,
1965-08,1.808,
1965-09,1.869,
1965-10,1.896,
1965-11,1.907,
1965-12,1.902,
1966-01,1.937,
1966-02,1.950,
1966-03,1.965,
1966-04,1.976,
1966-05,1.973,
1966-06,1.928,
1966-07,1.950,
1966-08,1.964,
1966-09,1.979,
1966-10,2.007,
1966-11,1.998,
1966-12,1.973,
1967-01,1.988,
1967-02,2.025,
1967-03,2.071,
1967-04,2.098,
1967-05,2.076,
1967-06,2.009,
1967-07,2.035,
1967-08,2.126,
1967-09,2.130,
1967-10,2.158,
1967-11,2.159,
1967-12,2.150,
1968-01,2.168,
1968-02,2.243,
1968-03,2.232,
1968-04,2.272,
1968-05,2.285,
1968-06,2.223,
1968-07,2.253,
1968-08,2.286,
1968-09,2.316,
1968-10,2.372,
1968-11,2.378,
1968-12,2.442,
1969-01,2.461,
1969-02,2.482,
1969-03,2.463,
1969-04,2.513,
1969-05,2.523,
1969-06,2.492,
1969-07,2.538,
1969-08,2.596,
1969-09,2.620,
1969-10,2.664,
1969-11,2.684,
1969-12,2.688,
1970-01,2.719,
1970-02,2.753,
1970-03,2.761,
1970-04,2.794,
1970-05,2.813,
1970-06,2.721,
1970-07,2.783,
1970-08,2.843,
1970-09,2.855,
1970-10,2.896,
1970-11,2.909,
1970-12,2.887,
1971-01,2.912,
1971-02,2.958,
1971-03,2.956,
1971-04,2.976,
1971-05,2.999,
1971-06,2.954,
1971-07,2.978,
1971-08,3.071,
1971-09,3.145,
1971-10,3.279,
1971-11,3.319,
1971-12,3.290,
1972-01,3.307,
1972-02,3.366,
1972-03,3.371,
1972-04,3.448,
1972-05,3.514,
1972-06,3.456,
1972-07,3.532,
1972-08,3.607,
1972-09,3.712,
1972-10,3.841,
1972-11,3.944,
1972-12,3.946,
1973-01,4.061,
1973-02,4.245,
1973-03,4.357,
1973-04,4.435,
1973-05,4.486,
1973-06,4.418,
1973-07,4.520,
1973-08,4.602,
1973-09,4.753,
1973-10,4.939,
1973-11,5.051,
1973-12,4.969,
1974-01,5.040,
1974-02,5.069,
1974-03,5.126,
1974-04,5.172,
1974-05,5.209,
1974-06,5.124,
1974-07,5.176,
1974-08,5.259,
1974-09,5.274,
1974-10,5.323,
1974-11,5.349,
1974-12,5.259,
1975-01,5.356,
1975-02,5.386,
1975-03,5.385,
1975-04,5.445,
1975-05,5.480,
1975-06,5.351,
1975-07,5.374,
1975-08,5.432,
1975-09,5.466,
1975-10,5.518,
1975-11,5.555,
1975-12,5.474,
1976-01,5.539,
1976-02,5.589,
1976-03,5.590,
1976-04,5.665,
1976-05,5.757,
1976-06,5.687,
1976-07,5.783,
1976-08,5.853,
1976-09,5.866,
1976-10,5.978,
1976-11,6.082,
1976-12,6.130,
1977-01,6.121,
1977-02,6.172,
1977-03,6.206,
1977-04,6.300,
1977-05,6.489,
1977-06,6.813,
1977-07,6.923,
1977-08,7.093,
1977-09,7.152,
1977-10,7.413,
1977-11,7.513,
1977-12,7.488,
1978-01,7.514,
1978-02,7.612,
1978-03,7.868,
1978-04,8.059,
1978-05,8.335,
1978-06,8.438,
1978-07,8.678,
1978-08,8.885,
1978-09,8.973,
1978-10,9.414,
1978-11,9.586,
1978-12,9.535,
1979-01,9.630,
1979-02,9.887,
1979-03,9.921,
1979-04,10.102,
1979-05,10.338,
1979-06,10.373,
1979-07,10.713,
1979-08,10.953,
1979-09,11.046,
1979-10,11.439,
1979-11,11.684,
1979-12,11.719,
1980-01,11.873,
1980-02,12.080,
1980-03,12.217,
1980-04,12.464,
1980-05,12.689,
1980-06,12.616,
1980-07,13.368,
1980-08,13.543,
1980-09,13.619,
1980-10,13.867,
1980-11,14.027,
1980-12,13.881,
1981-01,14.044,
1981-02,14.195,
1981-03,14.199,
1981-04,14.399,
1981-05,14.553,
1981-06,14.368,
1981-07,14.732,
1981-08,15.180,
1981-09,15.224,
1981-10,13.656,
1981-11,13.694,
1981-12,12.808,
1982-01,12.830,
1982-02,12.864,
1982-03,12.707,
1982-04,12.830,
1982-05,12.826,
1982-06,12.650,
1982-07,12.811,
1982-08,12.897,
1982-09,12.799,
1982-10,12.834,
1982-11,12.940,
1982-12,12.569,
1983-01,12.513,
1983-02,12.600,
1983-03,12.714,
1983-04,13.902,
1983-05,16.910,
1983-06,17.418,
1983-07,17.483,
1983-08,17.592,
1983-09,17.367,
1983-10,17.498,
1983-11,17.538,
1983-12,16.670,
1984-01,16.184,
1984-02,16.167,
1984-03,16.041,
1984-04,16.087,
1984-05,16.152,
1984-06,15.791,
1984-07,15.751,
1984-08,16.043,
1984-09,16.196,
1984-10,16.283,
1984-11,16.476,
1984-12,16.348,
1985-01,16.471,
1985-02,16.574,
1985-03,16.366,
1985-04,16.350,
1985-05,16.403,
1985-06,16.106,
1985-07,15.978,
1985-08,16.175,
1985-09,16.337,
1985-10,16.677,
1985-11,16.657,
1985-12,16.756,
1986-01,15.956,
1986-02,15.837,
1986-03,15.677,
1986-04,16.013,
1986-05,16.288,
1986-06,16.136,
1986-07,16.229,
1986-08,16.404,
1986-09,16.424,
1986-10,16.610,
1986-11,16.657,
1986-12,16.586,
1987-01,16.306,
1987-02,16.373,
1987-03,16.245,
1987-04,16.456,
1987-05,16.540,
1987-06,16.225,
1987-07,16.235,
1987-08,16.363,
1987-09,16.429,
1987-10,16.660,
1987-11,16.778,
1987-12,16.744,
1988-01,16.714,
1988-02,16.717,
1988-03,16.683,
1988-04,16.851,
1988-05,17.190,
1988-06,16.713,
1988-07,16.969,
1988-08,17.223,
1988-09,17.096,
1988-10,17.112,
1988-11,17.265,
1988-12,17.427,
1989-01,17.326,
1989-02,17.531,
1989-03,17.428,
1989-04,17.579,
1989-05,17.680,
1989-06,17.391,
1989-07,17.371,
1989-08,17.452,
1989-09,17.402,
1989-10,17.554,
1989-11,17.673,
1989-12,17.665,
1990-01,17.169,
1990-02,17.245,
1990-03,17.083,
1990-04,17.197,
1990-05,17.253,
1990-06,17.207,
1990-07,17.284,
1990-08,17.559,
1990-09,17.485,
1990-10,17.570,
1990-11,17.701,
1990-12,17.645,
1991-01,17.574,
1991-02,17.679,
1991-03,17.510,
1991-04,17.463,
1991-05,17.534,
1991-06,17.321,
1991-07,17.598,
1991-08,17.856,
1991-09,18.011,
1991-10,18.505,
1991-11,18.742,
1991-12,18.920,
1992-01,19.070,
1992-02,19.265,
1992-03,19.230,
1992-04,19.333,
1992-05,19.504,
1992-06,19.421,
1992-07,19.908,
1992-08,20.089,
1992-09,20.116,
1992-10,20.697,
1992-11,20.933,
1992-12,21.059,
1993-01,20.990,
1993-02,21.219,
1993-03,21.181,
1993-04,21.447,
1993-05,21.728,
1993-06,21.480,
1993-07,21.808,
1993-08,22.360,
1993-09,22.913,
1993-10,23.595,
1993-11,24.463,
1993-12,25.188,
1994-01,25.482,
1994-02,26.338,
1994-03,26.608,
1994-04,26.879,
1994-05,27.329,
1994-06,27.347,
1994-07,27.685,
1994-08,28.205,
1994-09,28.352,
1994-10,28.739,
1994-11,29.126,
1994-12,29.247,
1995-01,29.420,
1995-02,29.672,
1995-03,29.738,
1995-04,30.151,
1995-05,31.085,
1995-06,31.294,
1995-07,31.608,
1995-08,31.937,
1995-09,32.339,
1995-10,33.474,
1995-11,33.891,
1995-12,34.035,
1996-01,34.203,
1996-02,34.587,
1996-03,34.418,
1996-04,34.495,
1996-05,34.777,
1996-06,34.634,
1996-07,34.896,
1996-08,35.195,
1996-09,35.244,
1996-10,35.662,
1996-11,36.579,
1996-12,36.815,
1997-01,37.130,
1997-02,37.460,
1997-03,37.309,
1997-04,37.468,
1997-05,37.867,
1997-06,37.752,
1997-07,37.940,
1997-08,38.549,
1997-09,38.747,
1997-10,39.027,
1997-11,39.220,
1997-12,39.664,
1998-01,40.372,
1998-02,40.672,
1998-03,40.298,
1998-04,40.455,
1998-05,40.685,
1998-06,40.640,
1998-07,41.074,
1998-08,41.504,
1998-09,41.849,
1998-10,42.318,
1998-11,42.799,
1998-12,43.670,
1999-01,36.293,
1999-02,37.212,
1999-03,37.742,
1999-04,37.365,
1999-05,37.955,
1999-06,38.338,
