"",BBK01.OUK013,BBK01.OUK013_FLAGS
1970-12,0.095,
1971-01,0.095,
1971-02,0.095,
1971-03,0.096,
1971-04,0.094,
1971-05,0.094,
1971-06,0.097,
1971-07,0.096,
1971-08,0.096,
1971-09,0.096,
1971-10,0.099,
1971-11,0.095,
1971-12,0.090,
1972-01,0.093,
1972-02,0.094,
1972-03,0.092,
1972-04,0.095,
1972-05,0.094,
1972-06,0.076,
1972-07,0.074,
1972-08,0.075,
1972-09,0.075,
1972-10,0.076,
1972-11,0.073,
1972-12,0.054,
1973-01,0.072,
1973-02,0.070,
1973-03,0.072,
1973-04,0.030,
1973-05,0.028,
1973-06,0.033,
1973-07,0.025,
1973-08,0.022,
1973-09,0.021,
1973-10,0.037,
1973-11,0.216,
1973-12,0.270,
1974-01,0.144,
1974-02,0.166,
1974-03,0.122,
1974-04,0.159,
1974-05,0.375,
1974-06,0.308,
1974-07,0.381,
1974-08,0.417,
1974-09,0.580,
1974-10,0.713,
1974-11,0.675,
1974-12,1.166,
1975-01,0.967,
1975-02,0.947,
1975-03,1.090,
1975-04,1.575,
1975-05,1.669,
1975-06,1.672,
1975-07,1.879,
1975-08,2.174,
1975-09,2.074,
1975-10,1.991,
1975-11,2.403,
1975-12,2.978,
1976-01,2.502,
1976-02,2.523,
1976-03,2.309,
1976-04,2.218,
1976-05,2.085,
1976-06,2.053,
1976-07,1.916,
1976-08,1.819,
1976-09,1.837,
1976-10,2.331,
1976-11,2.556,
1976-12,2.669,
1977-01,2.252,
1977-02,2.240,
1977-03,2.357,
1977-04,2.240,
1977-05,2.309,
1977-06,2.384,
1977-07,2.240,
1977-08,2.302,
1977-09,2.142,
1977-10,2.089,
1977-11,1.958,
1977-12,2.348,
1978-01,1.893,
1978-02,1.663,
1978-03,1.503,
1978-04,1.407,
1978-05,1.285,
1978-06,1.472,
1978-07,1.407,
1978-08,1.474,
1978-09,1.342,
1978-10,1.535,
1978-11,1.775,
1978-12,1.914,
1979-01,1.709,
1979-02,1.838,
1979-03,1.710,
1979-04,1.574,
1979-05,1.939,
1979-06,1.847,
1979-07,2.007,
1979-08,2.110,
1979-09,1.687,
1979-10,1.567,
1979-11,1.498,
1979-12,1.804,
1980-01,1.564,
1980-02,1.663,
1980-03,1.797,
1980-04,1.866,
1980-05,1.823,
1980-06,1.975,
1980-07,1.771,
1980-08,1.981,
1980-09,2.066,
1980-10,2.014,
1980-11,2.563,
1980-12,2.487,
1981-01,2.019,
1981-02,1.886,
1981-03,1.884,
1981-04,1.878,
1981-05,1.954,
1981-06,1.833,
1981-07,1.738,
1981-08,1.746,
1981-09,1.798,
1981-10,1.983,
1981-11,2.149,
1981-12,3.361,
1982-01,2.648,
1982-02,3.023,
1982-03,2.870,
1982-04,2.701,
1982-05,2.420,
1982-06,2.259,
1982-07,2.297,
1982-08,2.154,
1982-09,2.323,
1982-10,2.152,
1982-11,1.984,
1982-12,2.436,
1983-01,1.919,
1983-02,1.684,
1983-03,1.525,
1983-04,1.734,
1983-05,1.736,
1983-06,1.754,
1983-07,1.735,
1983-08,1.669,
1983-09,1.659,
1983-10,1.557,
1983-11,1.665,
1983-12,2.616,
1984-01,2.339,
1984-02,2.885,
1984-03,2.025,
1984-04,2.231,
1984-05,2.220,
1984-06,2.211,
1984-07,2.415,
1984-08,2.470,
1984-09,2.563,
1984-10,2.779,
1984-11,2.936,
1984-12,3.001,
1985-01,2.978,
1985-02,3.928,
1985-03,3.068,
1985-04,2.460,
1985-05,2.352,
1985-06,2.316,
1985-07,2.703,
1985-08,3.577,
1985-09,3.690,
1985-10,3.655,
1985-11,3.764,
1985-12,5.132,
1986-01,4.587,
1986-02,4.899,
1986-03,4.720,
1986-04,4.624,
1986-05,5.156,
1986-06,5.673,
1986-07,6.026,
1986-08,6.420,
1986-09,6.837,
1986-10,7.618,
1986-11,8.000,
1986-12,8.314,
1987-01,8.576,
1987-02,9.048,
1987-03,8.985,
1987-04,8.651,
1987-05,8.528,
1987-06,8.983,
1987-07,9.585,
1987-08,10.269,
1987-09,10.738,
1987-10,9.485,
1987-11,10.260,
1987-12,11.321,
1988-01,9.950,
1988-02,10.004,
1988-03,9.532,
1988-04,8.972,
1988-05,9.286,
1988-06,10.670,
1988-07,9.865,
1988-08,10.366,
1988-09,10.770,
1988-10,11.179,
1988-11,11.053,
1988-12,11.427,
1989-01,10.002,
1989-02,9.700,
1989-03,8.926,
1989-04,8.200,
1989-05,9.026,
1989-06,9.394,
1989-07,9.817,
1989-08,11.022,
1989-09,10.851,
1989-10,10.841,
1989-11,12.207,
1989-12,13.925,
1990-01,12.909,
1990-02,11.910,
1990-03,11.519,
1990-04,11.615,
1990-05,12.281,
1990-06,11.092,
1990-07,11.298,
1990-08,11.367,
1990-09,11.544,
1990-10,11.345,
1990-11,11.651,
1990-12,12.141,
1991-01,12.305,
1991-02,10.958,
1991-03,11.232,
1991-04,10.049,
1991-05,10.319,
1991-06,10.254,
1991-07,9.177,
1991-08,9.040,
1991-09,9.460,
1991-10,9.742,
1991-11,11.177,
1991-12,11.692,
1992-01,10.397,
1992-02,9.715,
1992-03,9.159,
1992-04,8.612,
1992-05,8.094,
1992-06,7.174,
1992-07,7.561,
1992-08,6.992,
1992-09,6.623,
1992-10,7.263,
1992-11,8.111,
1992-12,8.076,
1993-01,8.630,
1993-02,8.486,
1993-03,9.063,
1993-04,11.069,
1993-05,10.356,
1993-06,10.294,
1993-07,10.564,
1993-08,7.499,
1993-09,9.177,
1993-10,9.023,
1993-11,11.102,
1993-12,11.613,
1994-01,12.157,
1994-02,13.054,
1994-03,10.480,
1994-04,10.013,
1994-05,9.717,
1994-06,9.287,
1994-07,8.413,
1994-08,9.063,
1994-09,8.275,
1994-10,8.157,
1994-11,9.537,
1994-12,11.421,
1995-01,10.049,
1995-02,9.160,
1995-03,8.999,
1995-04,8.493,
1995-05,9.663,
1995-06,8.023,
1995-07,7.380,
1995-08,8.746,
1995-09,7.793,
1995-10,8.860,
1995-11,10.432,
1995-12,11.698,
1996-01,9.728,
1996-02,10.891,
1996-03,9.952,
1996-04,9.205,
1996-05,9.251,
1996-06,9.601,
1996-07,8.950,
1996-08,9.770,
1996-09,10.345,
1996-10,9.129,
1996-11,11.670,
1996-12,12.758,
1997-01,13.382,
1997-02,10.905,
1997-03,10.675,
1997-04,10.665,
1997-05,10.164,
1997-06,11.853,
1997-07,11.351,
1997-08,11.670,
1997-09,11.648,
1997-10,12.058,
1997-11,13.060,
1997-12,14.426,
1998-01,13.172,
1998-02,14.189,
1998-03,14.534,
1998-04,14.780,
1998-05,14.792,
1998-06,16.347,
1998-07,15.817,
1998-08,16.865,
1998-09,16.455,
1998-10,18.001,
1998-11,19.563,
1998-12,19.456,
1999-01,21.001,
1999-02,18.487,
1999-03,18.951,
1999-04,20.950,
1999-05,20.848,
1999-06,19.941,
1999-07,20.131,
1999-08,19.719,
1999-09,20.681,
1999-10,21.723,
1999-11,23.141,
1999-12,18.213,
2000-01,20.365,
2000-02,21.869,
2000-03,21.939,
2000-04,22.175,
2000-05,22.839,
2000-06,23.744,
2000-07,23.794,
2000-08,26.450,
2000-09,21.985,
2000-10,24.672,
2000-11,25.061,
2000-12,21.798,
2001-01,22.322,
2001-02,23.190,
2001-03,24.680,
2001-04,23.565,
2001-05,22.860,
2001-06,26.564,
2001-07,29.180,
2001-08,28.270,
2001-09,27.144,
2001-10,27.975,
2001-11,31.426,
2001-12,26.852,
2002-01,22.050,
2002-02,23.087,
2002-03,21.711,
2002-04,22.647,
2002-05,22.404,
2002-06,23.622,
2002-07,22.565,
2002-08,25.464,
2002-09,23.635,
2002-10,25.688,
2002-11,29.117,
2002-12,26.152,
2003-01,26.775,
2003-02,28.290,
2003-03,27.903,
2003-04,26.132,
2003-05,27.316,
2003-06,26.133,
2003-07,23.277,
2003-08,24.181,
2003-09,24.744,
2003-10,26.494,
2003-11,25.867,
2003-12,22.679,
2004-01,24.557,
2004-02,25.170,
2004-03,22.730,
2004-04,26.715,
2004-05,27.395,
2004-06,25.829,
2004-07,30.387,
2004-08,32.126,
2004-09,29.328,
2004-10,34.666,
2004-11,36.069,
2004-12,32.150,
2005-01,34.778,
2005-02,35.344,
2005-03,32.275,
2005-04,35.772,
2005-05,39.184,
2005-06,42.347,
2005-07,40.797,
2005-08,39.463,
2005-09,43.340,
2005-10,44.079,
2005-11,44.428,
2005-12,44.925,
2006-01,40.551,
2006-02,47.290,
2006-03,49.630,
2006-04,49.051,
2006-05,48.518,
2006-06,48.879,
2006-07,51.486,
2006-08,49.212,
2006-09,50.781,
2006-10,51.383,
2006-11,52.069,
2006-12,57.291,
2007-01,53.879,
2007-02,57.755,
2007-03,53.924,
2007-04,56.450,
2007-05,58.426,
2007-06,60.407,
2007-07,66.266,
2007-08,56.070,
2007-09,58.040,
2007-10,60.513,
2007-11,62.190,
2007-12,52.909,
2008-01,54.204,
2008-02,55.495,
2008-03,59.339,
2008-04,53.151,
2008-05,52.782,
2008-06,54.801,
2008-07,53.174,
2008-08,55.038,
2008-09,57.003,
2008-10,62.980,
2008-11,62.427,
2008-12,60.667,
2009-01,55.659,
2009-02,53.769,
2009-03,52.516,
2009-04,49.010,
2009-05,48.345,
2009-06,47.009,
2009-07,47.442,
2009-08,45.004,
2009-09,44.188,
2009-10,42.579,
2009-11,41.958,
2009-12,41.513,
2010-01,43.225,
2010-02,43.683,
2010-03,42.619,
2010-04,43.047,
2010-05,45.853,
2010-06,43.845,
2010-07,40.069,
2010-08,40.380,
2010-09,36.854,
2010-10,36.171,
2010-11,39.054,
2010-12,36.015,
2011-01,34.200,
2011-02,33.480,
2011-03,31.983,
2011-04,31.894,
2011-05,31.317,
2011-06,32.383,
2011-07,32.158,
2011-08,32.750,
2011-09,33.428,
2011-10,32.576,
2011-11,33.813,
2011-12,34.653,
2012-01,33.092,
2012-02,30.447,
2012-03,30.604,
2012-04,32.065,
2012-05,33.171,
2012-06,32.333,
2012-07,31.257,
2012-08,31.506,
2012-09,31.470,
2012-10,30.615,
2012-11,31.993,
2012-12,30.359,
2013-01,28.894,
2013-02,29.978,
2013-03,31.058,
2013-04,30.348,
2013-05,29.688,
2013-06,28.909,
2013-07,28.298,
2013-08,27.708,
2013-09,27.710,
2013-10,27.318,
2013-11,28.070,
2013-12,26.082,
2014-01,27.240,
2014-02,27.339,
2014-03,27.515,
2014-04,27.076,
2014-05,27.986,
2014-06,29.601,
2014-07,28.527,
2014-08,30.001,
2014-09,29.928,
2014-10,29.494,
2014-11,32.096,
2014-12,30.966,Provisional value
