"",BBK01.QUW529,BBK01.QUW529_FLAGS
"",Foreign branches: Short-term loans and advances to foreign banks / Remaining countries in Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:49:21,
2001-12,0.134,
2002-01,0.149,
2002-02,0.143,
2002-03,0.223,
2002-04,0.179,
2002-05,0.180,
2002-06,0.138,
2002-07,0.167,
2002-08,0.189,
2002-09,0.181,
2002-10,0.205,
2002-11,0.194,
2002-12,0.144,
2003-01,0.172,
2003-02,0.125,
2003-03,0.111,
2003-04,0.210,
2003-05,0.212,
2003-06,0.215,
2003-07,0.212,
2003-08,0.106,
2003-09,0.120,
2003-10,0.101,
2003-11,0.118,
2003-12,0.086,
2004-01,0.071,
2004-02,0.067,
2004-03,0.068,
2004-04,0.054,
2004-05,0.055,
2004-06,0.055,
2004-07,0.054,
2004-08,0.051,
2004-09,0.052,
2004-10,0.046,
2004-11,0.041,
2004-12,0.047,
2005-01,0.063,
2005-02,0.058,
2005-03,0.071,
2005-04,0.081,
2005-05,0.104,
2005-06,0.117,
2005-07,0.116,
2005-08,0.111,
2005-09,0.117,
2005-10,0.093,
2005-11,0.102,
2005-12,0.106,
2006-01,0.141,
2006-02,0.135,
2006-03,0.071,
2006-04,0.182,
2006-05,0.217,
2006-06,0.092,
2006-07,0.206,
2006-08,0.163,
2006-09,0.164,
2006-10,0.137,
2006-11,0.135,
2006-12,0.270,
2007-01,0.137,
2007-02,0.087,
2007-03,0.256,
2007-04,0.214,
2007-05,0.278,
2007-06,0.321,
2007-07,0.293,
2007-08,0.287,
2007-09,0.309,
2007-10,0.342,
2007-11,0.354,
2007-12,0.374,
2008-01,0.413,
2008-02,0.425,
2008-03,0.426,
2008-04,0.518,
2008-05,0.471,
2008-06,0.467,
2008-07,0.625,
2008-08,0.668,
2008-09,1.010,
2008-10,0.944,
2008-11,0.780,
2008-12,0.601,
2009-01,0.497,
2009-02,0.327,
2009-03,0.156,
2009-04,0.230,
2009-05,0.272,
2009-06,0.307,
2009-07,0.288,
2009-08,0.345,
2009-09,0.356,
2009-10,0.377,
2009-11,0.399,
2009-12,0.525,
2010-01,0.380,
2010-02,0.407,
2010-03,0.456,
2010-04,0.425,
2010-05,0.399,
2010-06,0.441,
2010-07,0.393,
2010-08,0.563,
2010-09,0.838,
2010-10,0.910,
2010-11,0.845,
2010-12,0.501,
2011-01,0.336,
2011-02,0.301,
2011-03,0.294,
2011-04,0.460,
2011-05,0.428,
2011-06,0.440,
2011-07,0.527,
2011-08,0.885,
2011-09,0.680,
2011-10,0.586,
2011-11,0.646,
2011-12,0.648,
2012-01,0.752,
2012-02,0.609,
2012-03,0.858,
2012-04,0.789,
2012-05,0.889,
2012-06,0.932,
2012-07,0.957,
2012-08,0.922,
2012-09,1.042,
2012-10,0.905,
2012-11,0.896,
2012-12,0.912,
2013-01,0.804,
2013-02,0.795,
2013-03,1.572,
2013-04,0.976,
2013-05,1.098,
2013-06,1.012,
2013-07,0.733,
2013-08,0.867,
2013-09,1.289,
2013-10,0.756,
2013-11,0.756,
2013-12,0.521,
2014-01,0.626,
2014-02,0.556,
2014-03,0.539,
2014-04,0.582,
2014-05,0.683,
2014-06,0.673,
2014-07,0.724,
2014-08,0.825,
2014-09,0.836,
2014-10,0.783,
2014-11,0.724,
