"",BBK01.QUV825,BBK01.QUV825_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Curacao / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:36,
2001-12,0.636,
2002-01,0.638,
2002-02,0.644,
2002-03,0.665,
2002-04,0.673,
2002-05,0.666,
2002-06,0.558,
2002-07,0.560,
2002-08,0.573,
2002-09,0.573,
2002-10,0.583,
2002-11,0.587,
2002-12,0.585,
2003-01,0.583,
2003-02,0.585,
2003-03,0.583,
2003-04,0.570,
2003-05,0.558,
2003-06,0.550,
2003-07,0.552,
2003-08,0.563,
2003-09,0.558,
2003-10,0.559,
2003-11,0.553,
2003-12,0.556,
2004-01,0.556,
2004-02,0.104,
2004-03,0.109,
2004-04,0.095,
2004-05,0.086,
2004-06,0.082,
2004-07,0.083,
2004-08,0.076,
2004-09,0.082,
2004-10,0.085,
2004-11,0.080,
2004-12,0.079,
2005-01,0.081,
2005-02,0.080,
2005-03,0.086,
2005-04,0.078,
2005-05,0.074,
2005-06,0.112,
2005-07,0.143,
2005-08,0.133,
2005-09,0.161,
2005-10,0.156,
2005-11,0.157,
2005-12,0.161,
2006-01,0.162,
2006-02,0.155,
2006-03,0.152,
2006-04,0.152,
2006-05,0.153,
2006-06,0.156,
2006-07,0.278,
2006-08,0.326,
2006-09,0.171,
2006-10,0.164,
2006-11,0.169,
2006-12,0.181,
2007-01,0.183,
2007-02,0.228,
2007-03,0.235,
2007-04,0.225,
2007-05,0.241,
2007-06,0.251,
2007-07,0.233,
2007-08,0.235,
2007-09,0.233,
2007-10,0.230,
2007-11,0.211,
2007-12,0.386,
2008-01,0.379,
2008-02,0.189,
2008-03,0.185,
2008-04,0.178,
2008-05,0.174,
2008-06,0.142,
2008-07,0.137,
2008-08,0.165,
2008-09,0.160,
2008-10,0.178,
2008-11,0.177,
2008-12,0.115,
2009-01,0.125,
2009-02,0.128,
2009-03,0.118,
2009-04,0.117,
2009-05,0.110,
2009-06,0.108,
2009-07,0.110,
2009-08,0.108,
2009-09,0.103,
2009-10,0.103,
2009-11,0.064,
2009-12,0.066,
2010-01,0.067,
2010-02,0.070,
2010-03,0.069,
2010-04,0.095,
2010-05,0.099,
2010-06,0.095,
2010-07,0.082,
2010-08,0.082,
2010-09,0.077,
2010-10,0.075,
2010-11,0.079,
2010-12,0.076,
2011-01,0.073,
2011-02,0.220,
2011-03,0.571,
2011-04,0.674,
2011-05,0.657,
2011-06,0.812,
2011-07,0.797,
2011-08,0.749,
2011-09,0.769,
2011-10,0.749,
2011-11,0.852,
2011-12,0.958,
2012-01,0.963,
2012-02,0.951,
2012-03,0.981,
2012-04,1.021,
2012-05,0.919,
2012-06,1.067,
2012-07,1.081,
2012-08,1.046,
2012-09,1.057,
2012-10,1.049,
2012-11,1.044,
2012-12,1.139,
2013-01,1.104,
2013-02,1.127,
2013-03,1.188,
2013-04,1.164,
2013-05,1.187,
2013-06,1.151,
2013-07,1.133,
2013-08,1.185,
2013-09,1.183,
2013-10,1.212,
2013-11,1.201,
2013-12,1.164,
2014-01,1.176,
2014-02,1.170,
2014-03,1.258,
2014-04,1.276,
2014-05,1.349,
2014-06,1.334,
2014-07,1.342,
2014-08,1.354,
2014-09,1.370,
2014-10,1.387,
2014-11,1.424,
2014-12,1.495,
