"",BBK01.OU7759,BBK01.OU7759_FLAGS
"",Sight deposits of non-banks (non-MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:12,
1985-12,3.647,
1986-01,3.770,
1986-02,4.070,
1986-03,4.073,
1986-04,4.071,
1986-05,4.017,
1986-06,4.063,
1986-07,3.780,
1986-08,3.812,
1986-09,3.913,
1986-10,3.921,
1986-11,3.831,
1986-12,4.087,
1987-01,3.921,
1987-02,3.880,
1987-03,3.773,
1987-04,4.061,
1987-05,4.103,
1987-06,4.136,
1987-07,4.141,
1987-08,4.418,
1987-09,4.301,
1987-10,4.698,
1987-11,4.353,
1987-12,4.620,
1988-01,4.699,
1988-02,4.643,
1988-03,4.499,
1988-04,4.462,
1988-05,4.609,
1988-06,4.655,
1988-07,4.475,
1988-08,4.509,
1988-09,4.492,
1988-10,4.517,
1988-11,4.545,
1988-12,4.792,
1989-01,4.665,
1989-02,4.556,
1989-03,4.376,
1989-04,4.153,
1989-05,4.603,
1989-06,4.511,
1989-07,4.767,
1989-08,4.441,
1989-09,4.510,
1989-10,5.455,
1989-11,5.413,
1989-12,5.807,
1990-01,5.826,
1990-02,5.709,
1990-03,5.147,
1990-04,5.572,
1990-05,5.263,
1990-06,4.959,
1990-07,5.076,
1990-08,5.163,
1990-09,5.228,
1990-10,4.969,
1990-11,5.204,
1990-12,5.969,
1991-01,5.740,
1991-02,5.688,
1991-03,5.678,
1991-04,5.702,
1991-05,5.926,
1991-06,5.704,
1991-07,5.611,
1991-08,5.311,
1991-09,5.464,
1991-10,5.648,
1991-11,5.659,
1991-12,5.518,
1992-01,5.828,
1992-02,5.916,
1992-03,5.524,
1992-04,6.092,
1992-05,6.322,
1992-06,6.033,
1992-07,5.844,
1992-08,6.286,
1992-09,6.726,
1992-10,6.673,
1992-11,6.639,
1992-12,9.127,
1993-01,8.292,
1993-02,8.650,
1993-03,8.711,
1993-04,8.815,
1993-05,8.702,
1993-06,8.988,
1993-07,9.388,
1993-08,9.529,
1993-09,9.751,
1993-10,10.175,
1993-11,10.573,
1993-12,10.231,
1994-01,10.340,
1994-02,10.588,
1994-03,10.754,
1994-04,10.545,
1994-05,11.141,
1994-06,11.836,
1994-07,12.253,
1994-08,12.008,
1994-09,12.178,
1994-10,12.417,
1994-11,12.231,
1994-12,11.405,
1995-01,10.884,
1995-02,11.358,
1995-03,11.020,
1995-04,10.790,
1995-05,11.311,
1995-06,11.280,
1995-07,11.559,
1995-08,10.926,
1995-09,10.668,
1995-10,11.370,
1995-11,11.676,
1995-12,12.286,
1996-01,12.149,
1996-02,12.524,
1996-03,12.443,
1996-04,13.114,
1996-05,13.094,
1996-06,13.384,
1996-07,12.882,
1996-08,13.461,
1996-09,14.357,
1996-10,13.723,
1996-11,14.477,
1996-12,16.370,
1997-01,15.520,
1997-02,14.847,
1997-03,15.799,
1997-04,16.295,
1997-05,16.306,
1997-06,16.685,
1997-07,16.456,
1997-08,16.552,
1997-09,17.703,
1997-10,17.351,
1997-11,17.893,
1997-12,18.539,
1998-01,17.264,
1998-02,18.656,
1998-03,18.616,
1998-04,18.784,
1998-05,18.453,
1998-06,18.684,
