"",BBK01.SU0428,BBK01.SU0428_FLAGS
"",Money market rates / EONIA SWAP INDEX six months / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 15:04:58,
2005-07,2.07,
2005-08,2.10,
2005-09,2.11,
2005-10,2.21,
2005-11,2.43,
2005-12,2.53,
2006-01,2.59,
2006-02,2.66,
2006-03,2.81,
2006-04,2.89,
2006-05,2.99,
2006-06,3.09,
2006-07,3.22,
2006-08,3.34,
2006-09,3.46,
2006-10,3.58,
2006-11,3.66,
2006-12,3.72,
2007-01,3.82,
2007-02,3.88,
2007-03,3.94,
2007-04,4.04,
2007-05,4.14,
2007-06,4.22,
2007-07,4.29,
2007-08,4.23,
2007-09,4.12,
2007-10,4.08,
2007-11,4.07,
2007-12,4.09,
2008-01,3.99,
2008-02,3.85,
2008-03,3.91,
2008-04,4.02,
2008-05,4.10,
2008-06,4.34,
2008-07,4.40,
2008-08,4.33,
2008-09,4.23,
2008-10,3.29,
2008-11,2.34,
2008-12,1.80,
2009-01,1.33,
2009-02,0.96,
2009-03,0.71,
2009-04,0.76,
2009-05,0.73,
2009-06,0.76,
2009-07,0.54,
2009-08,0.49,
2009-09,0.44,
2009-10,0.52,
2009-11,0.50,
2009-12,0.47,
2010-01,0.43,
2010-02,0.44,
2010-03,0.45,
2010-04,0.50,
2010-05,0.45,
2010-06,0.46,
2010-07,0.62,
2010-08,0.58,
2010-09,0.58,
2010-10,0.81,
2010-11,0.82,
2010-12,0.71,
2011-01,0.78,
2011-02,0.95,
2011-03,1.10,
2011-04,1.26,
2011-05,1.33,
2011-06,1.36,
2011-07,1.37,
2011-08,0.92,
2011-09,0.66,
2011-10,0.73,
2011-11,0.52,
2011-12,0.43,
2012-01,0.34,
2012-02,0.34,
2012-03,0.35,
2012-04,0.34,
2012-05,0.28,
2012-06,0.23,
2012-07,0.11,
2012-08,0.05,
2012-09,0.06,
2012-10,0.08,
2012-11,0.06,
2012-12,0.04,
2013-01,0.10,
2013-02,0.12,
2013-03,0.08,
2013-04,0.08,
2013-05,0.06,
2013-06,0.10,
2013-07,0.11,
2013-08,0.11,
2013-09,0.11,
2013-10,0.13,
2013-11,0.11,
2013-12,0.15,
2014-01,0.17,
2014-02,0.12,
2014-03,0.16,
2014-04,0.16,
2014-05,0.11,
2014-06,0.05,
"",General: EONIA Swap Index published rate from 20 June 2005 to 30 June 2014 on every Target-Day by Reuters at 11 a.m. CET as a reference rate for euro-money market-derivates. As a Spot-figure (T+2) it is calculated according to the act/360 method. Monthly averages are Bundesbank calculations. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day.,
