"",BBK01.OUP392,BBK01.OUP392_FLAGS
"",Sight deposits of banks (MFIs) (excluding the Bundesbank) / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:38,
1999-01,51.907,
1999-02,36.092,
1999-03,34.612,
1999-04,31.567,
1999-05,30.651,
1999-06,30.659,
1999-07,26.098,
1999-08,26.879,
1999-09,25.875,
1999-10,24.587,
1999-11,26.833,
1999-12,23.542,
2000-01,30.825,
2000-02,30.560,
2000-03,32.854,
2000-04,33.837,
2000-05,35.368,
2000-06,29.137,
2000-07,30.679,
2000-08,32.657,
2000-09,30.598,
2000-10,31.444,
2000-11,35.934,
2000-12,35.122,
2001-01,37.854,
2001-02,32.349,
2001-03,36.468,
2001-04,35.926,
2001-05,40.251,
2001-06,36.414,
2001-07,36.209,
2001-08,34.220,
2001-09,35.481,
2001-10,34.168,
2001-11,31.899,
2001-12,20.520,
2002-01,32.180,
2002-02,23.701,
2002-03,23.361,
2002-04,26.620,
2002-05,24.981,
2002-06,26.516,
2002-07,27.708,
2002-08,20.648,
2002-09,25.972,
2002-10,21.549,
2002-11,23.036,
2002-12,19.875,
2003-01,22.403,
2003-02,21.575,
2003-03,23.802,
2003-04,24.702,
2003-05,23.344,
2003-06,28.019,
2003-07,24.063,
2003-08,21.875,
2003-09,22.240,
2003-10,21.531,
2003-11,20.602,
2003-12,20.965,
2004-01,23.382,
2004-02,19.676,
2004-03,24.301,
2004-04,24.776,
2004-05,19.551,
2004-06,23.654,
2004-07,23.660,
2004-08,22.500,
2004-09,24.640,
2004-10,23.762,
2004-11,25.082,
2004-12,22.309,
2005-01,26.018,
2005-02,25.171,
2005-03,27.553,
2005-04,34.523,
2005-05,34.140,
2005-06,29.898,
2005-07,26.689,
2005-08,26.045,
2005-09,30.245,
2005-10,29.052,
2005-11,26.310,
2005-12,35.954,
2006-01,42.142,
2006-02,38.110,
2006-03,39.503,
2006-04,45.587,
2006-05,55.368,
2006-06,44.812,
2006-07,47.610,
2006-08,46.841,
2006-09,44.749,
2006-10,55.602,
2006-11,62.493,
2006-12,63.912,
2007-01,52.463,
2007-02,55.086,
2007-03,60.753,
2007-04,62.384,
2007-05,61.265,
2007-06,62.843,
2007-07,58.164,
2007-08,56.966,
2007-09,63.448,
2007-10,64.740,
2007-11,64.766,
2007-12,63.097,
2008-01,61.672,
2008-02,64.702,
2008-03,77.168,
2008-04,72.513,
2008-05,74.434,
2008-06,79.050,
2008-07,65.790,
2008-08,63.750,
2008-09,93.324,
2008-10,97.287,
2008-11,101.601,
2008-12,95.716,
2009-01,99.430,
2009-02,102.342,
2009-03,106.948,
2009-04,80.671,
2009-05,79.071,
2009-06,122.520,
2009-07,96.737,
2009-08,89.920,
2009-09,86.141,
2009-10,82.337,
2009-11,90.630,
2009-12,75.527,
2010-01,86.809,
2010-02,93.972,
2010-03,110.996,
2010-04,113.346,
2010-05,149.283,
2010-06,146.492,
2010-07,114.873,
2010-08,112.733,
2010-09,102.497,
2010-10,97.433,
2010-11,92.347,
2010-12,88.283,
2011-01,94.030,
2011-02,85.167,
2011-03,75.965,
2011-04,82.053,
2011-05,72.535,
2011-06,69.256,
2011-07,72.141,
2011-08,77.854,
2011-09,104.450,
2011-10,100.732,
2011-11,119.329,
2011-12,74.920,
2012-01,115.948,
2012-02,146.344,
2012-03,174.127,
2012-04,187.451,
2012-05,194.413,
2012-06,164.522,
2012-07,180.295,
2012-08,187.699,
2012-09,162.909,
2012-10,152.303,
2012-11,141.131,
2012-12,101.758,
2013-01,113.120,
2013-02,93.637,
2013-03,81.459,
2013-04,95.506,
2013-05,88.638,
2013-06,82.453,
2013-07,83.796,
2013-08,78.857,
2013-09,74.681,
2013-10,69.542,
2013-11,74.697,
2013-12,56.312,
2014-01,74.900,
2014-02,66.618,
2014-03,68.449,
2014-04,71.804,
2014-05,74.595,
2014-06,76.073,
2014-07,76.280,
2014-08,73.482,
2014-09,79.336,
2014-10,83.370,
2014-11,81.910,
2014-12,77.925,Provisional value
