"",BBK01.QUY912,BBK01.QUY912_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Singapore / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:40,
2002-03,0.382,
2002-04,0.406,
2002-05,0.304,
2002-06,0.551,
2002-07,0.500,
2002-08,0.695,
2002-09,0.674,
2002-10,0.526,
2002-11,0.438,
2002-12,0.567,
2003-01,0.589,
2003-02,0.508,
2003-03,0.537,
2003-04,0.887,
2003-05,0.817,
2003-06,0.866,
2003-07,0.902,
2003-08,0.609,
2003-09,0.562,
2003-10,0.559,
2003-11,0.657,
2003-12,0.527,
2004-01,0.496,
2004-02,0.605,
2004-03,0.633,
2004-04,0.523,
2004-05,0.506,
2004-06,0.611,
2004-07,0.425,
2004-08,0.447,
2004-09,0.471,
2004-10,0.438,
2004-11,0.435,
2004-12,0.332,
2005-01,0.614,
2005-02,0.431,
2005-03,0.366,
2005-04,0.287,
2005-05,0.258,
2005-06,0.298,
2005-07,0.333,
2005-08,0.256,
2005-09,0.263,
2005-10,0.310,
2005-11,0.284,
2005-12,0.248,
2006-01,0.272,
2006-02,0.267,
2006-03,0.270,
2006-04,0.325,
2006-05,0.235,
2006-06,1.033,
2006-07,1.096,
2006-08,1.391,
2006-09,0.992,
2006-10,0.803,
2006-11,0.726,
2006-12,0.382,
2007-01,0.536,
2007-02,0.727,
2007-03,0.899,
2007-04,1.368,
2007-05,0.714,
2007-06,0.915,
2007-07,0.707,
2007-08,0.802,
2007-09,1.170,
2007-10,1.846,
2007-11,2.106,
2007-12,1.342,
2008-01,0.941,
2008-02,0.788,
2008-03,0.280,
2008-04,0.190,
2008-05,0.157,
2008-06,0.619,
2008-07,0.707,
2008-08,0.628,
2008-09,0.876,
2008-10,0.605,
2008-11,0.261,
2008-12,1.450,
2009-01,0.399,
2009-02,0.377,
2009-03,0.407,
2009-04,0.514,
2009-05,0.473,
2009-06,1.850,
2009-07,0.986,
2009-08,0.983,
2009-09,1.107,
2009-10,0.880,
2009-11,1.216,
2009-12,1.233,
2010-01,1.403,
2010-02,0.943,
2010-03,0.455,
2010-04,0.746,
2010-05,0.809,
2010-06,0.611,
2010-07,0.592,
2010-08,0.443,
2010-09,0.404,
2010-10,0.347,
2010-11,0.305,
2010-12,0.342,
2011-01,0.233,
2011-02,0.224,
2011-03,0.184,
2011-04,0.179,
2011-05,0.182,
2011-06,0.181,
2011-07,0.186,
2011-08,0.194,
2011-09,0.179,
2011-10,0.185,
2011-11,0.124,
2011-12,0.103,
2012-01,0.099,
2012-02,0.098,
2012-03,0.076,
2012-04,0.096,
2012-05,0.141,
2012-06,0.150,
2012-07,0.105,
2012-08,0.109,
2012-09,0.094,
2012-10,0.192,
2012-11,0.090,
2012-12,0.083,
2013-01,0.077,
2013-02,0.073,
2013-03,0.075,
2013-04,0.085,
2013-05,0.057,
2013-06,0.077,
2013-07,0.067,
2013-08,0.143,
2013-09,0.139,
2013-10,0.149,
2013-11,0.167,
2013-12,0.151,
2014-01,0.225,
2014-02,0.118,
2014-03,0.110,
2014-04,0.070,
2014-05,0.070,
2014-06,0.063,
2014-07,0.066,
2014-08,0.009,
2014-09,0.018,
2014-10,0.024,
