"",BBK01.OUG013,BBK01.OUG013_FLAGS
1972-04,1.785,
1972-05,1.883,
1972-06,1.734,
1972-07,1.726,
1972-08,1.739,
1972-09,1.673,
1972-10,1.713,
1972-11,1.793,
1972-12,1.725,
1973-01,1.854,
1973-02,1.649,
1973-03,1.624,
1973-04,1.563,
1973-05,1.470,
1973-06,1.345,
1973-07,1.204,
1973-08,1.215,
1973-09,1.281,
1973-10,1.646,
1973-11,2.492,
1973-12,1.592,
1974-01,1.831,
1974-02,2.196,
1974-03,1.837,
1974-04,2.017,
1974-05,2.136,
1974-06,2.370,
1974-07,1.913,
1974-08,1.989,
1974-09,2.143,
1974-10,2.101,
1974-11,2.510,
1974-12,2.353,
1975-01,2.253,
1975-02,3.439,
1975-03,2.904,
1975-04,3.737,
1975-05,3.545,
1975-06,3.596,
1975-07,3.677,
1975-08,4.130,
1975-09,4.374,
1975-10,4.259,
1975-11,4.736,
1975-12,4.364,
1976-01,4.442,
1976-02,5.325,
1976-03,4.680,
1976-04,4.333,
1976-05,4.365,
1976-06,4.566,
1976-07,4.685,
1976-08,4.144,
1976-09,4.802,
1976-10,5.122,
1976-11,5.306,
1976-12,4.696,
1977-01,4.945,
1977-02,5.567,
1977-03,5.146,
1977-04,5.525,
1977-05,5.564,
1977-06,5.990,
1977-07,5.725,
1977-08,5.545,
1977-09,5.494,
1977-10,6.069,
1977-11,6.304,
1977-12,6.326,
1978-01,6.232,
1978-02,6.891,
1978-03,6.007,
1978-04,5.920,
1978-05,6.037,
1978-06,6.092,
1978-07,6.552,
1978-08,6.539,
1978-09,6.382,
1978-10,6.366,
1978-11,7.676,
1978-12,6.120,
1979-01,6.131,
1979-02,6.734,
1979-03,6.129,
1979-04,6.724,
1979-05,7.474,
1979-06,7.805,
1979-07,7.293,
1979-08,8.192,
1979-09,7.534,
1979-10,7.288,
1979-11,8.793,
1979-12,6.894,
1980-01,7.480,
1980-02,7.665,
1980-03,8.829,
1980-04,9.848,
1980-05,9.784,
1980-06,9.966,
1980-07,8.997,
1980-08,9.419,
1980-09,8.862,
1980-10,9.823,
1980-11,11.172,
1980-12,9.879,
1981-01,10.012,
1981-02,10.176,
1981-03,10.202,
1981-04,9.798,
1981-05,11.327,
1981-06,10.992,
1981-07,11.122,
1981-08,12.013,
1981-09,11.633,
1981-10,12.018,
1981-11,13.463,
1981-12,12.145,
1982-01,12.166,
1982-02,12.550,
1982-03,12.183,
1982-04,12.361,
1982-05,11.721,
1982-06,12.138,
1982-07,12.382,
1982-08,12.306,
1982-09,12.901,
1982-10,13.052,
1982-11,13.727,
1982-12,13.791,
1983-01,12.761,
1983-02,12.514,
1983-03,12.330,
1983-04,12.687,
1983-05,13.138,
1983-06,13.597,
1983-07,13.553,
1983-08,13.373,
1983-09,13.865,
1983-10,14.823,
1983-11,15.198,
1983-12,14.813,
1984-01,14.696,
1984-02,14.257,
1984-03,14.211,
1984-04,14.001,
1984-05,13.523,
1984-06,14.533,
1984-07,14.159,
1984-08,13.866,
1984-09,15.490,
1984-10,16.642,
1984-11,18.032,
1984-12,18.076,
1985-01,16.356,
1985-02,19.272,
1985-03,18.683,
1985-04,18.177,
1985-05,18.262,
1985-06,19.195,
1985-07,19.411,
1985-08,19.735,
1985-09,20.090,
1985-10,20.203,
1985-11,21.081,
1985-12,24.064,
1986-01,21.925,
1986-02,24.975,
1986-03,25.459,
1986-04,25.041,
1986-05,25.100,
1986-06,27.166,
1986-07,27.074,
1986-08,29.179,
1986-09,30.244,
1986-10,29.814,
1986-11,34.310,
1986-12,32.708,
1987-01,32.162,
1987-02,34.301,
1987-03,36.552,
1987-04,35.970,
1987-05,37.422,
1987-06,39.717,
1987-07,38.484,
1987-08,38.668,
1987-09,38.755,
1987-10,38.407,
1987-11,35.818,
1987-12,36.206,
1988-01,35.492,
1988-02,36.633,
1988-03,36.352,
1988-04,35.519,
1988-05,35.326,
1988-06,38.245,
1988-07,39.889,
1988-08,41.401,
1988-09,42.701,
1988-10,39.867,
1988-11,43.101,
1988-12,41.502,
1989-01,39.746,
1989-02,41.073,
1989-03,40.074,
1989-04,41.073,
1989-05,45.135,
1989-06,48.648,
1989-07,47.287,
1989-08,46.620,
1989-09,47.641,
1989-10,47.395,
1989-11,53.252,
1989-12,52.038,
1990-01,51.328,
1990-02,57.964,
1990-03,58.249,
1990-04,58.226,
1990-05,59.886,
1990-06,61.555,
1990-07,57.947,
1990-08,56.318,
1990-09,56.734,
1990-10,54.956,
1990-11,57.338,
1990-12,59.893,
1991-01,58.922,
1991-02,60.494,
1991-03,57.602,
1991-04,56.463,
1991-05,54.685,
1991-06,55.964,
1991-07,52.698,
1991-08,52.648,
1991-09,53.219,
1991-10,55.236,
1991-11,57.093,
1991-12,58.653,
1992-01,57.947,
1992-02,59.343,
1992-03,60.635,
1992-04,59.648,
1992-05,56.327,
1992-06,55.504,
1992-07,54.747,
1992-08,54.537,
1992-09,56.979,
1992-10,65.240,
1992-11,60.429,
1992-12,60.980,
1993-01,58.317,
1993-02,63.472,
1993-03,65.647,
1993-04,64.296,
1993-05,65.031,
1993-06,72.446,
1993-07,68.703,
1993-08,61.490,
1993-09,68.843,
1993-10,69.857,
1993-11,76.061,
1993-12,81.349,
1994-01,77.130,
1994-02,72.726,
1994-03,63.651,
1994-04,60.217,
1994-05,59.111,
1994-06,57.942,
1994-07,57.617,
1994-08,58.451,
1994-09,58.641,
1994-10,57.722,
1994-11,64.157,
1994-12,71.104,
1995-01,63.819,
1995-02,65.353,
1995-03,61.130,
1995-04,62.174,
1995-05,62.567,
1995-06,64.709,
1995-07,64.580,
1995-08,70.320,
1995-09,74.193,
1995-10,67.012,
1995-11,74.425,
1995-12,75.129,
1996-01,76.612,
1996-02,77.426,
1996-03,77.302,
1996-04,73.422,
1996-05,74.094,
1996-06,77.208,
1996-07,79.545,
1996-08,79.320,
1996-09,81.682,
1996-10,80.090,
1996-11,82.154,
1996-12,91.869,
1997-01,82.462,
1997-02,88.240,
1997-03,90.667,
1997-04,89.308,
1997-05,88.154,
1997-06,92.550,
1997-07,89.243,
1997-08,88.011,
1997-09,86.718,
1997-10,90.320,
1997-11,93.916,
1997-12,99.106,
1998-01,94.199,
1998-02,90.890,
1998-03,96.857,
1998-04,94.727,
1998-05,95.097,
1998-06,97.498,
1998-07,92.918,
1998-08,98.475,
1998-09,94.556,
1998-10,96.351,
1998-11,98.883,
1998-12,105.377,
1999-01,103.652,
1999-02,98.660,
1999-03,104.474,
1999-04,104.072,
1999-05,103.969,
1999-06,107.709,
1999-07,111.949,
1999-08,117.974,
1999-09,123.764,
1999-10,129.420,
1999-11,139.512,
1999-12,135.906,
2000-01,130.957,
2000-02,127.418,
2000-03,122.908,
2000-04,126.331,
2000-05,127.234,
2000-06,130.847,
2000-07,136.492,
2000-08,135.220,
2000-09,138.946,
2000-10,141.745,
2000-11,136.749,
2000-12,138.069,
2001-01,141.252,
2001-02,141.292,
2001-03,155.717,
2001-04,151.427,
2001-05,151.470,
2001-06,160.063,
2001-07,145.941,
2001-08,151.768,
2001-09,163.261,
2001-10,163.741,
2001-11,164.148,
2001-12,152.379,
2002-01,158.981,
2002-02,152.555,
2002-03,157.951,
2002-04,152.400,
2002-05,160.101,
2002-06,166.363,
2002-07,162.239,
2002-08,165.426,
2002-09,173.341,
2002-10,181.299,
2002-11,180.341,
2002-12,166.947,
2003-01,171.136,
2003-02,191.883,
2003-03,197.312,
2003-04,192.457,
2003-05,192.027,
2003-06,200.756,
2003-07,194.906,
2003-08,186.162,
2003-09,190.114,
2003-10,178.990,
2003-11,190.839,
2003-12,183.168,
2004-01,193.800,
2004-02,205.684,
2004-03,202.087,
2004-04,200.823,
2004-05,207.560,
2004-06,214.628,
2004-07,207.727,
2004-08,207.117,
2004-09,218.206,
2004-10,213.181,
2004-11,223.850,
2004-12,220.749,
2005-01,222.179,
2005-02,243.195,
2005-03,243.227,
2005-04,243.043,
2005-05,246.028,
2005-06,265.570,
2005-07,269.376,
2005-08,272.154,
2005-09,274.656,
2005-10,277.581,
2005-11,282.088,
2005-12,271.436,
2006-01,272.050,
2006-02,285.499,
2006-03,291.783,
2006-04,289.007,
2006-05,282.889,
2006-06,308.780,
2006-07,316.307,
2006-08,310.479,
2006-09,336.157,
2006-10,326.192,
2006-11,329.245,
2006-12,345.938,
2007-01,342.948,
2007-02,351.178,
2007-03,355.486,
2007-04,359.910,
2007-05,363.569,
2007-06,376.250,
2007-07,365.858,
2007-08,384.873,
2007-09,405.596,
2007-10,409.769,
2007-11,423.397,
2007-12,425.420,
2008-01,420.745,
2008-02,416.150,
2008-03,413.626,
2008-04,406.315,
2008-05,412.169,
2008-06,421.905,
2008-07,418.858,
2008-08,417.854,
2008-09,438.931,
2008-10,442.581,
2008-11,417.041,
2008-12,392.213,
2009-01,394.606,
2009-02,382.227,
2009-03,372.713,
2009-04,363.656,
2009-05,355.516,
2009-06,344.628,
2009-07,342.105,
2009-08,342.564,
2009-09,338.957,
2009-10,333.926,
2009-11,327.514,
2009-12,332.547,
2010-01,330.548,
2010-02,327.952,
2010-03,327.441,
2010-04,325.035,
2010-05,336.382,
2010-06,327.178,
2010-07,298.509,
2010-08,302.083,
2010-09,284.769,
2010-10,278.429,
2010-11,274.005,
2010-12,270.180,
2011-01,256.654,
2011-02,254.944,
2011-03,249.525,
2011-04,247.260,
2011-05,250.207,
2011-06,244.603,
2011-07,242.530,
2011-08,238.629,
2011-09,252.026,
2011-10,239.671,
2011-11,242.162,
2011-12,242.228,
2012-01,239.824,
2012-02,236.460,
2012-03,238.415,
2012-04,230.530,
2012-05,238.587,
2012-06,229.266,
2012-07,225.050,
2012-08,217.972,
2012-09,219.383,
2012-10,211.555,
2012-11,206.198,
2012-12,173.947,
2013-01,176.817,
2013-02,179.329,
2013-03,180.589,
2013-04,177.093,
2013-05,175.300,
2013-06,174.273,
2013-07,169.572,
2013-08,166.915,
2013-09,168.291,
2013-10,163.988,
2013-11,168.063,
2013-12,157.567,
2014-01,159.378,
2014-02,159.969,
2014-03,159.305,
2014-04,153.034,
2014-05,155.907,
2014-06,158.746,
2014-07,155.686,
2014-08,157.942,
2014-09,160.086,
2014-10,152.734,
2014-11,154.615,
2014-12,142.955,Provisional value
