"",BBK01.QUV988,BBK01.QUV988_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Remaining European countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:02,
2001-12,2.903,
2002-01,2.938,
2002-02,2.880,
2002-03,3.263,
2002-04,3.231,
2002-05,2.987,
2002-06,2.936,
2002-07,3.130,
2002-08,2.958,
2002-09,3.118,
2002-10,3.116,
2002-11,2.738,
2002-12,2.879,
2003-01,2.943,
2003-02,2.629,
2003-03,2.522,
2003-04,2.501,
2003-05,2.409,
2003-06,2.438,
2003-07,2.306,
2003-08,2.229,
2003-09,2.387,
2003-10,2.362,
2003-11,2.196,
2003-12,2.322,
2004-01,2.321,
2004-02,2.334,
2004-03,2.408,
2004-04,2.298,
2004-05,2.177,
2004-06,2.159,
2004-07,2.059,
2004-08,2.242,
2004-09,2.265,
2004-10,2.104,
2004-11,1.926,
2004-12,1.985,
2005-01,1.992,
2005-02,2.036,
2005-03,1.888,
2005-04,1.869,
2005-05,1.855,
2005-06,1.956,
2005-07,1.896,
2005-08,1.893,
2005-09,1.767,
2005-10,1.730,
2005-11,1.949,
2005-12,2.077,
2006-01,2.032,
2006-02,1.979,
2006-03,2.045,
2006-04,2.074,
2006-05,2.289,
2006-06,2.193,
2006-07,2.442,
2006-08,2.578,
2006-09,2.607,
2006-10,2.371,
2006-11,2.274,
2006-12,4.179,
2007-01,3.999,
2007-02,3.688,
2007-03,2.240,
2007-04,2.196,
2007-05,2.222,
2007-06,3.016,
2007-07,2.775,
2007-08,2.753,
2007-09,3.207,
2007-10,3.193,
2007-11,3.512,
2007-12,4.373,
2008-01,3.396,
2008-02,3.362,
2008-03,3.496,
2008-04,3.404,
2008-05,3.191,
2008-06,3.142,
2008-07,3.027,
2008-08,3.210,
2008-09,2.972,
2008-10,2.351,
2008-11,2.906,
2008-12,2.745,
2009-01,2.424,
2009-02,2.374,
2009-03,2.453,
2009-04,2.376,
2009-05,1.981,
2009-06,1.858,
2009-07,1.759,
2009-08,2.133,
2009-09,2.184,
2009-10,1.970,
2009-11,2.007,
2009-12,2.032,
2010-01,2.156,
2010-02,2.240,
2010-03,2.190,
2010-04,2.787,
2010-05,2.579,
2010-06,2.434,
2010-07,2.481,
2010-08,2.430,
2010-09,2.292,
2010-10,2.198,
2010-11,2.664,
2010-12,2.652,
2011-01,2.317,
2011-02,2.436,
2011-03,2.403,
2011-04,2.295,
2011-05,2.322,
2011-06,2.539,
2011-07,2.340,
2011-08,2.518,
2011-09,2.746,
2011-10,2.550,
2011-11,2.482,
2011-12,2.623,
2012-01,2.732,
2012-02,2.408,
2012-03,2.415,
2012-04,2.680,
2012-05,3.038,
2012-06,3.117,
2012-07,3.259,
2012-08,3.622,
2012-09,3.403,
2012-10,3.216,
2012-11,3.047,
2012-12,2.501,
2013-01,2.858,
2013-02,2.942,
2013-03,2.705,
2013-04,2.631,
2013-05,2.919,
2013-06,2.846,
2013-07,3.038,
2013-08,3.155,
2013-09,3.213,
2013-10,2.721,
2013-11,2.741,
2013-12,2.514,
2014-01,2.961,
2014-02,2.638,
2014-03,2.534,
2014-04,2.831,
2014-05,2.689,
2014-06,3.083,
2014-07,2.971,
2014-08,3.187,
2014-09,3.531,
2014-10,3.844,
2014-11,3.835,
2014-12,2.835,
