"",BBK01.OUG314,BBK01.OUG314_FLAGS
"",Time deposits of social security funds / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:21,
1999-01,4.586,
1999-02,3.805,
1999-03,4.403,
1999-04,3.574,
1999-05,4.323,
1999-06,4.265,
1999-07,5.238,
1999-08,4.872,
1999-09,5.336,
1999-10,4.226,
1999-11,6.210,
1999-12,5.532,
2000-01,7.028,
2000-02,7.302,
2000-03,7.400,
2000-04,7.323,
2000-05,8.527,
2000-06,6.845,
2000-07,7.342,
2000-08,6.521,
2000-09,5.723,
2000-10,5.252,
2000-11,5.791,
2000-12,5.452,
2001-01,7.752,
2001-02,6.801,
2001-03,7.230,
2001-04,6.515,
2001-05,7.214,
2001-06,7.381,
2001-07,7.779,
2001-08,6.784,
2001-09,6.325,
2001-10,6.740,
2001-11,6.394,
2001-12,5.583,
2002-01,7.873,
2002-02,6.399,
2002-03,6.347,
2002-04,5.873,
2002-05,7.150,
2002-06,5.948,
2002-07,6.455,
2002-08,5.293,
2002-09,3.974,
2002-10,3.472,
2002-11,4.325,
2002-12,3.150,
2003-01,4.689,
2003-02,4.128,
2003-03,3.629,
2003-04,3.337,
2003-05,4.808,
2003-06,3.727,
2003-07,3.346,
2003-08,3.411,
2003-09,2.859,
2003-10,2.708,
2003-11,3.137,
2003-12,2.997,
2004-01,3.505,
2004-02,3.297,
2004-03,2.683,
2004-04,3.203,
2004-05,3.236,
2004-06,3.451,
2004-07,3.589,
2004-08,2.854,
2004-09,4.423,
2004-10,3.138,
2004-11,3.282,
2004-12,3.778,
2005-01,4.351,
2005-02,3.459,
2005-03,2.822,
2005-04,2.983,
2005-05,3.177,
2005-06,2.672,
2005-07,2.542,
2005-08,2.341,
2005-09,2.525,
2005-10,2.193,
2005-11,2.305,
2005-12,2.811,
2006-01,4.530,
2006-02,4.283,
2006-03,4.911,
2006-04,4.883,
2006-05,5.846,
2006-06,6.830,
2006-07,8.957,
2006-08,8.046,
2006-09,7.770,
2006-10,8.009,
2006-11,12.835,
2006-12,13.451,
2007-01,13.120,
2007-02,11.272,
2007-03,11.477,
2007-04,11.233,
2007-05,11.449,
2007-06,11.283,
2007-07,11.864,
2007-08,10.675,
2007-09,11.257,
2007-10,12.147,
2007-11,13.391,
2007-12,14.485,
2008-01,14.546,
2008-02,13.971,
2008-03,15.169,
2008-04,14.283,
2008-05,13.390,
2008-06,13.798,
2008-07,13.971,
2008-08,13.124,
2008-09,12.878,
2008-10,12.914,
2008-11,14.852,
2008-12,15.610,
2009-01,14.538,
2009-02,13.826,
2009-03,12.903,
2009-04,12.746,
2009-05,10.542,
2009-06,10.068,
2009-07,9.443,
2009-08,8.109,
2009-09,7.513,
2009-10,7.751,
2009-11,9.563,
2009-12,10.450,
2010-01,8.197,
2010-02,8.674,
2010-03,7.468,
2010-04,8.725,
2010-05,8.491,
2010-06,10.837,
2010-07,8.895,
2010-08,8.585,
2010-09,9.269,
2010-10,8.516,
2010-11,10.342,
2010-12,11.251,
2011-01,10.738,
2011-02,9.793,
2011-03,9.262,
2011-04,9.604,
2011-05,11.161,
2011-06,11.864,
2011-07,10.853,
2011-08,11.096,
2011-09,13.156,
2011-10,11.163,
2011-11,15.255,
2011-12,14.904,
2012-01,12.837,
2012-02,11.998,
2012-03,12.337,
2012-04,14.466,
2012-05,15.249,
2012-06,12.246,
2012-07,12.094,
2012-08,11.695,
2012-09,10.993,
2012-10,11.567,
2012-11,12.223,
2012-12,13.674,
2013-01,11.359,
2013-02,9.239,
2013-03,11.279,
2013-04,10.489,
2013-05,11.865,
2013-06,13.208,
2013-07,11.937,
2013-08,14.871,
2013-09,14.870,
2013-10,14.819,
2013-11,18.034,
2013-12,17.648,
2014-01,18.880,
2014-02,18.499,
2014-03,19.060,
2014-04,17.486,
2014-05,18.568,
2014-06,19.905,
2014-07,18.654,
2014-08,17.379,
2014-09,19.184,
2014-10,15.803,
2014-11,19.860,
2014-12,21.759,Provisional value
