"",BBK01.OUE020,BBK01.OUE020_FLAGS
1989-07,3.344,
1989-08,3.298,
1989-09,3.598,
1989-10,3.587,
1989-11,3.771,
1989-12,3.707,
1990-01,4.009,
1990-02,4.072,
1990-03,4.825,
1990-04,5.077,
1990-05,5.592,
1990-06,5.495,
1990-07,5.627,
1990-08,5.794,
1990-09,5.990,
1990-10,6.163,
1990-11,6.188,
1990-12,5.653,
1991-01,6.267,
1991-02,6.297,
1991-03,6.279,
1991-04,6.314,
1991-05,6.410,
1991-06,6.349,
1991-07,6.192,
1991-08,6.130,
1991-09,6.111,
1991-10,6.240,
1991-11,6.043,
1991-12,5.624,
1992-01,6.172,
1992-02,6.301,
1992-03,6.214,
1992-04,6.707,
1992-05,6.924,
1992-06,6.684,
1992-07,6.555,
1992-08,6.342,
1992-09,6.310,
1992-10,6.768,
1992-11,6.682,
1992-12,6.814,
1993-01,7.351,
1993-02,7.432,
1993-03,7.694,
1993-04,8.427,
1993-05,8.482,
1993-06,8.749,
1993-07,8.831,
1993-08,8.677,
1993-09,8.299,
1993-10,8.238,
1993-11,7.971,
1993-12,7.738,
1994-01,7.876,
1994-02,7.874,
1994-03,7.891,
1994-04,7.944,
1994-05,7.643,
1994-06,7.473,
1994-07,7.474,
1994-08,7.451,
1994-09,7.667,
1994-10,7.243,
1994-11,7.174,
1994-12,6.755,
1995-01,7.158,
1995-02,7.022,
1995-03,6.728,
1995-04,6.618,
1995-05,6.825,
1995-06,6.845,
1995-07,6.858,
1995-08,6.915,
1995-09,6.812,
1995-10,6.754,
1995-11,6.765,
1995-12,6.605,
1996-01,6.678,
1996-02,6.821,
1996-03,5.149,
1996-04,5.379,
1996-05,5.328,
1996-06,5.351,
1996-07,3.734,
1996-08,3.731,
1996-09,3.833,
1996-10,3.578,
1996-11,3.642,
1996-12,3.687,
1997-01,4.155,
1997-02,4.629,
1997-03,4.808,
1997-04,4.791,
1997-05,5.330,
1997-06,5.624,
1997-07,5.722,
1997-08,5.480,
1997-09,5.514,
1997-10,5.114,
1997-11,5.041,
1997-12,5.373,
1998-01,5.639,
1998-02,5.891,
1998-03,6.153,
1998-04,5.923,
1998-05,5.720,
1998-06,5.733,
1998-07,5.721,
1998-08,6.493,
1998-09,6.089,
1998-10,6.091,
1998-11,6.291,
1998-12,5.885,
1999-01,5.668,
1999-02,6.334,
1999-03,6.067,
1999-04,6.927,
1999-05,7.230,
1999-06,7.200,
1999-07,7.284,
1999-08,7.230,
1999-09,6.969,
1999-10,7.356,
1999-11,8.942,
1999-12,8.625,
2000-01,8.399,
2000-02,8.199,
2000-03,8.587,
2000-04,9.772,
2000-05,8.965,
2000-06,9.129,
2000-07,9.275,
2000-08,9.594,
2000-09,9.641,
2000-10,10.061,
2000-11,10.631,
2000-12,10.183,
2001-01,11.016,
2001-02,11.614,
2001-03,12.075,
2001-04,12.559,
2001-05,11.746,
2001-06,10.405,
2001-07,10.527,
2001-08,10.771,
2001-09,10.254,
2001-10,10.132,
2001-11,10.500,
2001-12,10.603,
2002-01,11.250,
2002-02,10.134,
2002-03,10.163,
2002-04,12.319,
2002-05,11.567,
2002-06,10.091,
2002-07,9.364,
2002-08,9.003,
2002-09,8.968,
2002-10,8.942,
2002-11,9.174,
2002-12,8.938,
2003-01,9.168,
2003-02,9.546,
2003-03,9.995,
2003-04,11.752,
2003-05,9.914,
2003-06,9.312,
2003-07,9.424,
2003-08,9.472,
2003-09,9.401,
2003-10,9.294,
2003-11,9.367,
2003-12,10.148,
2004-01,10.348,
2004-02,11.006,
2004-03,12.243,
2004-04,11.927,
2004-05,11.398,
2004-06,11.058,
2004-07,10.846,
2004-08,10.631,
2004-09,10.185,
2004-10,10.054,
2004-11,10.041,
2004-12,9.670,
2005-01,12.009,
2005-02,9.581,
2005-03,8.955,
2005-04,11.086,
2005-05,9.536,
2005-06,11.053,
2005-07,10.584,
2005-08,10.670,
2005-09,10.523,
2005-10,11.542,
2005-11,12.188,
2005-12,12.239,
2006-01,9.870,
2006-02,11.893,
2006-03,12.560,
2006-04,16.030,
2006-05,11.512,
2006-06,12.686,
2006-07,13.717,
2006-08,14.165,
2006-09,14.238,
2006-10,14.379,
2006-11,12.986,
2006-12,13.567,
2007-01,14.765,
2007-02,15.099,
2007-03,15.878,
2007-04,15.530,
2007-05,15.628,
2007-06,17.058,
2007-07,17.083,
2007-08,18.527,
2007-09,20.710,
2007-10,20.233,
2007-11,22.646,
2007-12,21.275,
2008-01,21.630,
2008-02,22.280,
2008-03,22.048,
2008-04,23.576,
2008-05,23.993,
2008-06,23.501,
2008-07,23.780,
2008-08,24.431,
2008-09,25.356,
2008-10,26.514,
2008-11,27.132,
2008-12,24.466,
2009-01,24.470,
2009-02,25.070,
2009-03,25.662,
2009-04,25.154,
2009-05,25.776,
2009-06,25.274,
2009-07,23.588,
2009-08,23.434,
2009-09,22.913,
2009-10,22.439,
2009-11,21.970,
2009-12,21.607,
2010-01,20.949,
2010-02,21.111,
2010-03,20.690,
2010-04,21.060,
2010-05,21.076,
2010-06,20.854,
2010-07,21.304,
2010-08,21.396,
2010-09,21.126,
2010-10,19.946,
2010-11,21.694,
2010-12,21.231,
2011-01,21.217,
2011-02,21.277,
2011-03,21.030,
2011-04,22.029,
2011-05,22.295,
2011-06,22.215,
2011-07,22.051,
2011-08,20.868,
2011-09,20.911,
2011-10,20.034,
2011-11,21.065,
2011-12,20.736,
2012-01,18.915,
2012-02,19.126,
2012-03,19.217,
2012-04,16.593,
2012-05,17.011,
2012-06,16.897,
2012-07,17.326,
2012-08,16.948,
2012-09,16.464,
2012-10,16.131,
2012-11,16.035,
2012-12,15.222,
2013-01,15.602,
2013-02,16.892,
2013-03,18.490,
2013-04,17.942,
2013-05,18.428,
2013-06,18.017,
2013-07,17.568,
2013-08,17.669,
2013-09,17.808,
2013-10,17.157,
2013-11,17.365,
2013-12,17.705,
2014-01,18.980,
2014-02,19.086,
2014-03,19.013,
2014-04,19.491,
2014-05,19.938,
2014-06,20.483,
2014-07,22.235,
2014-08,22.240,
2014-09,21.948,
2014-10,21.998,
2014-11,22.037,
2014-12,20.035,Provisional value
