"",BBK01.RU5835,BBK01.RU5835_FLAGS
1992-01,0.211,
1992-02,0.245,
1992-03,0.283,
1992-04,0.329,
1992-05,0.292,
1992-06,0.346,
1992-07,0.307,
1992-08,0.288,
1992-09,0.222,
1992-10,0.156,
1992-11,0.207,
1992-12,0.192,
1993-01,0.170,
1993-02,0.156,
1993-03,0.159,
1993-04,0.132,
1993-05,0.125,
1993-06,0.165,
1993-07,0.119,
1993-08,0.131,
1993-09,0.130,
1993-10,0.178,
1993-11,0.153,
1993-12,0.160,
1994-01,0.163,
1994-02,0.157,
1994-03,0.161,
1994-04,0.173,
1994-05,0.156,
1994-06,0.188,
1994-07,0.146,
1994-08,0.181,
1994-09,0.200,
1994-10,0.192,
1994-11,0.196,
1994-12,0.242,
1995-01,0.248,
1995-02,0.304,
1995-03,0.279,
1995-04,0.291,
1995-05,0.281,
1995-06,0.202,
1995-07,0.257,
1995-08,0.174,
1995-09,0.173,
1995-10,0.191,
1995-11,0.262,
1995-12,0.317,
1996-01,0.485,
1996-02,0.320,
1996-03,0.267,
1996-04,0.310,
1996-05,0.290,
1996-06,0.228,
1996-07,0.257,
1996-08,0.180,
1996-09,0.143,
1996-10,0.179,
1996-11,0.144,
1996-12,0.193,
1997-01,0.198,
1997-02,0.231,
1997-03,0.216,
1997-04,0.291,
1997-05,0.359,
1997-06,0.333,
1997-07,0.202,
1997-08,0.161,
1997-09,0.260,
1997-10,0.222,
1997-11,0.180,
1997-12,0.146,
1998-01,0.217,
1998-02,0.220,
1998-03,0.186,
1998-04,0.201,
1998-05,0.174,
1998-06,0.428,
1998-07,0.375,
1998-08,0.301,
1998-09,0.331,
1998-10,0.273,
1998-11,0.448,
1998-12,0.359,
1999-01,0.260,
1999-02,0.351,
1999-03,0.336,
1999-04,0.520,
1999-05,0.495,
1999-06,0.624,
1999-07,0.499,
1999-08,0.482,
1999-09,0.699,
1999-10,0.435,
1999-11,0.493,
1999-12,0.517,
2000-01,0.657,
2000-02,0.654,
2000-03,0.583,
2000-04,0.697,
2000-05,0.592,
2000-06,0.531,
2000-07,0.456,
2000-08,0.622,
2000-09,0.611,
2000-10,0.452,
2000-11,0.515,
2000-12,0.470,
2001-01,0.540,
2001-02,0.637,
2001-03,0.666,
2001-04,0.643,
2001-05,0.663,
2001-06,0.666,
2001-07,0.669,
2001-08,0.565,
2001-09,0.428,
2001-10,0.494,
2001-11,0.514,
2001-12,0.482,
2002-01,0.640,
2002-02,0.519,
2002-03,0.547,
2002-04,0.624,
2002-05,0.412,
2002-06,0.524,
2002-07,0.539,
2002-08,0.567,
2002-09,0.516,
2002-10,0.498,
2002-11,0.444,
2002-12,0.453,
2003-01,0.500,
2003-02,0.589,
2003-03,0.610,
2003-04,0.756,
2003-05,0.495,
2003-06,0.468,
2003-07,0.428,
2003-08,0.481,
2003-09,0.447,
2003-10,0.535,
2003-11,0.547,
2003-12,0.459,
2004-01,0.465,
2004-02,0.420,
2004-03,0.639,
2004-04,0.409,
2004-05,0.527,
2004-06,0.661,
2004-07,0.570,
2004-08,0.402,
2004-09,0.483,
2004-10,0.575,
2004-11,0.619,
2004-12,0.995,
2005-01,0.681,
2005-02,0.838,
2005-03,0.774,
2005-04,0.903,
2005-05,0.290,
2005-06,0.264,
2005-07,0.321,
2005-08,0.759,
2005-09,1.090,
2005-10,0.855,
2005-11,0.914,
2005-12,1.004,
2006-01,0.974,
2006-02,0.931,
2006-03,0.859,
2006-04,1.058,
2006-05,0.958,
2006-06,1.210,
2006-07,1.039,
2006-08,0.871,
2006-09,0.879,
2006-10,0.821,
2006-11,1.211,
2006-12,1.345,
2007-01,1.340,
2007-02,1.027,
2007-03,1.153,
2007-04,1.041,
2007-05,0.922,
2007-06,0.943,
2007-07,1.248,
2007-08,1.136,
2007-09,1.264,
2007-10,1.084,
2007-11,0.761,
2007-12,1.195,
2008-01,1.390,
2008-02,1.395,
2008-03,1.175,
2008-04,1.026,
2008-05,1.055,
2008-06,1.100,
2008-07,1.093,
2008-08,0.994,
2008-09,0.993,
2008-10,0.625,
2008-11,0.689,
2008-12,0.750,
2009-01,0.694,
2009-02,0.764,
2009-03,0.757,
2009-04,0.668,
2009-05,0.576,
2009-06,0.727,
2009-07,0.616,
2009-08,0.493,
2009-09,0.537,
2009-10,0.539,
2009-11,0.599,
2009-12,0.505,
2010-01,0.426,
2010-02,0.508,
2010-03,0.513,
2010-04,0.565,
2010-05,0.472,
2010-06,0.486,
2010-07,0.455,
2010-08,0.446,
2010-09,0.441,
2010-10,0.407,
2010-11,0.769,
2010-12,0.601,
2011-01,0.307,
2011-02,0.252,
2011-03,0.261,
2011-04,0.298,
2011-05,0.369,
2011-06,0.426,
2011-07,0.431,
2011-08,0.434,
2011-09,0.455,
2011-10,0.443,
2011-11,0.450,
2011-12,0.324,
2012-01,0.378,
2012-02,0.368,
2012-03,0.371,
2012-04,0.400,
2012-05,0.384,
2012-06,0.418,
2012-07,0.611,
2012-08,0.466,
2012-09,0.387,
2012-10,0.372,
2012-11,0.355,
2012-12,0.406,
2013-01,0.420,
2013-02,0.386,
2013-03,0.436,
2013-04,0.333,
2013-05,0.333,
2013-06,0.347,
2013-07,0.297,
2013-08,0.358,
2013-09,0.317,
2013-10,0.550,
2013-11,0.626,
2013-12,0.656,
2014-01,0.591,
2014-02,0.413,
2014-03,0.399,
2014-04,0.424,
2014-05,0.458,
2014-06,0.436,
2014-07,0.427,
2014-08,0.488,
2014-09,0.570,
2014-10,0.426,
2014-11,0.434,
2014-12,0.459,
