"",BBK01.QUK765,BBK01.QUK765_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / All countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:29:48,
2002-03,596.161,
2002-04,585.887,
2002-05,551.783,
2002-06,513.853,
2002-07,515.299,
2002-08,521.330,
2002-09,542.650,
2002-10,555.723,
2002-11,580.220,
2002-12,518.647,
2003-01,552.774,
2003-02,561.538,
2003-03,541.760,
2003-04,536.637,
2003-05,561.159,
2003-06,576.050,
2003-07,589.419,
2003-08,551.436,
2003-09,566.683,
2003-10,557.203,
2003-11,538.591,
2003-12,522.400,
2004-01,591.040,
2004-02,609.438,
2004-03,625.644,
2004-04,640.969,
2004-05,637.151,
2004-06,624.784,
2004-07,631.988,
2004-08,620.014,
2004-09,633.388,
2004-10,646.852,
2004-11,690.314,
2004-12,652.867,
2005-01,689.289,
2005-02,725.846,
2005-03,720.129,
2005-04,721.953,
2005-05,725.945,
2005-06,723.316,
2005-07,707.696,
2005-08,671.223,
2005-09,667.037,
2005-10,697.247,
2005-11,737.078,
2005-12,577.717,
2006-01,634.967,
2006-02,662.186,
2006-03,667.229,
2006-04,641.231,
2006-05,629.520,
2006-06,608.421,
2006-07,610.357,
2006-08,609.170,
2006-09,586.161,
2006-10,604.100,
2006-11,607.896,
2006-12,589.321,
2007-01,607.519,
2007-02,607.792,
2007-03,578.630,
2007-04,611.161,
2007-05,629.104,
2007-06,636.671,
2007-07,652.107,
2007-08,594.956,
2007-09,584.796,
2007-10,583.929,
2007-11,585.294,
2007-12,547.576,
2008-01,590.987,
2008-02,591.917,
2008-03,566.801,
2008-04,569.383,
2008-05,560.052,
2008-06,543.965,
2008-07,543.536,
2008-08,544.492,
2008-09,549.584,
2008-10,579.049,
2008-11,507.142,
2008-12,443.450,
2009-01,489.972,
2009-02,483.824,
2009-03,451.678,
2009-04,453.929,
2009-05,445.011,
2009-06,411.091,
2009-07,413.757,
2009-08,438.326,
2009-09,407.104,
2009-10,444.492,
2009-11,441.660,
2009-12,407.679,
2010-01,468.894,
2010-02,472.981,
2010-03,442.011,
2010-04,475.615,
2010-05,541.698,
2010-06,536.621,
2010-07,523.160,
2010-08,537.806,
2010-09,491.349,
2010-10,512.080,
2010-11,519.549,
2010-12,459.400,
2011-01,461.010,
2011-02,490.217,
2011-03,444.505,
2011-04,494.863,
2011-05,507.202,
2011-06,468.952,
2011-07,446.398,
2011-08,507.515,
2011-09,548.186,
2011-10,507.662,
2011-11,523.605,
2011-12,477.404,
2012-01,477.358,
2012-02,503.663,
2012-03,430.663,
2012-04,485.495,
2012-05,541.116,
2012-06,498.574,
2012-07,529.351,
2012-08,512.189,
2012-09,518.314,
2012-10,499.273,
2012-11,493.611,
2012-12,460.918,
2013-01,481.709,
2013-02,513.302,
2013-03,517.012,
2013-04,522.461,
2013-05,518.615,
2013-06,497.519,
2013-07,498.667,
2013-08,523.038,
2013-09,499.891,
2013-10,535.416,
2013-11,516.959,
2013-12,442.023,
2014-01,537.849,
2014-02,559.829,
2014-03,505.480,
2014-04,496.077,
2014-05,544.222,
2014-06,509.088,
2014-07,567.544,
2014-08,564.722,
2014-09,495.122,
2014-10,504.940,
