"",BBK01.QUV640,BBK01.QUV640_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Portugal / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:11:12,
2001-12,3.407,
2002-01,2.243,
2002-02,2.748,
2002-03,2.334,
2002-04,2.002,
2002-05,3.265,
2002-06,2.492,
2002-07,3.602,
2002-08,2.928,
2002-09,2.918,
2002-10,3.073,
2002-11,3.348,
2002-12,3.007,
2003-01,2.886,
2003-02,3.042,
2003-03,2.850,
2003-04,3.052,
2003-05,2.726,
2003-06,3.130,
2003-07,2.519,
2003-08,2.780,
2003-09,3.096,
2003-10,2.594,
2003-11,2.434,
2003-12,2.323,
2004-01,2.376,
2004-02,2.459,
2004-03,2.413,
2004-04,2.120,
2004-05,2.093,
2004-06,2.549,
2004-07,2.688,
2004-08,2.519,
2004-09,2.591,
2004-10,2.503,
2004-11,2.631,
2004-12,2.420,
2005-01,2.295,
2005-02,2.269,
2005-03,2.611,
2005-04,2.146,
2005-05,2.592,
2005-06,2.564,
2005-07,2.690,
2005-08,2.598,
2005-09,2.831,
2005-10,2.894,
2005-11,2.932,
2005-12,3.037,
2006-01,3.168,
2006-02,3.072,
2006-03,3.418,
2006-04,2.665,
2006-05,3.515,
2006-06,3.393,
2006-07,3.273,
2006-08,3.517,
2006-09,3.253,
2006-10,3.172,
2006-11,3.038,
2006-12,3.640,
2007-01,3.342,
2007-02,3.167,
2007-03,3.618,
2007-04,4.578,
2007-05,3.961,
2007-06,3.758,
2007-07,3.485,
2007-08,3.765,
2007-09,3.929,
2007-10,3.959,
2007-11,3.819,
2007-12,4.182,
2008-01,4.408,
2008-02,4.267,
2008-03,3.670,
2008-04,3.113,
2008-05,3.059,
2008-06,3.016,
2008-07,2.946,
2008-08,2.819,
2008-09,3.029,
2008-10,3.301,
2008-11,3.173,
2008-12,3.136,
2009-01,3.275,
2009-02,3.105,
2009-03,3.403,
2009-04,3.419,
2009-05,3.412,
2009-06,2.964,
2009-07,2.945,
2009-08,2.766,
2009-09,2.714,
2009-10,2.329,
2009-11,2.384,
2009-12,2.191,
2010-01,2.001,
2010-02,1.999,
2010-03,2.174,
2010-04,3.037,
2010-05,3.099,
2010-06,3.216,
2010-07,3.184,
2010-08,3.137,
2010-09,2.967,
2010-10,2.752,
2010-11,2.311,
2010-12,2.016,
2011-01,2.262,
2011-02,1.793,
2011-03,1.801,
2011-04,1.124,
2011-05,1.152,
2011-06,0.989,
2011-07,0.776,
2011-08,0.586,
2011-09,0.641,
2011-10,0.569,
2011-11,0.563,
2011-12,0.542,
2012-01,0.678,
2012-02,0.568,
2012-03,0.619,
2012-04,0.469,
2012-05,0.556,
2012-06,0.560,
2012-07,0.545,
2012-08,0.534,
2012-09,0.530,
2012-10,0.578,
2012-11,0.745,
2012-12,0.508,
2013-01,0.954,
2013-02,1.263,
2013-03,0.843,
2013-04,0.933,
2013-05,1.021,
2013-06,1.153,
2013-07,0.608,
2013-08,0.938,
2013-09,0.965,
2013-10,0.748,
2013-11,0.610,
2013-12,0.736,
2014-01,0.667,
2014-02,0.853,
2014-03,1.234,
2014-04,1.400,
2014-05,1.521,
2014-06,1.344,
2014-07,1.433,
2014-08,1.515,
2014-09,1.309,
2014-10,1.278,
2014-11,1.161,
2014-12,1.941,
