"",BBK01.QUX926,BBK01.QUX926_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / India /  US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:00,
2002-03,1.007,
2002-04,0.909,
2002-05,0.839,
2002-06,0.614,
2002-07,0.994,
2002-08,0.897,
2002-09,0.701,
2002-10,0.665,
2002-11,0.621,
2002-12,0.717,
2003-01,0.864,
2003-02,0.935,
2003-03,1.023,
2003-04,1.155,
2003-05,1.183,
2003-06,1.283,
2003-07,1.372,
2003-08,1.554,
2003-09,1.505,
2003-10,1.609,
2003-11,1.541,
2003-12,1.543,
2004-01,1.544,
2004-02,1.796,
2004-03,2.181,
2004-04,2.628,
2004-05,2.725,
2004-06,2.802,
2004-07,2.660,
2004-08,2.651,
2004-09,2.489,
2004-10,2.054,
2004-11,1.986,
2004-12,2.023,
2005-01,2.097,
2005-02,2.005,
2005-03,1.963,
2005-04,1.727,
2005-05,1.744,
2005-06,1.663,
2005-07,1.804,
2005-08,1.722,
2005-09,1.860,
2005-10,2.069,
2005-11,2.221,
2005-12,1.916,
2006-01,2.012,
2006-02,2.031,
2006-03,2.534,
2006-04,2.606,
2006-05,2.478,
2006-06,2.918,
2006-07,2.975,
2006-08,2.799,
2006-09,2.521,
2006-10,2.865,
2006-11,2.934,
2006-12,2.328,
2007-01,2.620,
2007-02,3.028,
2007-03,3.246,
2007-04,3.257,
2007-05,3.456,
2007-06,3.595,
2007-07,3.102,
2007-08,2.867,
2007-09,2.758,
2007-10,3.201,
2007-11,3.392,
2007-12,3.532,
2008-01,3.537,
2008-02,3.702,
2008-03,3.842,
2008-04,4.181,
2008-05,4.297,
2008-06,4.393,
2008-07,4.658,
2008-08,5.352,
2008-09,5.609,
2008-10,5.952,
2008-11,5.872,
2008-12,5.123,
2009-01,5.495,
2009-02,5.488,
2009-03,5.017,
2009-04,4.818,
2009-05,4.751,
2009-06,4.836,
2009-07,4.686,
2009-08,4.305,
2009-09,4.310,
2009-10,4.232,
2009-11,4.231,
2009-12,4.575,
2010-01,4.863,
2010-02,5.071,
2010-03,5.646,
2010-04,5.473,
2010-05,6.458,
2010-06,6.556,
2010-07,6.138,
2010-08,7.657,
2010-09,6.773,
2010-10,6.267,
2010-11,7.530,
2010-12,6.836,
2011-01,6.786,
2011-02,6.351,
2011-03,7.060,
2011-04,5.331,
2011-05,5.320,
2011-06,5.839,
2011-07,6.062,
2011-08,7.648,
2011-09,8.578,
2011-10,7.665,
2011-11,8.610,
2011-12,7.942,
2012-01,6.865,
2012-02,7.304,
2012-03,6.434,
2012-04,6.411,
2012-05,6.596,
2012-06,6.542,
2012-07,7.891,
2012-08,6.593,
2012-09,6.661,
2012-10,6.345,
2012-11,6.965,
2012-12,6.322,
2013-01,5.601,
2013-02,5.874,
2013-03,5.681,
2013-04,5.814,
2013-05,6.233,
2013-06,6.158,
2013-07,6.610,
2013-08,5.967,
2013-09,5.680,
2013-10,5.181,
2013-11,4.598,
2013-12,6.212,
2014-01,6.120,
2014-02,5.463,
2014-03,6.273,
2014-04,5.606,
2014-05,5.477,
2014-06,5.377,
2014-07,5.835,
2014-08,5.906,
2014-09,5.817,
2014-10,5.910,
