"",BBEX3.A.WST.EUR.CM.AC.A04,BBEX3.A.WST.EUR.CM.AC.A04_FLAGS
"",Exchange rates for the euro in Samoa  / WST 1 = EUR ... (middle),
unit,EUR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:17:25,
1999,0.31225,
2000,0.33071,
2001,0.32081,
2002,0.31255,
2003,0.29386,
2004,0.28848,
2005,0.29813,
2006,0.28625,
2007,0.27888,
2008,0.25922,
2009,0.26436,
2010,0.30612,
2011,0.31446,
2012,0.34143,
2013,0.32671,
2014,0.32392,
"","Source: Since January 2002 ANZ Bank (Samoa) Ltd, Apia 1999 - December 2001 Bank of Western Samoa, Apia",
"",Methodology: Calculated on the basis of month-end buying and selling rates.,
