"",BBK01.OUK102,BBK01.OUK102_FLAGS
"",Balances and loans to domestic banks (MFIs) / short-term / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:45:23,
1958-12,0.378,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.299,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.392,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.445,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.515,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.569,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.591,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.388,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.746,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.609,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.938,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.757,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.799,
1965-01,0.975,
1965-02,0.945,
1965-03,0.774,
1965-04,0.753,
1965-05,0.856,
1965-06,0.725,
1965-07,0.850,
1965-08,1.177,
1965-09,0.921,
1965-10,1.136,
1965-11,1.234,
1965-12,1.154,
1966-01,0.991,
1966-02,0.881,
1966-03,0.735,
1966-04,0.795,
1966-05,0.819,
1966-06,0.825,
1966-07,0.910,
1966-08,1.608,
1966-09,1.287,
1966-10,1.488,
1966-11,1.556,
1966-12,1.233,
1967-01,1.257,
1967-02,1.329,
1967-03,1.038,
1967-04,1.137,
1967-05,1.244,
1967-06,1.022,
1967-07,1.226,
1967-08,1.388,
1967-09,1.173,
1967-10,1.246,
1967-11,1.269,
1967-12,1.092,
1968-01,0.992,
1968-02,1.037,
1968-03,0.816,
1968-04,1.056,
1968-05,1.020,
1968-06,0.997,
1968-07,1.227,
1968-08,1.261,
1968-09,1.156,
1968-10,1.385,
1968-11,1.447,
1968-12,2.817,
1969-01,2.436,
1969-02,2.722,
1969-03,2.321,
1969-04,2.443,
1969-05,2.514,
1969-06,2.055,
1969-07,2.113,
1969-08,2.157,
1969-09,1.907,
1969-10,1.837,
1969-11,2.016,
1969-12,2.717,
1970-01,2.293,
1970-02,3.131,
1970-03,2.630,
1970-04,3.040,
1970-05,3.121,
1970-06,3.437,
1970-07,3.555,
1970-08,3.791,
1970-09,3.364,
1970-10,3.260,
1970-11,3.205,
1970-12,3.956,
1971-01,2.630,
1971-02,2.996,
1971-03,2.699,
1971-04,2.854,
1971-05,2.973,
1971-06,2.405,
1971-07,3.112,
1971-08,3.794,
1971-09,3.343,
1971-10,3.302,
1971-11,4.016,
1971-12,4.580,
1972-01,3.403,
1972-02,3.477,
1972-03,3.307,
1972-04,3.537,
1972-05,3.460,
1972-06,3.319,
1972-07,3.937,
1972-08,3.461,
1972-09,3.356,
1972-10,3.355,
1972-11,4.014,
1972-12,4.673,
1973-01,3.891,
1973-02,4.116,
1973-03,2.913,
1973-04,3.040,
1973-05,2.967,
1973-06,3.226,
1973-07,3.195,
1973-08,4.082,
1973-09,4.264,
1973-10,4.554,
1973-11,5.656,
1973-12,6.568,
1974-01,5.510,
1974-02,5.860,
1974-03,5.658,
1974-04,6.740,
1974-05,6.616,
1974-06,6.432,
1974-07,6.328,
1974-08,6.612,
1974-09,6.859,
1974-10,7.136,
1974-11,7.865,
1974-12,8.160,
1975-01,7.276,
1975-02,6.831,
1975-03,6.144,
1975-04,6.199,
1975-05,6.013,
1975-06,5.797,
1975-07,6.007,
1975-08,6.007,
1975-09,5.205,
1975-10,5.961,
1975-11,6.649,
1975-12,7.419,
1976-01,5.602,
1976-02,5.040,
1976-03,4.666,
1976-04,4.603,
1976-05,4.955,
1976-06,4.291,
1976-07,4.578,
1976-08,5.123,
1976-09,5.070,
1976-10,5.576,
1976-11,6.393,
1976-12,7.302,
1977-01,6.320,
1977-02,6.039,
1977-03,5.324,
1977-04,5.681,
1977-05,5.804,
1977-06,6.152,
1977-07,5.984,
1977-08,6.058,
1977-09,6.123,
1977-10,6.236,
1977-11,8.108,
1977-12,8.493,
1978-01,6.774,
1978-02,6.517,
1978-03,5.502,
1978-04,5.638,
1978-05,5.374,
1978-06,5.003,
1978-07,6.449,
1978-08,6.352,
1978-09,6.286,
1978-10,7.960,
1978-11,8.153,
1978-12,7.575,
1979-01,6.431,
1979-02,5.992,
1979-03,4.665,
1979-04,4.583,
1979-05,5.003,
1979-06,4.742,
1979-07,5.067,
1979-08,5.564,
1979-09,5.158,
1979-10,5.074,
1979-11,7.287,
1979-12,8.331,
1980-01,6.308,
1980-02,6.611,
1980-03,6.050,
1980-04,6.524,
1980-05,7.312,
1980-06,6.828,
1980-07,7.348,
1980-08,8.137,
1980-09,8.856,
1980-10,9.028,
1980-11,11.623,
1980-12,12.035,
1981-01,11.074,
1981-02,9.656,
1981-03,9.039,
1981-04,9.127,
1981-05,9.545,
1981-06,9.764,
1981-07,9.731,
1981-08,10.318,
1981-09,10.154,
1981-10,9.893,
1981-11,11.671,
1981-12,12.766,
1982-01,10.951,
1982-02,10.897,
1982-03,10.660,
1982-04,10.087,
1982-05,10.639,
1982-06,10.126,
1982-07,10.711,
1982-08,10.724,
1982-09,11.163,
1982-10,10.566,
1982-11,11.676,
1982-12,11.792,
1983-01,9.778,
1983-02,10.489,
1983-03,9.131,
1983-04,8.749,
1983-05,9.496,
1983-06,9.314,
1983-07,9.567,
1983-08,9.717,
1983-09,10.445,
1983-10,10.008,
1983-11,11.401,
1983-12,12.616,
1984-01,11.513,
1984-02,12.336,
1984-03,11.413,
1984-04,10.172,
1984-05,9.532,
1984-06,9.315,
1984-07,11.068,
1984-08,10.600,
1984-09,11.176,
1984-10,11.562,
1984-11,13.240,
1984-12,13.109,
1985-01,12.110,
1985-02,11.928,
1985-03,11.813,
1985-04,11.255,
1985-05,10.992,
1985-06,11.237,
1985-07,10.966,
1985-08,10.658,
1985-09,10.077,
1985-10,10.475,
1985-11,11.321,
1985-12,12.260,
1986-01,10.323,
1986-02,10.022,
1986-03,10.228,
1986-04,10.060,
1986-05,10.686,
1986-06,11.012,
1986-07,11.650,
1986-08,11.810,
1986-09,11.538,
1986-10,11.879,
1986-11,14.433,
1986-12,15.133,
1987-01,13.645,
1987-02,12.049,
1987-03,12.501,
1987-04,12.296,
1987-05,12.457,
1987-06,13.137,
1987-07,12.611,
1987-08,14.339,
1987-09,14.237,
1987-10,16.340,
1987-11,16.378,
1987-12,17.067,
1988-01,14.500,
1988-02,15.202,
1988-03,15.741,
1988-04,14.397,
1988-05,14.454,
1988-06,14.850,
1988-07,15.037,
1988-08,15.587,
1988-09,16.417,
1988-10,15.967,
1988-11,17.003,
1988-12,18.181,
1989-01,14.129,
1989-02,14.437,
1989-03,14.193,
1989-04,13.315,
1989-05,13.813,
1989-06,13.435,
1989-07,14.560,
1989-08,14.074,
1989-09,13.872,
1989-10,14.786,
1989-11,16.335,
1989-12,15.301,
1990-01,13.277,
1990-02,14.283,
1990-03,13.524,
1990-04,13.077,
1990-05,13.731,
