"",BBK01.RU2711,BBK01.RU2711_FLAGS
1995-10,12.561,
1995-11,12.718,
1995-12,13.237,
1996-01,13.478,
1996-02,12.195,
1996-03,13.682,
1996-04,13.331,
1996-05,14.315,
1996-06,14.292,
1996-07,11.822,
1996-08,12.387,
1996-09,12.084,
1996-10,11.915,
1996-11,12.608,
1996-12,12.637,
1997-01,12.411,
1997-02,14.415,
1997-03,15.902,
1997-04,15.733,
1997-05,16.060,
1997-06,15.996,
1997-07,14.731,
1997-08,16.516,
1997-09,16.458,
1997-10,19.854,
1997-11,18.606,
1997-12,19.138,
1998-01,18.340,
1998-02,18.949,
1998-03,21.639,
1998-04,21.039,
1998-05,21.788,
1998-06,22.664,
1998-07,21.003,
1998-08,24.513,
1998-09,24.854,
1998-10,29.213,
1998-11,33.993,
1998-12,28.576,
1999-01,45.475,
1999-02,38.119,
1999-03,35.664,
1999-04,42.113,
1999-05,37.906,
1999-06,38.014,
1999-07,39.849,
1999-08,36.611,
1999-09,42.352,
1999-10,41.408,
1999-11,41.877,
1999-12,37.971,
2000-01,43.819,
2000-02,46.120,
2000-03,42.151,
2000-04,41.225,
2000-05,46.085,
2000-06,49.014,
2000-07,39.191,
2000-08,40.229,
2000-09,47.503,
2000-10,43.350,
2000-11,43.398,
2000-12,39.838,
2001-01,46.389,
2001-02,53.350,
2001-03,50.904,
2001-04,55.972,
2001-05,60.556,
2001-06,46.664,
2001-07,43.594,
2001-08,43.061,
2001-09,45.528,
2001-10,45.826,
2001-11,48.959,
2001-12,44.123,
2002-01,51.113,
2002-02,44.577,
2002-03,49.971,
2002-04,50.995,
2002-05,49.589,
2002-06,45.450,
2002-07,47.092,
2002-08,46.878,
2002-09,48.082,
2002-10,52.057,
2002-11,61.554,
2002-12,48.283,
2003-01,57.658,
2003-02,62.115,
2003-03,58.027,
2003-04,59.668,
2003-05,62.071,
2003-06,65.205,
2003-07,60.001,
2003-08,62.745,
2003-09,69.069,
2003-10,69.800,
2003-11,65.800,
2003-12,59.625,
2004-01,66.566,
2004-02,59.300,
2004-03,67.687,
2004-04,64.301,
2004-05,64.970,
2004-06,68.478,
2004-07,64.645,
2004-08,64.146,
2004-09,67.826,
2004-10,69.379,
2004-11,69.794,
2004-12,70.239,
2005-01,79.722,
2005-02,80.778,
2005-03,69.558,
2005-04,80.691,
2005-05,76.750,
2005-06,68.091,
2005-07,63.137,
2005-08,63.052,
2005-09,58.393,
2005-10,66.954,
2005-11,66.352,
2005-12,61.264,
2006-01,71.506,
2006-02,70.259,
2006-03,68.740,
2006-04,77.834,
2006-05,68.908,
2006-06,63.859,
2006-07,56.942,
2006-08,60.535,
2006-09,67.556,
2006-10,60.623,
2006-11,65.939,
2006-12,59.924,
2007-01,61.146,
2007-02,70.105,
2007-03,67.838,
2007-04,66.175,
2007-05,72.858,
2007-06,68.215,
2007-07,71.103,
2007-08,69.905,
2007-09,68.545,
2007-10,72.578,
2007-11,73.599,
2007-12,71.296,
2008-01,78.937,
2008-02,82.536,
2008-03,78.216,
2008-04,84.074,
2008-05,84.480,
2008-06,73.533,
2008-07,75.012,
2008-08,75.406,
2008-09,70.577,
2008-10,68.989,
2008-11,68.901,
2008-12,65.775,
2009-01,74.767,
2009-02,74.461,
2009-03,68.250,
2009-04,68.728,
2009-05,66.695,
2009-06,65.722,
2009-07,66.655,
2009-08,65.813,
2009-09,66.195,
2009-10,71.449,
2009-11,70.958,
2009-12,68.154,
2010-01,79.542,
2010-02,75.035,
2010-03,74.648,
2010-04,97.496,
2010-05,86.968,
2010-06,75.453,
2010-07,92.091,
2010-08,105.487,
2010-09,82.525,
2010-10,91.824,
2010-11,87.734,
2010-12,82.099,
2011-01,89.719,
2011-02,89.751,
2011-03,75.983,
2011-04,90.280,
2011-05,81.149,
2011-06,69.657,
2011-07,67.184,
2011-08,70.009,
2011-09,69.863,
2011-10,68.814,
2011-11,67.808,
2011-12,56.426,
2012-01,63.950,
2012-02,61.438,
2012-03,63.524,
2012-04,69.566,
2012-05,65.658,
2012-06,56.814,
2012-07,64.009,
2012-08,60.538,
2012-09,54.748,
2012-10,56.663,
2012-11,61.232,
2012-12,46.979,
2013-01,60.245,
2013-02,64.611,
2013-03,58.652,
2013-04,69.542,
2013-05,68.794,
2013-06,62.305,
2013-07,57.301,
2013-08,55.682,
2013-09,59.139,
2013-10,57.026,
2013-11,55.138,
2013-12,43.580,
2014-01,55.478,
2014-02,53.981,
2014-03,58.151,
2014-04,63.531,
2014-05,58.446,
2014-06,54.493,
2014-07,65.830,
2014-08,57.474,
2014-09,56.129,
2014-10,52.895,
2014-11,59.407,
2014-12,48.259,
