"",BBK01.PQ1389,BBK01.PQ1389_FLAGS
"",Lending to holding companies / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:54,
1980-10,0.164,
1981-01,0.154,
1981-04,0.203,
1981-07,0.142,
1981-10,0.191,
1982-01,0.181,
1982-04,0.202,
1982-07,0.218,
1982-10,0.232,
1983-01,0.245,
1983-04,0.262,
1983-07,0.305,
1983-10,0.289,
1984-01,0.306,
1984-04,0.301,
1984-07,0.317,
1984-10,0.299,
1985-01,0.288,
1985-04,0.306,
1985-07,0.300,
1985-10,0.324,
1986-01,0.355,
1986-04,0.350,
1986-07,0.353,
1986-10,0.375,
1987-01,0.370,
1987-04,0.380,
1987-07,0.364,
1987-10,0.391,
1988-01,0.396,
1988-04,0.411,
1988-07,0.418,
1988-10,0.476,
1989-01,0.457,
1989-04,0.493,
1989-07,0.530,
1989-10,0.516,
1990-01,0.556,
1990-04,0.566,
1990-07,0.564,
1990-10,0.753,
1991-01,0.769,
1991-04,0.897,
1991-07,0.856,
1991-10,1.045,
1992-01,0.858,
1992-04,0.880,
1992-07,0.907,
1992-10,0.979,
1993-01,1.016,
1993-04,1.071,
1993-07,1.122,
1993-10,1.186,
1994-01,1.254,
1994-04,1.335,
1994-07,1.341,
1994-10,1.355,
1995-01,1.347,
1995-04,1.552,
1995-07,1.523,
1995-10,1.559,
1996-01,1.601,
1996-04,1.644,
1996-07,1.674,
1996-10,1.726,
1997-01,1.752,
1997-04,1.778,
1997-07,1.842,
1997-10,1.927,
1998-01,2.069,
1998-04,2.107,
1998-07,2.420,
1998-10,2.431,
1999-01,2.115,
1999-04,2.167,
1999-07,2.345,
1999-10,2.644,
2000-01,2.774,
2000-04,2.896,
2000-07,3.038,
2000-10,3.124,
2001-01,3.429,
2001-04,3.632,
2001-07,3.786,
2001-10,3.924,
2002-01,3.975,
2002-04,4.068,
2002-07,4.203,
2002-10,4.413,
2003-01,4.566,
2003-04,4.491,
2003-07,4.627,
2003-10,4.846,
2004-01,4.826,
2004-04,4.932,
2004-07,4.947,
2004-10,5.343,
2005-01,5.274,
2005-04,5.091,
2005-07,5.102,
2005-10,4.746,
2006-01,4.947,
2006-04,4.946,
2006-07,4.956,
2006-10,4.920,
2007-01,5.017,
2007-04,5.194,
2007-07,5.454,
2007-10,5.607,
2008-01,5.806,
2008-04,6.122,
2008-07,6.653,
2008-10,6.609,
2009-01,6.715,
2009-04,7.289,
2009-07,7.418,
2009-10,7.662,
2010-01,8.102,
2010-04,7.933,
2010-07,8.044,
2010-10,8.376,
2011-01,8.413,
2011-04,8.482,
2011-07,8.731,
2011-10,8.872,
2012-01,9.242,
2012-04,9.510,
2012-07,9.530,
2012-10,9.664,
2013-01,9.771,
2013-04,9.743,
2013-07,10.196,
2013-10,10.527,
2014-01,10.479,
2014-04,10.488,
2014-07,10.217,
2014-10,8.447,
