"",BBK01.QUV694,BBK01.QUV694_FLAGS
"",Banks in Germany: Short-term loans and advances to foreign banks / Brazil / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:19:55,
2001-12,0.903,
2002-01,1.068,
2002-02,1.048,
2002-03,1.021,
2002-04,0.807,
2002-05,0.834,
2002-06,0.784,
2002-07,0.797,
2002-08,0.757,
2002-09,0.696,
2002-10,0.678,
2002-11,0.605,
2002-12,0.691,
2003-01,0.726,
2003-02,0.751,
2003-03,0.673,
2003-04,0.566,
2003-05,0.472,
2003-06,0.477,
2003-07,0.498,
2003-08,0.537,
2003-09,0.526,
2003-10,0.571,
2003-11,0.452,
2003-12,0.450,
2004-01,0.467,
2004-02,0.497,
2004-03,0.514,
2004-04,0.553,
2004-05,0.573,
2004-06,0.601,
2004-07,0.564,
2004-08,0.553,
2004-09,0.548,
2004-10,0.511,
2004-11,0.513,
2004-12,0.500,
2005-01,0.500,
2005-02,0.515,
2005-03,0.579,
2005-04,0.566,
2005-05,0.623,
2005-06,0.626,
2005-07,0.646,
2005-08,0.619,
2005-09,0.596,
2005-10,0.569,
2005-11,0.645,
2005-12,0.655,
2006-01,0.581,
2006-02,0.558,
2006-03,0.524,
2006-04,0.503,
2006-05,0.571,
2006-06,0.556,
2006-07,0.552,
2006-08,0.549,
2006-09,0.551,
2006-10,0.523,
2006-11,0.514,
2006-12,0.461,
2007-01,0.472,
2007-02,0.528,
2007-03,0.681,
2007-04,0.736,
2007-05,0.812,
2007-06,0.851,
2007-07,0.921,
2007-08,1.134,
2007-09,1.149,
2007-10,1.275,
2007-11,1.324,
2007-12,1.333,
2008-01,1.302,
2008-02,1.270,
2008-03,1.325,
2008-04,1.302,
2008-05,1.262,
2008-06,1.248,
2008-07,1.396,
2008-08,1.444,
2008-09,1.434,
2008-10,1.458,
2008-11,1.363,
2008-12,1.119,
2009-01,1.105,
2009-02,1.030,
2009-03,0.835,
2009-04,0.809,
2009-05,0.832,
2009-06,0.751,
2009-07,0.796,
2009-08,0.981,
2009-09,1.072,
2009-10,1.191,
2009-11,1.397,
2009-12,1.703,
2010-01,1.769,
2010-02,1.934,
2010-03,2.056,
2010-04,2.100,
2010-05,2.231,
2010-06,2.202,
2010-07,2.250,
2010-08,2.395,
2010-09,2.266,
2010-10,2.153,
2010-11,2.197,
2010-12,2.277,
2011-01,2.229,
2011-02,2.274,
2011-03,2.374,
2011-04,2.573,
2011-05,2.921,
2011-06,3.030,
2011-07,3.095,
2011-08,2.807,
2011-09,3.216,
2011-10,3.091,
2011-11,3.202,
2011-12,3.102,
2012-01,3.195,
2012-02,2.893,
2012-03,2.926,
2012-04,2.576,
2012-05,2.441,
2012-06,2.630,
2012-07,1.258,
2012-08,1.305,
2012-09,1.076,
2012-10,1.064,
2012-11,1.106,
2012-12,1.092,
2013-01,1.036,
2013-02,1.094,
2013-03,1.067,
2013-04,1.102,
2013-05,1.125,
2013-06,1.043,
2013-07,1.112,
2013-08,1.252,
2013-09,1.340,
2013-10,1.369,
2013-11,1.297,
2013-12,1.328,
2014-01,1.338,
2014-02,1.290,
2014-03,1.365,
2014-04,1.287,
2014-05,1.120,
2014-06,1.020,
2014-07,0.968,
2014-08,1.115,
2014-09,1.593,
2014-10,1.796,
2014-11,1.139,
2014-12,1.162,
