"",BBK01.OUD322,BBK01.OUD322_FLAGS
"",Time deposits of foreign non-banks / for more than one year up to and including two years / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:31,
1999-01,0.060,
1999-02,0.061,
1999-03,0.065,
1999-04,0.055,
1999-05,0.122,
1999-06,0.135,
1999-07,0.138,
1999-08,0.142,
1999-09,0.165,
1999-10,0.190,
1999-11,0.196,
1999-12,0.204,
2000-01,0.210,
2000-02,0.192,
2000-03,0.194,
2000-04,0.207,
2000-05,0.202,
2000-06,0.207,
2000-07,0.201,
2000-08,0.222,
2000-09,0.155,
2000-10,0.152,
2000-11,0.155,
2000-12,0.133,
2001-01,0.127,
2001-02,0.132,
2001-03,0.144,
2001-04,0.131,
2001-05,0.195,
2001-06,0.192,
2001-07,0.209,
2001-08,0.240,
2001-09,0.222,
2001-10,0.301,
2001-11,0.304,
2001-12,0.321,
2002-01,0.256,
2002-02,0.328,
2002-03,0.287,
2002-04,0.284,
2002-05,0.315,
2002-06,0.244,
2002-07,0.256,
2002-08,0.255,
2002-09,0.237,
2002-10,0.225,
2002-11,0.408,
2002-12,0.400,
2003-01,0.380,
2003-02,0.329,
2003-03,0.342,
2003-04,0.318,
2003-05,0.243,
2003-06,0.234,
2003-07,0.239,
2003-08,0.275,
2003-09,0.269,
2003-10,0.308,
2003-11,0.316,
2003-12,0.327,
2004-01,0.297,
2004-02,0.337,
2004-03,0.342,
2004-04,0.311,
2004-05,0.163,
2004-06,0.158,
2004-07,0.137,
2004-08,0.136,
2004-09,0.117,
2004-10,0.133,
2004-11,0.114,
2004-12,0.096,
2005-01,0.097,
2005-02,0.095,
2005-03,0.125,
2005-04,0.188,
2005-05,0.187,
2005-06,0.487,
2005-07,0.425,
2005-08,0.232,
2005-09,0.231,
2005-10,0.202,
2005-11,0.144,
2005-12,0.124,
2006-01,0.146,
2006-02,0.141,
2006-03,0.260,
2006-04,0.165,
2006-05,0.156,
2006-06,0.252,
2006-07,0.198,
2006-08,0.213,
2006-09,0.208,
2006-10,0.318,
2006-11,0.367,
2006-12,0.336,
2007-01,0.396,
2007-02,0.398,
2007-03,0.369,
2007-04,0.391,
2007-05,0.425,
2007-06,0.444,
2007-07,0.421,
2007-08,0.350,
2007-09,0.356,
2007-10,0.365,
2007-11,0.362,
2007-12,0.389,
2008-01,0.301,
2008-02,0.304,
2008-03,0.317,
2008-04,0.539,
2008-05,0.592,
2008-06,0.495,
2008-07,0.572,
2008-08,0.624,
2008-09,0.701,
2008-10,0.706,
2008-11,1.638,
2008-12,1.234,
2009-01,1.261,
2009-02,1.223,
2009-03,1.216,
2009-04,1.105,
2009-05,1.097,
2009-06,1.069,
2009-07,1.038,
2009-08,1.033,
2009-09,1.034,
2009-10,1.042,
2009-11,1.026,
2009-12,0.830,
2010-01,0.814,
2010-02,0.631,
2010-03,0.449,
2010-04,0.254,
2010-05,0.249,
2010-06,0.139,
2010-07,0.127,
2010-08,0.221,
2010-09,0.207,
2010-10,0.223,
2010-11,0.204,
2010-12,0.208,
2011-01,0.225,
2011-02,0.228,
2011-03,0.230,
2011-04,0.363,
2011-05,0.428,
2011-06,0.568,
2011-07,0.589,
2011-08,1.241,
2011-09,1.250,
2011-10,1.252,
2011-11,1.198,
2011-12,1.147,
2012-01,1.384,
2012-02,1.380,
2012-03,1.184,
2012-04,1.085,
2012-05,0.951,
2012-06,0.839,
2012-07,0.821,
2012-08,0.808,
2012-09,0.796,
2012-10,0.777,
2012-11,0.796,
2012-12,0.785,
2013-01,0.766,
2013-02,0.777,
2013-03,0.766,
2013-04,0.593,
2013-05,0.569,
2013-06,0.575,
2013-07,0.280,
2013-08,0.272,
2013-09,0.268,
2013-10,0.518,
2013-11,0.571,
2013-12,1.027,
2014-01,1.018,
2014-02,1.039,
2014-03,1.033,
2014-04,1.170,
2014-05,1.555,
2014-06,1.648,
2014-07,1.708,
2014-08,1.714,
2014-09,3.154,
2014-10,3.253,
2014-11,3.720,
2014-12,3.648,Provisional value
