"",BBK01.QUV980,BBK01.QUV980_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Estonia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:17,
2001-12,0.237,
2002-01,0.269,
2002-02,0.283,
2002-03,0.328,
2002-04,0.371,
2002-05,0.297,
2002-06,0.245,
2002-07,0.299,
2002-08,0.252,
2002-09,0.309,
2002-10,0.345,
2002-11,0.484,
2002-12,0.372,
2003-01,0.454,
2003-02,0.337,
2003-03,0.599,
2003-04,0.351,
2003-05,0.263,
2003-06,0.302,
2003-07,0.240,
2003-08,0.298,
2003-09,0.287,
2003-10,0.280,
2003-11,0.331,
2003-12,0.248,
2004-01,0.312,
2004-02,0.347,
2004-03,0.307,
2004-04,0.313,
2004-05,0.311,
2004-06,0.310,
2004-07,0.300,
2004-08,0.321,
2004-09,0.317,
2004-10,0.564,
2004-11,0.299,
2004-12,0.405,
2005-01,0.398,
2005-02,0.451,
2005-03,0.502,
2005-04,0.768,
2005-05,0.471,
2005-06,0.391,
2005-07,0.414,
2005-08,0.429,
2005-09,0.392,
2005-10,0.473,
2005-11,0.428,
2005-12,0.435,
2006-01,0.499,
2006-02,0.626,
2006-03,0.693,
2006-04,0.748,
2006-05,0.579,
2006-06,0.532,
2006-07,0.616,
2006-08,0.492,
2006-09,0.506,
2006-10,0.432,
2006-11,0.407,
2006-12,0.421,
2007-01,0.443,
2007-02,0.725,
2007-03,0.404,
2007-04,0.420,
2007-05,0.428,
2007-06,0.522,
2007-07,0.323,
2007-08,0.418,
2007-09,0.280,
2007-10,0.471,
2007-11,0.283,
2007-12,0.704,
2008-01,0.590,
2008-02,0.718,
2008-03,0.653,
2008-04,0.584,
2008-05,0.753,
2008-06,0.603,
2008-07,0.605,
2008-08,0.916,
2008-09,0.645,
2008-10,0.606,
2008-11,0.504,
2008-12,0.921,
2009-01,0.992,
2009-02,0.986,
2009-03,0.755,
2009-04,0.671,
2009-05,0.589,
2009-06,0.603,
2009-07,0.445,
2009-08,0.504,
2009-09,0.446,
2009-10,0.414,
2009-11,0.407,
2009-12,0.409,
2010-01,0.506,
2010-02,0.502,
2010-03,0.461,
2010-04,0.395,
2010-05,0.211,
2010-06,0.216,
2010-07,0.442,
2010-08,0.318,
2010-09,0.302,
2010-10,0.355,
2010-11,0.263,
2010-12,0.140,
2011-01,0.134,
2011-02,0.130,
2011-03,0.102,
2011-04,0.118,
2011-05,0.111,
2011-06,0.109,
2011-07,0.094,
2011-08,0.136,
2011-09,0.138,
2011-10,0.225,
2011-11,0.309,
2011-12,0.193,
2012-01,0.212,
2012-02,0.152,
2012-03,0.204,
2012-04,0.182,
2012-05,0.173,
2012-06,0.113,
2012-07,0.119,
2012-08,0.168,
2012-09,0.112,
2012-10,0.153,
2012-11,0.142,
2012-12,0.101,
2013-01,0.102,
2013-02,0.124,
2013-03,0.068,
2013-04,0.175,
2013-05,0.087,
2013-06,0.069,
2013-07,0.098,
2013-08,0.103,
2013-09,0.100,
2013-10,0.111,
2013-11,0.112,
2013-12,0.124,
2014-01,0.105,
2014-02,0.111,
2014-03,0.091,
2014-04,0.088,
2014-05,0.120,
2014-06,0.116,
2014-07,0.110,
2014-08,0.127,
2014-09,0.119,
2014-10,0.107,
2014-11,0.131,
2014-12,0.144,
