"",BBK01.WT0505,BBK01.WT0505_FLAGS
"",Daily yield of the current five-year Federal notes,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-03-02 08:52:39,
2014-01-02,0.95,
2014-01-03,0.93,
2014-01-04,.,No value available
2014-01-05,.,No value available
2014-01-06,0.89,
2014-01-07,0.89,
2014-01-08,0.87,
2014-01-09,0.92,
2014-01-10,0.88,
2014-01-11,.,No value available
2014-01-12,.,No value available
2014-01-13,0.82,
2014-01-14,0.80,
2014-01-15,0.91,
2014-01-16,0.92,
2014-01-17,0.85,
2014-01-18,.,No value available
2014-01-19,.,No value available
2014-01-20,0.84,
2014-01-21,0.83,
2014-01-22,0.83,
2014-01-23,0.83,
2014-01-24,0.75,
2014-01-25,.,No value available
2014-01-26,.,No value available
2014-01-27,0.75,
2014-01-28,0.77,
2014-01-29,0.76,
2014-01-30,0.70,
2014-01-31,0.67,
2014-02-01,.,No value available
2014-02-02,.,No value available
2014-02-03,0.65,
2014-02-04,0.65,
2014-02-05,0.63,
2014-02-06,0.67,
2014-02-07,0.67,
2014-02-08,.,No value available
2014-02-09,.,No value available
2014-02-10,0.67,
2014-02-11,0.69,
2014-02-12,0.67,
2014-02-13,0.66,
2014-02-14,0.66,
2014-02-15,.,No value available
2014-02-16,.,No value available
2014-02-17,0.68,
2014-02-18,0.65,
2014-02-19,0.63,
2014-02-20,0.65,
2014-02-21,0.67,
2014-02-22,.,No value available
2014-02-23,.,No value available
2014-02-24,0.68,
2014-02-25,0.69,
2014-02-26,0.67,
2014-02-27,0.58,
2014-02-28,0.65,
2014-03-01,.,No value available
2014-03-02,.,No value available
2014-03-03,0.62,
2014-03-04,0.63,
2014-03-05,0.64,
2014-03-06,0.64,
2014-03-07,0.67,
2014-03-08,.,No value available
2014-03-09,.,No value available
2014-03-10,0.69,
2014-03-11,0.65,
2014-03-12,0.64,
2014-03-13,0.63,
2014-03-14,0.58,
2014-03-15,.,No value available
2014-03-16,.,No value available
2014-03-17,0.60,
2014-03-18,0.60,
2014-03-19,0.62,
2014-03-20,0.70,
2014-03-21,0.70,
2014-03-22,.,No value available
2014-03-23,.,No value available
2014-03-24,0.71,
2014-03-25,0.64,
2014-03-26,0.62,
2014-03-27,0.64,
2014-03-28,0.63,
2014-03-29,.,No value available
2014-03-30,.,No value available
2014-03-31,0.67,
2014-04-01,0.68,
2014-04-02,0.69,
2014-04-03,0.72,
2014-04-04,0.70,
2014-04-05,.,No value available
2014-04-06,.,No value available
2014-04-07,0.66,
2014-04-08,0.66,
2014-04-09,0.67,
2014-04-10,0.64,
2014-04-11,0.64,
2014-04-12,.,No value available
2014-04-13,.,No value available
2014-04-14,0.62,
2014-04-15,0.62,
2014-04-16,0.60,
2014-04-17,0.61,
2014-04-18,.,Missing value; holiday or weekend
2014-04-19,.,No value available
2014-04-20,.,No value available
2014-04-21,.,Missing value; holiday or weekend
2014-04-22,0.65,
2014-04-23,0.64,
2014-04-24,0.67,
2014-04-25,0.65,
2014-04-26,.,No value available
2014-04-27,.,No value available
2014-04-28,0.64,
2014-04-29,0.65,
2014-04-30,0.63,
2014-05-01,.,Missing value; holiday or weekend
2014-05-02,0.60,
2014-05-03,.,No value available
2014-05-04,.,No value available
2014-05-05,0.57,
2014-05-06,0.59,
2014-05-07,0.58,
2014-05-08,0.61,
2014-05-09,0.55,
2014-05-10,.,No value available
2014-05-11,.,No value available
2014-05-12,0.57,
2014-05-13,0.56,
2014-05-14,0.49,
2014-05-15,0.47,
2014-05-16,0.45,
2014-05-17,.,No value available
2014-05-18,.,No value available
2014-05-19,0.45,
2014-05-20,0.46,
2014-05-21,0.46,
2014-05-22,0.47,
2014-05-23,0.46,
2014-05-24,.,No value available
2014-05-25,.,No value available
2014-05-26,0.46,
2014-05-27,0.45,
2014-05-28,0.42,
2014-05-29,0.41,
2014-05-30,0.44,
2014-05-31,.,No value available
2014-06-01,.,No value available
2014-06-02,0.41,
