"",BBK01.CEFB3J,BBK01.CEFB3J_FLAGS
"",long-term debt securities  debtor: MFI                                             creditor: Households,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-18 14:32:10,
2013-01,93.3,
2013-04,88.5,
2013-07,86.5,
2013-10,84.8,
2014-01,83.2,
2014-04,80.6,
2014-07,75.8,
