"",BBK01.QUW306,BBK01.QUW306_FLAGS
"",Foreign branches in Japan: Short-term loans and advances to foreign banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:27,
2001-12,7.578,
2002-01,7.466,
2002-02,8.934,
2002-03,9.141,
2002-04,9.386,
2002-05,5.696,
2002-06,8.535,
2002-07,9.053,
2002-08,6.219,
2002-09,6.626,
2002-10,8.111,
2002-11,10.202,
2002-12,11.010,
2003-01,10.153,
2003-02,8.696,
2003-03,6.115,
2003-04,8.348,
2003-05,11.178,
2003-06,15.527,
2003-07,12.950,
2003-08,11.160,
2003-09,10.007,
2003-10,15.141,
2003-11,11.244,
2003-12,13.211,
2004-01,14.064,
2004-02,10.299,
2004-03,10.712,
2004-04,13.883,
2004-05,12.787,
2004-06,13.824,
2004-07,9.609,
2004-08,9.421,
2004-09,9.647,
2004-10,9.697,
2004-11,8.055,
2004-12,8.282,
2005-01,6.469,
2005-02,4.669,
2005-03,6.325,
2005-04,6.080,
2005-05,7.618,
2005-06,9.168,
2005-07,10.485,
2005-08,9.844,
2005-09,5.746,
2005-10,8.790,
2005-11,9.135,
2005-12,6.550,
2006-01,4.990,
2006-02,3.102,
2006-03,2.971,
2006-04,2.243,
2006-05,1.909,
2006-06,2.065,
2006-07,3.011,
2006-08,1.759,
2006-09,2.061,
2006-10,2.984,
2006-11,3.950,
2006-12,2.359,
2007-01,1.437,
2007-02,1.663,
2007-03,1.983,
2007-04,1.877,
2007-05,1.290,
2007-06,1.532,
2007-07,1.236,
2007-08,4.038,
2007-09,2.722,
2007-10,3.159,
2007-11,3.505,
2007-12,3.362,
2008-01,3.702,
2008-02,2.708,
2008-03,1.925,
2008-04,1.518,
2008-05,1.536,
2008-06,2.313,
2008-07,4.238,
2008-08,5.453,
2008-09,4.118,
2008-10,3.362,
2008-11,4.428,
2008-12,7.099,
2009-01,5.554,
2009-02,6.151,
2009-03,7.759,
2009-04,5.033,
2009-05,3.799,
2009-06,8.567,
2009-07,5.292,
2009-08,3.313,
2009-09,9.012,
2009-10,3.526,
2009-11,4.855,
2009-12,7.404,
2010-01,3.990,
2010-02,3.449,
2010-03,6.710,
2010-04,5.602,
2010-05,7.075,
2010-06,10.601,
2010-07,5.435,
2010-08,6.381,
2010-09,7.384,
2010-10,4.941,
2010-11,7.784,
2010-12,8.662,
2011-01,5.362,
2011-02,4.494,
2011-03,5.391,
2011-04,4.933,
2011-05,5.164,
2011-06,6.316,
2011-07,7.191,
2011-08,4.937,
2011-09,6.747,
2011-10,5.589,
2011-11,7.146,
2011-12,5.643,
2012-01,4.194,
2012-02,4.127,
2012-03,3.404,
2012-04,2.976,
2012-05,5.138,
2012-06,6.127,
2012-07,5.666,
2012-08,5.615,
2012-09,4.906,
2012-10,5.206,
2012-11,5.968,
2012-12,5.514,
2013-01,7.864,
2013-02,7.233,
2013-03,5.349,
2013-04,5.507,
2013-05,5.181,
2013-06,3.422,
2013-07,6.535,
2013-08,5.878,
2013-09,3.346,
2013-10,4.589,
2013-11,5.191,
2013-12,3.901,
2014-01,4.478,
2014-02,6.163,
2014-03,3.943,
2014-04,5.072,
2014-05,2.648,
2014-06,5.395,
2014-07,3.672,
2014-08,4.042,
2014-09,7.260,
2014-10,4.784,
2014-11,3.370,
