"",BBK01.QUV798,BBK01.QUV798_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Ghana / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:47,
2001-12,0.156,
2002-01,0.152,
2002-02,0.152,
2002-03,0.153,
2002-04,0.153,
2002-05,0.152,
2002-06,0.150,
2002-07,0.150,
2002-08,0.150,
2002-09,0.150,
2002-10,0.150,
2002-11,0.151,
2002-12,0.156,
2003-01,0.156,
2003-02,0.156,
2003-03,0.156,
2003-04,0.156,
2003-05,0.155,
2003-06,0.157,
2003-07,0.157,
2003-08,0.158,
2003-09,0.158,
2003-10,0.160,
2003-11,0.162,
2003-12,0.179,
2004-01,0.164,
2004-02,0.164,
2004-03,0.161,
2004-04,0.162,
2004-05,0.167,
2004-06,0.168,
2004-07,0.173,
2004-08,0.174,
2004-09,0.174,
2004-10,0.175,
2004-11,0.177,
2004-12,0.183,
2005-01,0.186,
2005-02,0.186,
2005-03,0.199,
2005-04,0.033,
2005-05,0.036,
2005-06,0.022,
2005-07,0.022,
2005-08,0.022,
2005-09,0.022,
2005-10,0.022,
2005-11,0.023,
2005-12,0.026,
2006-01,0.029,
2006-02,0.036,
2006-03,0.038,
2006-04,0.037,
2006-05,0.036,
2006-06,0.036,
2006-07,0.035,
2006-08,0.035,
2006-09,0.034,
2006-10,0.034,
2006-11,0.033,
2006-12,0.040,
2007-01,0.040,
2007-02,0.040,
2007-03,0.043,
2007-04,0.040,
2007-05,0.049,
2007-06,0.047,
2007-07,0.048,
2007-08,0.050,
2007-09,0.050,
2007-10,0.051,
2007-11,0.053,
2007-12,0.051,
2008-01,0.053,
2008-02,0.055,
2008-03,0.066,
2008-04,0.066,
2008-05,0.068,
2008-06,0.064,
2008-07,0.065,
2008-08,0.077,
2008-09,0.073,
2008-10,0.078,
2008-11,0.081,
2008-12,0.073,
2009-01,0.082,
2009-02,0.085,
2009-03,0.077,
2009-04,0.075,
2009-05,0.074,
2009-06,0.068,
2009-07,0.069,
2009-08,0.035,
2009-09,0.033,
2009-10,0.033,
2009-11,0.031,
2009-12,0.026,
2010-01,0.026,
2010-02,0.025,
2010-03,0.023,
2010-04,0.023,
2010-05,0.022,
2010-06,0.024,
2010-07,0.024,
2010-08,0.024,
2010-09,0.023,
2010-10,0.023,
2010-11,0.021,
2010-12,0.019,
2011-01,0.019,
2011-02,0.018,
2011-03,0.017,
2011-04,0.018,
2011-05,0.017,
2011-06,0.016,
2011-07,0.016,
2011-08,0.015,
2011-09,0.015,
2011-10,0.014,
2011-11,0.016,
2011-12,0.017,
2012-01,0.018,
2012-02,0.019,
2012-03,0.021,
2012-04,0.020,
2012-05,0.024,
2012-06,0.026,
2012-07,0.027,
2012-08,0.027,
2012-09,0.030,
2012-10,0.032,
2012-11,0.031,
2012-12,0.030,
2013-01,0.043,
2013-02,0.043,
2013-03,0.043,
2013-04,0.042,
2013-05,0.042,
2013-06,0.041,
2013-07,0.040,
2013-08,0.042,
2013-09,0.046,
2013-10,0.048,
2013-11,0.046,
2013-12,0.047,
2014-01,0.045,
2014-02,0.043,
2014-03,0.048,
2014-04,0.047,
2014-05,0.061,
2014-06,0.066,
2014-07,0.071,
2014-08,0.066,
2014-09,0.070,
2014-10,0.076,
2014-11,0.085,
2014-12,0.085,
