"",BBK01.OUC240,BBK01.OUC240_FLAGS
"",Time deposits of non-profit institutions / for up and including 1 year / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:03,
1968-12,0.522,
1969-01,0.538,
1969-02,0.543,
1969-03,0.540,
1969-04,0.554,
1969-05,0.655,
1969-06,0.602,
1969-07,0.573,
1969-08,0.566,
1969-09,0.636,
1969-10,0.655,
1969-11,0.587,
1969-12,0.568,
1970-01,0.535,
1970-02,0.551,
1970-03,0.532,
1970-04,0.567,
1970-05,0.569,
1970-06,0.587,
1970-07,0.624,
1970-08,0.623,
1970-09,0.575,
1970-10,0.606,
1970-11,0.611,
1970-12,0.588,
1971-01,0.590,
1971-02,0.649,
1971-03,0.610,
1971-04,0.593,
1971-05,0.630,
1971-06,0.599,
1971-07,0.631,
1971-08,0.608,
1971-09,0.578,
1971-10,0.604,
1971-11,0.634,
1971-12,0.653,
1972-01,0.656,
1972-02,0.686,
1972-03,0.645,
1972-04,0.631,
1972-05,0.674,
1972-06,0.625,
1972-07,0.611,
1972-08,0.638,
1972-09,0.587,
1972-10,0.587,
1972-11,0.652,
1972-12,0.750,
1973-01,0.723,
1973-02,0.753,
1973-03,0.734,
1973-04,0.703,
1973-05,0.807,
1973-06,0.778,
1973-07,0.810,
1973-08,0.878,
1973-09,0.930,
1973-10,0.967,
1973-11,0.961,
1973-12,1.018,
1974-01,0.953,
1974-02,0.997,
1974-03,0.999,
1974-04,1.102,
1974-05,1.131,
1974-06,1.042,
1974-07,1.000,
1974-08,1.048,
1974-09,1.012,
1974-10,1.110,
1974-11,1.020,
1974-12,1.027,
1975-01,0.994,
1975-02,1.001,
1975-03,0.885,
1975-04,0.955,
1975-05,0.941,
1975-06,0.923,
1975-07,0.881,
1975-08,0.874,
1975-09,0.821,
1975-10,0.833,
1975-11,0.836,
1975-12,0.863,
1976-01,0.786,
1976-02,0.814,
1976-03,0.735,
1976-04,0.819,
1976-05,0.834,
1976-06,0.798,
1976-07,0.748,
1976-08,0.844,
1976-09,0.816,
1976-10,0.820,
1976-11,0.791,
1976-12,0.912,
1977-01,0.816,
1977-02,0.846,
1977-03,0.811,
1977-04,0.938,
1977-05,0.934,
1977-06,0.886,
1977-07,0.810,
1977-08,0.858,
1977-09,0.811,
1977-10,0.854,
1977-11,0.856,
1977-12,1.034,
1978-01,0.864,
1978-02,0.869,
1978-03,0.759,
1978-04,0.842,
1978-05,0.971,
1978-06,0.901,
1978-07,0.884,
1978-08,0.930,
1978-09,0.889,
1978-10,0.911,
1978-11,0.893,
1978-12,0.935,
1979-01,0.864,
1979-02,0.891,
1979-03,0.781,
1979-04,0.912,
1979-05,1.111,
1979-06,1.075,
1979-07,0.999,
1979-08,1.031,
1979-09,1.014,
1979-10,0.971,
1979-11,0.990,
1979-12,1.053,
1980-01,0.971,
1980-02,0.986,
1980-03,0.938,
1980-04,0.940,
1980-05,1.158,
1980-06,1.066,
1980-07,0.997,
1980-08,0.986,
1980-09,0.959,
1980-10,0.952,
1980-11,0.931,
1980-12,1.012,
1981-01,1.041,
1981-02,1.011,
1981-03,0.956,
1981-04,0.977,
1981-05,1.120,
1981-06,1.093,
1981-07,1.049,
1981-08,1.120,
1981-09,1.083,
1981-10,1.049,
1981-11,1.015,
1981-12,1.035,
1982-01,1.040,
1982-02,1.091,
1982-03,0.993,
1982-04,1.028,
1982-05,1.263,
1982-06,1.191,
1982-07,1.126,
1982-08,1.160,
1982-09,1.089,
1982-10,1.057,
1982-11,0.982,
1982-12,1.057,
1983-01,0.968,
1983-02,1.016,
1983-03,0.891,
1983-04,0.927,
1983-05,1.053,
1983-06,0.986,
1983-07,0.972,
1983-08,0.927,
1983-09,0.874,
1983-10,0.841,
1983-11,0.813,
1983-12,0.887,
1984-01,0.795,
1984-02,0.892,
1984-03,0.881,
1984-04,0.908,
1984-05,0.905,
1984-06,0.832,
1984-07,0.835,
1984-08,0.808,
1984-09,0.807,
1984-10,0.814,
1984-11,0.759,
1984-12,0.816,
1985-01,0.787,
1985-02,0.865,
1985-03,0.830,
1985-04,0.844,
1985-05,0.878,
1985-06,0.801,
1985-07,0.810,
1985-08,0.862,
1985-09,0.795,
1985-10,0.793,
1985-11,0.750,
1985-12,0.827,
1986-01,0.784,
1986-02,0.827,
1986-03,0.793,
1986-04,0.785,
1986-05,0.818,
1986-06,0.839,
1986-07,0.847,
1986-08,0.867,
1986-09,0.827,
1986-10,0.808,
1986-11,0.806,
1986-12,0.891,
1987-01,0.865,
1987-02,0.914,
1987-03,0.862,
1987-04,0.886,
1987-05,0.854,
1987-06,0.874,
1987-07,0.920,
1987-08,0.945,
1987-09,0.945,
1987-10,0.921,
1987-11,0.882,
1987-12,0.911,
1988-01,0.898,
1988-02,0.939,
1988-03,0.944,
1988-04,0.958,
1988-05,0.989,
1988-06,0.939,
1988-07,0.955,
1988-08,0.979,
1988-09,1.003,
1988-10,1.015,
1988-11,1.002,
1988-12,1.116,
1989-01,1.064,
1989-02,1.065,
1989-03,1.083,
1989-04,1.143,
1989-05,1.104,
1989-06,1.082,
1989-07,1.100,
1989-08,1.147,
1989-09,1.082,
1989-10,1.094,
1989-11,1.071,
1989-12,1.106,
1990-01,1.065,
1990-02,1.126,
1990-03,1.101,
1990-04,1.154,
1990-05,1.154,
1990-06,1.146,
1990-07,1.101,
1990-08,1.150,
1990-09,1.142,
1990-10,1.106,
1990-11,1.031,
1990-12,1.521,
1991-01,1.190,
1991-02,1.270,
1991-03,1.216,
1991-04,1.227,
1991-05,1.274,
1991-06,1.273,
1991-07,1.310,
1991-08,1.360,
1991-09,1.351,
1991-10,1.384,
1991-11,1.303,
