"",BBK01.QUV395,BBK01.QUV395_FLAGS
"",Banks in Germany: Liabilities to foreign monetary authorities / All countries / US dollar,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:06:19,
2001-12,34.299,
2002-01,32.309,
2002-02,33.400,
2002-03,31.645,
2002-04,29.833,
2002-05,29.171,
2002-06,26.682,
2002-07,28.623,
2002-08,26.489,
2002-09,24.556,
2002-10,24.304,
2002-11,24.416,
2002-12,21.515,
2003-01,19.675,
2003-02,19.916,
2003-03,19.802,
2003-04,21.511,
2003-05,17.255,
2003-06,20.581,
2003-07,21.125,
2003-08,21.277,
2003-09,20.471,
2003-10,20.952,
2003-11,21.654,
2003-12,20.040,
2004-01,20.687,
2004-02,19.352,
2004-03,18.417,
2004-04,17.968,
2004-05,18.924,
2004-06,21.748,
2004-07,21.834,
2004-08,21.757,
2004-09,19.207,
2004-10,20.778,
2004-11,23.424,
2004-12,24.181,
2005-01,24.200,
2005-02,24.403,
2005-03,29.290,
2005-04,30.861,
2005-05,28.804,
2005-06,30.468,
2005-07,30.658,
2005-08,29.133,
2005-09,32.194,
2005-10,29.369,
2005-11,30.601,
2005-12,31.928,
2006-01,30.503,
2006-02,33.373,
2006-03,32.843,
2006-04,31.132,
2006-05,30.515,
2006-06,32.744,
2006-07,31.414,
2006-08,29.485,
2006-09,30.092,
2006-10,31.598,
2006-11,31.214,
2006-12,34.408,
2007-01,32.571,
2007-02,31.785,
2007-03,34.501,
2007-04,35.105,
2007-05,40.023,
2007-06,39.459,
2007-07,39.770,
2007-08,40.185,
2007-09,38.323,
2007-10,36.719,
2007-11,37.693,
2007-12,36.243,
2008-01,36.461,
2008-02,31.277,
2008-03,29.289,
2008-04,28.901,
2008-05,34.832,
2008-06,33.990,
2008-07,33.557,
2008-08,36.634,
2008-09,38.645,
2008-10,30.455,
2008-11,25.659,
2008-12,22.293,
2009-01,23.171,
2009-02,22.784,
2009-03,21.348,
2009-04,22.536,
2009-05,19.431,
2009-06,19.841,
2009-07,19.463,
2009-08,19.560,
2009-09,20.297,
2009-10,19.399,
2009-11,20.227,
2009-12,20.338,
2010-01,21.372,
2010-02,20.715,
2010-03,20.558,
2010-04,20.020,
2010-05,20.028,
2010-06,20.109,
2010-07,19.603,
2010-08,20.831,
2010-09,19.017,
2010-10,19.532,
2010-11,21.150,
2010-12,21.993,
2011-01,20.148,
2011-02,21.041,
2011-03,20.544,
2011-04,19.933,
2011-05,19.309,
2011-06,18.110,
2011-07,20.214,
2011-08,22.355,
2011-09,22.139,
2011-10,21.034,
2011-11,22.904,
2011-12,21.808,
2012-01,25.063,
2012-02,24.599,
2012-03,26.203,
2012-04,23.853,
2012-05,27.889,
2012-06,26.094,
2012-07,29.418,
2012-08,27.417,
2012-09,26.214,
2012-10,26.228,
2012-11,26.248,
2012-12,25.963,
2013-01,26.437,
2013-02,28.167,
2013-03,28.679,
2013-04,26.824,
2013-05,27.738,
2013-06,27.599,
2013-07,27.170,
2013-08,28.053,
2013-09,27.815,
2013-10,26.416,
2013-11,28.230,
2013-12,22.028,
2014-01,23.311,
2014-02,22.345,
2014-03,24.480,
2014-04,25.118,
2014-05,25.512,
2014-06,24.411,
2014-07,25.629,
2014-08,27.181,
2014-09,26.550,
2014-10,27.990,
2014-11,29.435,
2014-12,24.635,
