"",BBK01.OUU204,BBK01.OUU204_FLAGS
"",Time deposits of domestic enterprises (non-MFIs) / for up and including 1 year / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:18:50,
1999-01,0.403,
1999-02,0.384,
1999-03,0.360,
1999-04,0.359,
1999-05,0.349,
1999-06,0.038,
1999-07,0.143,
1999-08,0.038,
1999-09,0.216,
1999-10,0.218,
1999-11,0.230,
1999-12,0.176,
2000-01,0.291,
2000-02,0.171,
2000-03,0.163,
2000-04,0.168,
2000-05,0.179,
2000-06,0.179,
2000-07,0.189,
2000-08,0.193,
2000-09,0.161,
2000-10,0.156,
2000-11,0.135,
2000-12,0.149,
2001-01,0.157,
2001-02,0.132,
2001-03,0.113,
2001-04,0.115,
2001-05,0.127,
2001-06,0.120,
2001-07,0.154,
2001-08,0.165,
2001-09,0.146,
2001-10,0.139,
2001-11,0.137,
2001-12,0.134,
2002-01,0.245,
2002-02,0.208,
2002-03,0.171,
2002-04,0.143,
2002-05,0.147,
2002-06,0.145,
2002-07,0.175,
2002-08,0.179,
2002-09,0.195,
2002-10,0.194,
2002-11,0.196,
2002-12,0.171,
2003-01,0.099,
2003-02,0.103,
2003-03,0.055,
2003-04,0.070,
2003-05,0.075,
2003-06,0.075,
2003-07,0.083,
2003-08,0.083,
2003-09,0.086,
2003-10,0.092,
2003-11,0.090,
2003-12,0.090,
2004-01,0.085,
2004-02,0.068,
2004-03,0.076,
2004-04,0.076,
2004-05,0.080,
2004-06,0.080,
2004-07,0.090,
2004-08,0.099,
2004-09,0.105,
2004-10,0.106,
2004-11,0.102,
2004-12,0.091,
2005-01,0.083,
2005-02,0.074,
2005-03,0.082,
2005-04,0.090,
2005-05,0.086,
2005-06,0.088,
2005-07,0.081,
2005-08,0.086,
2005-09,0.091,
2005-10,0.088,
2005-11,0.101,
2005-12,0.110,
2006-01,0.081,
2006-02,0.062,
2006-03,0.060,
2006-04,0.057,
2006-05,0.057,
2006-06,0.060,
2006-07,0.062,
2006-08,0.065,
2006-09,0.076,
2006-10,0.074,
2006-11,0.072,
2006-12,0.060,
2007-01,0.044,
2007-02,0.050,
2007-03,0.056,
2007-04,0.062,
2007-05,0.064,
2007-06,0.069,
2007-07,0.063,
2007-08,0.067,
2007-09,0.074,
2007-10,0.068,
2007-11,0.078,
2007-12,0.075,
2008-01,0.118,
2008-02,0.091,
2008-03,0.092,
2008-04,0.095,
2008-05,0.058,
2008-06,0.061,
2008-07,0.064,
2008-08,0.074,
2008-09,0.076,
2008-10,0.087,
2008-11,0.143,
2008-12,0.162,
2009-01,0.117,
2009-02,0.114,
2009-03,0.126,
2009-04,0.133,
2009-05,0.104,
2009-06,0.088,
2009-07,0.106,
2009-08,0.098,
2009-09,0.103,
2009-10,0.102,
2009-11,0.101,
2009-12,0.111,
2010-01,0.105,
2010-02,0.101,
2010-03,0.105,
2010-04,0.099,
2010-05,0.087,
2010-06,0.083,
2010-07,0.084,
2010-08,0.086,
2010-09,0.109,
2010-10,0.106,
2010-11,0.104,
2010-12,0.114,
2011-01,0.121,
2011-02,0.085,
2011-03,0.066,
2011-04,0.063,
2011-05,0.060,
2011-06,0.051,
2011-07,0.057,
2011-08,0.068,
2011-09,0.070,
2011-10,0.064,
2011-11,0.082,
2011-12,0.066,
2012-01,0.076,
2012-02,0.066,
2012-03,0.069,
2012-04,0.066,
2012-05,0.067,
2012-06,0.063,
2012-07,0.068,
2012-08,0.071,
2012-09,0.067,
2012-10,0.070,
2012-11,0.064,
2012-12,0.084,
2013-01,0.042,
2013-02,0.050,
2013-03,0.071,
2013-04,0.068,
2013-05,0.060,
2013-06,0.060,
2013-07,0.065,
2013-08,0.060,
2013-09,0.050,
2013-10,0.059,
2013-11,0.052,
2013-12,0.062,
2014-01,0.058,
2014-02,0.055,
2014-03,0.057,
2014-04,0.067,
2014-05,0.070,
2014-06,0.062,
2014-07,0.066,
2014-08,0.062,
2014-09,0.066,
2014-10,0.066,
2014-11,0.056,
2014-12,0.073,Provisional value
