"",BBK01.TU2071,BBK01.TU2071_FLAGS
"",Deposits / of non-banks (non-MFIs) / German non-banks / Total,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:35:46,
1984-12,2.537,
1985-01,3.297,
1985-02,3.640,
1985-03,4.341,
1985-04,4.373,
1985-05,4.674,
1985-06,4.632,
1985-07,4.482,
1985-08,4.139,
1985-09,3.874,
1985-10,4.341,
1985-11,4.223,
1985-12,3.612,
1986-01,5.177,
1986-02,5.138,
1986-03,6.534,
1986-04,7.699,
1986-05,8.340,
1986-06,7.470,
1986-07,8.584,
1986-08,8.913,
1986-09,8.376,
1986-10,10.145,
1986-11,9.550,
1986-12,9.919,
1987-01,10.521,
1987-02,10.450,
1987-03,10.782,
1987-04,11.776,
1987-05,11.752,
1987-06,11.492,
1987-07,12.304,
1987-08,11.972,
1987-09,12.278,
1987-10,13.218,
1987-11,12.327,
1987-12,11.931,
1988-01,12.069,
1988-02,12.477,
1988-03,13.498,
1988-04,14.131,
1988-05,14.605,
1988-06,14.126,
1988-07,14.255,
1988-08,15.066,
1988-09,14.386,
1988-10,14.244,
1988-11,13.182,
1988-12,14.279,
1989-01,16.453,
1989-02,17.285,
1989-03,17.552,
1989-04,18.371,
1989-05,20.371,
1989-06,19.259,
1989-07,19.105,
1989-08,19.683,
1989-09,20.075,
1989-10,22.309,
1989-11,21.789,
1989-12,21.796,
1990-01,22.531,
1990-02,23.151,
1990-03,23.186,
1990-04,23.158,
1990-05,23.443,
1990-06,22.670,
1990-07,22.698,
1990-08,23.555,
1990-09,23.424,
1990-10,24.805,
1990-11,25.176,
1990-12,25.157,
1991-01,25.480,
1991-02,25.041,
1991-03,26.962,
1991-04,27.473,
1991-05,28.586,
1991-06,28.360,
1991-07,27.909,
1991-08,28.410,
1991-09,26.384,
1991-10,27.093,
1991-11,25.889,
1991-12,24.279,
1992-01,26.490,
1992-02,27.959,
1992-03,28.242,
1992-04,28.679,
1992-05,29.744,
1992-06,29.010,
1992-07,29.659,
1992-08,29.268,
1992-09,27.778,
1992-10,29.943,
1992-11,29.325,
1992-12,30.901,
1993-01,33.138,
1993-02,34.106,
1993-03,34.479,
1993-04,35.493,
1993-05,35.858,
1993-06,35.002,
1993-07,36.853,
1993-08,35.095,
1993-09,35.496,
1993-10,38.146,
1993-11,37.300,
1993-12,37.788,
1994-01,38.326,
1994-02,38.123,
1994-03,38.515,
1994-04,38.255,
1994-05,38.079,
1994-06,36.762,
1994-07,36.248,
1994-08,35.994,
1994-09,36.104,
1994-10,37.265,
1994-11,36.455,
1994-12,33.464,
1995-01,32.535,
1995-02,31.678,
1995-03,32.616,
1995-04,32.222,
1995-05,32.454,
1995-06,32.563,
1995-07,31.873,
1995-08,32.025,
1995-09,32.321,
1995-10,32.882,
1995-11,31.668,
1995-12,31.516,
1996-01,28.762,
1996-02,29.265,
1996-03,30.069,
1996-04,29.820,
1996-05,29.925,
1996-06,30.428,
1996-07,27.667,
1996-08,26.805,
1996-09,26.737,
1996-10,27.682,
1996-11,29.783,
1996-12,30.497,
1997-01,29.870,
1997-02,29.855,
1997-03,30.187,
1997-04,28.719,
1997-05,28.710,
1997-06,27.638,
1997-07,28.790,
1997-08,27.430,
1997-09,27.839,
1997-10,28.426,
1997-11,27.309,
1997-12,26.613,
1998-01,26.509,
1998-02,26.604,
1998-03,27.238,
1998-04,27.397,
1998-05,26.934,
1998-06,25.427,
1998-07,26.372,
1998-08,26.188,
1998-09,24.986,
1998-10,25.776,
1998-11,24.883,
1998-12,25.656,
1999-01,22.483,
1999-02,22.165,
1999-03,22.785,
1999-04,22.500,
1999-05,21.931,
1999-06,21.328,
1999-07,22.908,
1999-08,22.017,
1999-09,22.314,
1999-10,21.757,
1999-11,21.737,
1999-12,21.567,
2000-01,20.913,
2000-02,22.451,
2000-03,23.842,
2000-04,24.653,
2000-05,22.642,
2000-06,24.866,
2000-07,25.791,
2000-08,30.904,
2000-09,30.479,
2000-10,36.982,
2000-11,39.108,
2000-12,32.483,
2001-01,27.304,
2001-02,26.344,
2001-03,28.912,
2001-04,27.161,
2001-05,29.975,
2001-06,26.770,
2001-07,31.967,
2001-08,27.963,
2001-09,27.836,
2001-10,27.438,
2001-11,28.457,
2001-12,36.396,
2002-01,35.011,
2002-02,32.995,
2002-03,32.920,
2002-04,33.656,
2002-05,32.255,
2002-06,31.817,
2002-07,31.692,
2002-08,27.617,
2002-09,28.767,
2002-10,27.696,
2002-11,26.410,
2002-12,27.038,
2003-01,27.989,
2003-02,28.231,
2003-03,27.669,
2003-04,27.803,
2003-05,29.046,
2003-06,28.517,
2003-07,31.240,
2003-08,28.175,
2003-09,29.837,
2003-10,29.626,
2003-11,31.014,
2003-12,29.851,
2004-01,29.959,
2004-02,30.051,
2004-03,32.618,
2004-04,30.013,
2004-05,28.509,
2004-06,29.375,
2004-07,29.991,
2004-08,28.503,
2004-09,27.962,
2004-10,26.639,
2004-11,26.316,
2004-12,31.784,
2005-01,28.926,
2005-02,28.702,
2005-03,29.548,
2005-04,28.659,
2005-05,28.261,
2005-06,28.460,
2005-07,27.326,
2005-08,29.523,
2005-09,31.581,
2005-10,30.578,
2005-11,29.929,
2005-12,36.009,
2006-01,33.041,
