"",BBK01.OUH367,BBK01.OUH367_FLAGS
"",Lending to foreign enterprises and households / Total / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:05,
1999-01,5.063,
1999-02,5.291,
1999-03,5.455,
1999-04,5.486,
1999-05,5.888,
1999-06,6.144,
1999-07,6.283,
1999-08,6.362,
1999-09,6.571,
1999-10,6.693,
1999-11,6.753,
1999-12,6.693,
2000-01,6.972,
2000-02,7.174,
2000-03,7.293,
2000-04,7.199,
2000-05,7.274,
2000-06,7.591,
2000-07,8.033,
2000-08,8.274,
2000-09,8.491,
2000-10,8.884,
2000-11,9.123,
2000-12,9.327,
2001-01,10.281,
2001-02,10.801,
2001-03,11.451,
2001-04,11.845,
2001-05,12.168,
2001-06,12.760,
2001-07,13.124,
2001-08,12.986,
2001-09,12.868,
2001-10,13.277,
2001-11,13.386,
2001-12,13.603,
2002-01,13.734,
2002-02,13.924,
2002-03,14.048,
2002-04,14.117,
2002-05,14.268,
2002-06,13.799,
2002-07,13.734,
2002-08,13.394,
2002-09,13.068,
2002-10,13.390,
2002-11,13.378,
2002-12,13.311,
2003-01,13.245,
2003-02,13.245,
2003-03,13.260,
2003-04,13.432,
2003-05,13.396,
2003-06,13.481,
2003-07,13.470,
2003-08,13.554,
2003-09,13.682,
2003-10,13.750,
2003-11,13.728,
2003-12,13.403,
2004-01,13.283,
2004-02,13.126,
2004-03,13.108,
2004-04,13.315,
2004-05,13.382,
2004-06,13.421,
2004-07,13.318,
2004-08,13.418,
2004-09,13.379,
2004-10,13.646,
2004-11,13.801,
2004-12,13.996,
2005-01,14.076,
2005-02,13.972,
2005-03,14.200,
2005-04,14.335,
2005-05,14.576,
2005-06,15.277,
2005-07,15.407,
2005-08,15.870,
2005-09,16.177,
2005-10,16.529,
2005-11,16.653,
2005-12,16.922,
2006-01,17.027,
2006-02,17.302,
2006-03,17.703,
2006-04,17.719,
2006-05,17.842,
2006-06,18.174,
2006-07,17.775,
2006-08,17.756,
2006-09,18.170,
2006-10,18.671,
2006-11,19.150,
2006-12,19.338,
2007-01,19.348,
2007-02,19.555,
2007-03,19.858,
2007-04,20.166,
2007-05,20.305,
2007-06,20.872,
2007-07,20.738,
2007-08,20.423,
2007-09,20.445,
2007-10,20.695,
2007-11,20.573,
2007-12,20.067,
2008-01,19.448,
2008-02,19.452,
2008-03,19.472,
2008-04,19.830,
2008-05,20.038,
2008-06,19.985,
2008-07,19.641,
2008-08,19.586,
2008-09,19.904,
2008-10,19.906,
2008-11,20.217,
2008-12,20.306,
2009-01,19.301,
2009-02,19.502,
2009-03,19.602,
2009-04,19.624,
2009-05,19.486,
2009-06,19.524,
2009-07,19.469,
2009-08,19.529,
2009-09,19.545,
2009-10,19.605,
2009-11,19.674,
2009-12,19.669,
2010-01,19.453,
2010-02,19.563,
2010-03,19.643,
2010-04,19.916,
2010-05,19.875,
2010-06,19.825,
2010-07,19.910,
2010-08,20.043,
2010-09,19.975,
2010-10,20.060,
2010-11,19.935,
2010-12,19.650,
2011-01,19.758,
2011-02,19.862,
2011-03,19.944,
2011-04,19.724,
2011-05,19.674,
2011-06,19.237,
2011-07,19.072,
2011-08,18.791,
2011-09,18.848,
2011-10,18.749,
2011-11,18.942,
2011-12,18.806,
2012-01,19.024,
2012-02,19.465,
2012-03,19.698,
2012-04,19.808,
2012-05,20.272,
2012-06,20.731,
2012-07,20.794,
2012-08,20.893,
2012-09,21.173,
2012-10,21.189,
2012-11,21.424,
2012-12,21.509,
2013-01,22.039,
2013-02,22.087,
2013-03,22.217,
2013-04,22.190,
2013-05,22.410,
2013-06,22.668,
2013-07,23.075,
2013-08,23.280,
2013-09,23.367,
2013-10,23.702,
2013-11,23.718,
2013-12,23.796,
2014-01,23.770,
2014-02,23.856,
2014-03,24.054,
2014-04,24.331,
2014-05,24.467,
2014-06,24.471,
2014-07,24.564,
2014-08,24.661,
2014-09,24.679,
2014-10,24.878,
2014-11,25.244,
2014-12,25.347,Provisional value
