"",BBK01.PQ8086,BBK01.PQ8086_FLAGS
"","Lending to computer and related activities, research and development / Medium-term / All categories of banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:22,
1989-01,.,No value available
1989-04,.,No value available
1989-07,2.157,
1989-10,2.292,
1990-01,2.269,
1990-04,2.308,
1990-07,2.429,
1990-10,2.698,
1991-01,2.792,
1991-04,2.960,
1991-07,3.205,
1991-10,3.523,
1992-01,3.366,
1992-04,3.566,
1992-07,3.737,
1992-10,3.923,
1993-01,3.813,
1993-04,3.839,
1993-07,3.793,
1993-10,3.794,
1994-01,3.674,
1994-04,3.686,
1994-07,3.764,
1994-10,3.855,
1995-01,4.621,
1995-04,4.598,
1995-07,5.099,
1995-10,5.178,
1996-01,5.075,
1996-04,4.997,
1996-07,5.387,
1996-10,5.586,
1997-01,5.225,
1997-04,5.244,
1997-07,5.366,
1997-10,5.560,
1998-01,5.318,
1998-04,5.384,
1998-07,5.621,
1998-10,5.584,
1999-01,8.928,
1999-04,8.523,
1999-07,8.597,
1999-10,8.401,
2000-01,8.618,
2000-04,9.271,
2000-07,9.458,
2000-10,8.734,
2001-01,8.502,
2001-04,8.730,
2001-07,8.775,
2001-10,9.182,
2002-01,8.892,
2002-04,8.889,
2002-07,8.813,
2002-10,8.515,
2003-01,8.877,
2003-04,8.652,
2003-07,8.807,
2003-10,8.836,
2004-01,8.317,
2004-04,8.149,
2004-07,7.994,
2004-10,7.575,
2005-01,7.669,
2005-04,7.678,
2005-07,8.034,
2005-10,8.302,
2006-01,8.556,
2006-04,8.902,
2006-07,8.146,
2006-10,8.083,
2007-01,8.109,
2007-04,8.159,
2007-07,8.293,
2007-10,8.324,
2008-01,9.101,
2008-04,9.214,
2008-07,9.441,
2008-10,9.739,
2009-01,10.036,
2009-04,9.878,
2009-07,9.907,
2009-10,9.484,
2010-01,9.139,
2010-04,9.325,
2010-07,9.099,
2010-10,9.511,
2011-01,9.580,
2011-04,9.560,
2011-07,11.622,
2011-10,11.682,
2012-01,11.829,
2012-04,11.660,
2012-07,11.551,
2012-10,11.550,
2013-01,11.477,
2013-04,12.009,
2013-07,11.781,
2013-10,11.722,
2014-01,11.363,
2014-04,12.622,
2014-07,12.828,
2014-10,13.404,
