"",BBK01.QUK789,BBK01.QUK789_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Lithuania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:05,
2002-03,0.004,
2002-04,0.057,
2002-05,0.063,
2002-06,0.011,
2002-07,0.018,
2002-08,0.025,
2002-09,0.015,
2002-10,0.018,
2002-11,0.024,
2002-12,0.097,
2003-01,0.037,
2003-02,0.072,
2003-03,0.067,
2003-04,0.092,
2003-05,0.080,
2003-06,0.082,
2003-07,0.106,
2003-08,0.111,
2003-09,0.105,
2003-10,0.125,
2003-11,0.138,
2003-12,0.108,
2004-01,0.102,
2004-02,0.111,
2004-03,0.128,
2004-04,0.152,
2004-05,0.142,
2004-06,0.100,
2004-07,0.103,
2004-08,0.152,
2004-09,0.154,
2004-10,0.138,
2004-11,0.157,
2004-12,0.220,
2005-01,0.189,
2005-02,0.195,
2005-03,0.193,
2005-04,0.189,
2005-05,0.221,
2005-06,0.250,
2005-07,0.246,
2005-08,0.247,
2005-09,0.210,
2005-10,0.219,
2005-11,0.328,
2005-12,0.326,
2006-01,0.385,
2006-02,0.299,
2006-03,0.296,
2006-04,0.362,
2006-05,0.445,
2006-06,0.369,
2006-07,0.424,
2006-08,0.463,
2006-09,0.488,
2006-10,0.533,
2006-11,0.526,
2006-12,0.544,
2007-01,0.630,
2007-02,0.612,
2007-03,0.562,
2007-04,0.551,
2007-05,0.615,
2007-06,0.564,
2007-07,0.675,
2007-08,1.054,
2007-09,0.981,
2007-10,0.937,
2007-11,0.786,
2007-12,0.911,
2008-01,0.838,
2008-02,0.892,
2008-03,1.030,
2008-04,1.126,
2008-05,1.075,
2008-06,1.057,
2008-07,1.017,
2008-08,0.957,
2008-09,1.057,
2008-10,1.055,
2008-11,0.936,
2008-12,1.002,
2009-01,0.986,
2009-02,1.012,
2009-03,1.012,
2009-04,1.030,
2009-05,1.008,
2009-06,0.997,
2009-07,0.930,
2009-08,0.957,
2009-09,0.939,
2009-10,0.981,
2009-11,0.920,
2009-12,0.901,
2010-01,0.867,
2010-02,0.989,
2010-03,0.862,
2010-04,0.771,
2010-05,0.677,
2010-06,0.711,
2010-07,0.739,
2010-08,0.746,
2010-09,0.655,
2010-10,0.615,
2010-11,0.621,
2010-12,0.054,
2011-01,0.040,
2011-02,0.041,
2011-03,0.034,
2011-04,0.047,
2011-05,0.048,
2011-06,0.063,
2011-07,0.069,
2011-08,0.078,
2011-09,0.061,
2011-10,0.044,
2011-11,0.041,
2011-12,0.047,
2012-01,0.058,
2012-02,0.056,
2012-03,0.040,
2012-04,0.042,
2012-05,0.046,
2012-06,0.047,
2012-07,0.050,
2012-08,0.055,
2012-09,0.056,
2012-10,0.053,
2012-11,0.030,
2012-12,0.056,
2013-01,0.031,
2013-02,0.055,
2013-03,0.053,
2013-04,0.058,
2013-05,0.058,
2013-06,0.061,
2013-07,0.029,
2013-08,0.029,
2013-09,0.043,
2013-10,0.022,
2013-11,0.068,
2013-12,0.062,
2014-01,0.069,
2014-02,0.073,
2014-03,0.062,
2014-04,0.065,
2014-05,0.068,
2014-06,0.070,
2014-07,0.071,
2014-08,0.069,
2014-09,0.075,
2014-10,0.071,
