"",BBK01.QUX264,BBK01.QUX264_FLAGS
"","All foreign subsidiaries: Liabilities to non-residents, total / Bermuda / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:20:19,
2001-12,0.434,
2002-01,0.412,
2002-02,0.485,
2002-03,0.513,
2002-04,0.441,
2002-05,0.286,
2002-06,0.411,
2002-07,0.458,
2002-08,0.423,
2002-09,0.405,
2002-10,0.379,
2002-11,0.412,
2002-12,0.395,
2003-01,0.426,
2003-02,0.229,
2003-03,0.288,
2003-04,0.261,
2003-05,0.256,
2003-06,0.224,
2003-07,0.225,
2003-08,0.261,
2003-09,0.246,
2003-10,0.265,
2003-11,0.258,
2003-12,0.253,
2004-01,0.286,
2004-02,0.316,
2004-03,0.251,
2004-04,0.239,
2004-05,0.232,
2004-06,0.239,
2004-07,0.293,
2004-08,0.259,
2004-09,0.267,
2004-10,0.236,
2004-11,0.229,
2004-12,0.223,
2005-01,0.228,
2005-02,0.225,
2005-03,0.228,
2005-04,0.220,
2005-05,0.261,
2005-06,0.243,
2005-07,0.259,
2005-08,0.241,
2005-09,0.255,
2005-10,0.225,
2005-11,0.247,
2005-12,0.252,
2006-01,0.220,
2006-02,0.253,
2006-03,0.237,
2006-04,0.230,
2006-05,0.226,
2006-06,0.223,
2006-07,0.223,
2006-08,0.218,
2006-09,0.244,
2006-10,0.278,
2006-11,0.180,
2006-12,0.238,
2007-01,0.234,
2007-02,0.238,
2007-03,0.239,
2007-04,0.231,
2007-05,0.269,
2007-06,0.282,
2007-07,0.270,
2007-08,0.250,
2007-09,0.255,
2007-10,0.246,
2007-11,0.232,
2007-12,0.242,
2008-01,0.204,
2008-02,0.247,
2008-03,0.274,
2008-04,0.286,
2008-05,0.322,
2008-06,0.352,
2008-07,0.387,
2008-08,0.397,
2008-09,0.387,
2008-10,0.158,
2008-11,0.149,
2008-12,0.137,
2009-01,0.228,
2009-02,0.182,
2009-03,0.176,
2009-04,0.179,
2009-05,0.168,
2009-06,0.160,
2009-07,0.168,
2009-08,0.178,
2009-09,0.157,
2009-10,0.159,
2009-11,0.147,
2009-12,0.167,
2010-01,0.162,
2010-02,0.173,
2010-03,0.176,
2010-04,0.180,
2010-05,0.205,
2010-06,0.169,
2010-07,0.180,
2010-08,0.164,
2010-09,0.172,
2010-10,0.153,
2010-11,0.164,
2010-12,0.160,
2011-01,0.160,
2011-02,0.156,
2011-03,0.157,
2011-04,0.153,
2011-05,0.170,
2011-06,0.154,
2011-07,0.172,
2011-08,0.169,
2011-09,0.176,
2011-10,0.177,
2011-11,0.168,
2011-12,0.212,
2012-01,0.195,
2012-02,0.183,
2012-03,0.180,
2012-04,0.185,
2012-05,0.184,
2012-06,0.194,
2012-07,0.178,
2012-08,0.172,
2012-09,0.180,
2012-10,0.077,
2012-11,0.060,
2012-12,0.075,
2013-01,0.055,
2013-02,0.093,
2013-03,0.090,
2013-04,0.077,
2013-05,0.084,
2013-06,0.081,
2013-07,0.078,
2013-08,0.059,
2013-09,0.051,
2013-10,0.052,
2013-11,0.054,
2013-12,0.061,
2014-01,0.054,
2014-02,0.053,
2014-03,0.054,
2014-04,0.048,
2014-05,0.046,
2014-06,0.047,
2014-07,0.054,
2014-08,0.062,
2014-09,0.073,
2014-10,0.072,
2014-11,0.093,
