"",BBDR1.A.WESTDGEB.N.BUL.BRHETWNK.P.I10.A,BBDR1.A.WESTDGEB.N.BUL.BRHETWNK.P.I10.A_FLAGS
"","bulwiengesa AG / Price index for new terraced houses and owner-occupied apartments / Western Germany: broken series: 50/100 towns and cities; up to and including 1994, includes West Berlin / Unadjusted figure",
unit,2010=100 (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-16 09:11:25,
1975,50.8,
1976,51.9,
1977,54.8,
1978,58.8,
1979,64.0,
1980,68.8,
1981,73.6,
1982,74.3,
1983,74.5,
1984,72.9,
1985,72.1,
1986,72.3,
1987,71.7,
1988,72.9,
1989,75.3,
1990,81.2,
1991,84.3,
1992,87.2,
1993,90.1,
1994,92.6,
1995,93.3,
1996,92.1,
1997,90.8,
1998,90.3,
1999,90.5,
2000,91.9,
2001,93.0,
2002,93.8,
2003,93.2,
2004,92.6,
2005,92.8,
2006,93.4,
2007,94.2,
2008,95.1,
2009,96.8,
2010,100.0,
2011,105.9,
2012,112.4,
2013,119.8,
2014,126.6,
"",Source: Bundesbank calculations based on data provided by bulwiengesa AG,
