"",BBK01.OUG360,BBK01.OUG360_FLAGS
"",Loans to social security funds for up to and including one year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:25,
1999-01,1.155,
1999-02,0.725,
1999-03,0.248,
1999-04,0.258,
1999-05,0.419,
1999-06,0.589,
1999-07,0.378,
1999-08,0.683,
1999-09,0.433,
1999-10,0.508,
1999-11,0.678,
1999-12,0.473,
2000-01,0.393,
2000-02,0.324,
2000-03,0.573,
2000-04,0.487,
2000-05,0.476,
2000-06,0.705,
2000-07,0.586,
2000-08,0.470,
2000-09,0.657,
2000-10,0.667,
2000-11,0.404,
2000-12,0.196,
2001-01,0.449,
2001-02,0.613,
2001-03,0.438,
2001-04,0.415,
2001-05,0.803,
2001-06,0.758,
2001-07,0.603,
2001-08,0.426,
2001-09,0.595,
2001-10,0.803,
2001-11,0.556,
2001-12,0.850,
2002-01,0.505,
2002-02,0.591,
2002-03,0.540,
2002-04,1.022,
2002-05,1.014,
2002-06,0.878,
2002-07,1.211,
2002-08,1.140,
2002-09,1.016,
2002-10,1.016,
2002-11,0.804,
2002-12,0.823,
2003-01,0.932,
2003-02,0.859,
2003-03,0.937,
2003-04,1.213,
2003-05,1.042,
2003-06,1.174,
2003-07,1.365,
2003-08,1.378,
2003-09,1.343,
2003-10,1.483,
2003-11,1.143,
2003-12,1.381,
2004-01,1.277,
2004-02,1.344,
2004-03,1.191,
2004-04,0.964,
2004-05,1.106,
2004-06,1.147,
2004-07,0.948,
2004-08,0.881,
2004-09,0.865,
2004-10,0.910,
2004-11,0.949,
2004-12,1.247,
2005-01,1.218,
2005-02,0.980,
2005-03,0.952,
2005-04,0.831,
2005-05,0.701,
2005-06,0.624,
2005-07,0.566,
2005-08,0.751,
2005-09,0.604,
2005-10,1.026,
2005-11,0.717,
2005-12,0.521,
2006-01,0.425,
2006-02,0.584,
2006-03,0.538,
2006-04,0.336,
2006-05,0.334,
2006-06,0.288,
2006-07,0.277,
2006-08,0.260,
2006-09,0.238,
2006-10,0.274,
2006-11,0.267,
2006-12,0.263,
2007-01,0.240,
2007-02,0.259,
2007-03,0.268,
2007-04,0.273,
2007-05,0.269,
2007-06,0.393,
2007-07,0.416,
2007-08,0.376,
2007-09,0.399,
2007-10,0.473,
2007-11,0.471,
2007-12,0.365,
2008-01,0.419,
2008-02,0.395,
2008-03,0.411,
2008-04,0.359,
2008-05,0.424,
2008-06,0.276,
2008-07,0.301,
2008-08,0.405,
2008-09,0.281,
2008-10,0.364,
2008-11,0.235,
2008-12,0.250,
2009-01,0.416,
2009-02,0.439,
2009-03,0.435,
2009-04,0.483,
2009-05,0.345,
2009-06,0.190,
2009-07,0.342,
2009-08,0.339,
2009-09,0.349,
2009-10,0.257,
2009-11,0.297,
2009-12,0.179,
2010-01,0.141,
2010-02,0.144,
2010-03,0.140,
2010-04,0.165,
2010-05,0.342,
2010-06,0.147,
2010-07,-,Nothing exists
2010-08,0.137,
2010-09,0.290,
2010-10,0.354,
2010-11,0.256,
2010-12,0.148,
2011-01,0.407,
2011-02,0.271,
2011-03,0.294,
2011-04,0.323,
2011-05,0.310,
2011-06,1.220,
2011-07,0.246,
2011-08,0.284,
2011-09,0.204,
2011-10,0.194,
2011-11,0.168,
2011-12,0.163,
2012-01,0.153,
2012-02,0.151,
2012-03,0.157,
2012-04,0.159,
2012-05,0.130,
2012-06,0.165,
2012-07,0.173,
2012-08,0.151,
2012-09,0.146,
2012-10,0.241,
2012-11,0.157,
2012-12,0.127,
2013-01,0.144,
2013-02,0.269,
2013-03,0.126,
2013-04,0.171,
2013-05,0.165,
2013-06,0.131,
2013-07,0.127,
2013-08,0.135,
2013-09,0.153,
2013-10,0.150,
2013-11,0.147,
2013-12,0.135,
2014-01,0.149,
2014-02,0.157,
2014-03,0.271,
2014-04,0.154,
2014-05,0.168,
2014-06,0.226,
2014-07,0.121,
2014-08,0.134,
2014-09,0.134,
2014-10,0.161,
2014-11,0.636,
2014-12,0.358,Provisional value
