"",BBK01.OUP031,BBK01.OUP031_FLAGS
"",Time deposits of foreign banks (MFIs) / short-therm / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:11:19,
1985-12,11.244,
1986-01,10.180,
1986-02,9.150,
1986-03,10.292,
1986-04,9.949,
1986-05,9.539,
1986-06,9.508,
1986-07,9.664,
1986-08,9.905,
1986-09,9.846,
1986-10,9.825,
1986-11,9.444,
1986-12,9.367,
1987-01,9.434,
1987-02,8.869,
1987-03,9.091,
1987-04,8.532,
1987-05,8.878,
1987-06,8.542,
1987-07,8.539,
1987-08,9.014,
1987-09,9.876,
1987-10,10.406,
1987-11,10.495,
1987-12,11.353,
1988-01,10.397,
1988-02,9.697,
1988-03,10.625,
1988-04,10.332,
1988-05,10.603,
1988-06,9.643,
1988-07,11.951,
1988-08,12.842,
1988-09,12.096,
1988-10,11.988,
1988-11,12.130,
1988-12,14.193,
1989-01,12.396,
1989-02,13.711,
1989-03,14.043,
1989-04,15.826,
1989-05,16.091,
1989-06,16.093,
1989-07,15.570,
1989-08,15.252,
1989-09,15.833,
1989-10,16.235,
1989-11,15.804,
1989-12,15.708,
1990-01,14.645,
1990-02,13.768,
1990-03,14.303,
1990-04,15.226,
1990-05,14.142,
1990-06,14.445,
1990-07,13.582,
1990-08,12.906,
1990-09,13.317,
1990-10,14.606,
1990-11,13.834,
1990-12,12.853,
1991-01,13.411,
1991-02,13.481,
1991-03,14.624,
1991-04,14.780,
1991-05,14.255,
1991-06,14.868,
1991-07,14.629,
1991-08,16.110,
1991-09,13.904,
1991-10,13.543,
1991-11,15.007,
1991-12,14.991,
1992-01,13.626,
1992-02,15.425,
1992-03,15.142,
1992-04,15.668,
1992-05,15.217,
1992-06,14.763,
1992-07,15.100,
1992-08,15.470,
1992-09,16.781,
1992-10,16.416,
1992-11,17.332,
1992-12,17.590,
1993-01,16.193,
1993-02,18.008,
1993-03,18.335,
1993-04,18.465,
1993-05,18.719,
1993-06,19.256,
1993-07,19.409,
1993-08,19.285,
1993-09,16.164,
1993-10,16.591,
1993-11,15.511,
1993-12,17.140,
1994-01,16.250,
1994-02,15.320,
1994-03,14.975,
1994-04,15.660,
1994-05,16.572,
1994-06,16.237,
1994-07,16.302,
1994-08,16.337,
1994-09,15.542,
1994-10,14.462,
1994-11,14.742,
1994-12,14.311,
1995-01,16.082,
1995-02,14.933,
1995-03,15.359,
1995-04,17.001,
1995-05,18.144,
1995-06,17.843,
1995-07,18.599,
1995-08,19.362,
1995-09,18.396,
1995-10,18.235,
1995-11,19.333,
1995-12,19.762,
1996-01,18.611,
1996-02,18.913,
1996-03,20.897,
1996-04,21.806,
1996-05,20.771,
1996-06,19.872,
1996-07,19.504,
1996-08,19.151,
1996-09,18.784,
1996-10,17.977,
1996-11,19.282,
1996-12,18.090,
1997-01,18.715,
1997-02,18.832,
1997-03,22.293,
1997-04,25.465,
1997-05,26.768,
1997-06,27.194,
1997-07,25.837,
1997-08,25.419,
1997-09,23.316,
1997-10,24.645,
1997-11,26.066,
1997-12,25.381,
1998-01,25.682,
1998-02,24.627,
1998-03,25.369,
1998-04,24.601,
1998-05,25.869,
1998-06,24.196,
1998-07,22.880,
1998-08,22.316,
1998-09,23.154,
1998-10,23.626,
1998-11,26.045,
1998-12,27.432,
1999-01,35.041,
1999-02,31.542,
1999-03,33.535,
1999-04,39.799,
1999-05,40.844,
1999-06,37.531,
1999-07,40.463,
1999-08,39.332,
1999-09,39.317,
1999-10,44.484,
1999-11,44.232,
1999-12,46.488,
2000-01,40.958,
2000-02,45.130,
2000-03,48.562,
2000-04,49.835,
2000-05,49.004,
2000-06,41.856,
2000-07,41.538,
2000-08,45.727,
2000-09,49.412,
2000-10,47.305,
2000-11,47.093,
2000-12,48.211,
2001-01,51.785,
2001-02,59.225,
2001-03,60.301,
2001-04,64.379,
2001-05,62.858,
2001-06,58.151,
2001-07,56.061,
2001-08,52.852,
2001-09,55.835,
2001-10,55.535,
2001-11,57.839,
2001-12,57.457,
2002-01,49.241,
2002-02,49.238,
2002-03,58.008,
2002-04,63.644,
2002-05,69.619,
2002-06,52.976,
2002-07,51.184,
2002-08,52.219,
2002-09,52.664,
2002-10,55.574,
2002-11,54.988,
2002-12,56.632,
2003-01,52.359,
2003-02,56.501,
