"",BBK01.OUZ503,BBK01.OUZ503_FLAGS
"","Cash in hand, total, Landesbanken and Savings banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:02,
1999-01,5.519,
1999-02,5.511,
1999-03,5.387,
1999-04,5.368,
1999-05,5.684,
1999-06,5.620,
1999-07,5.554,
1999-08,5.630,
1999-09,5.601,
1999-10,5.760,
1999-11,5.547,
1999-12,7.326,
2000-01,5.601,
2000-02,5.611,
2000-03,5.470,
2000-04,5.966,
2000-05,5.829,
2000-06,5.650,
2000-07,5.671,
2000-08,5.740,
2000-09,5.784,
2000-10,5.969,
2000-11,5.635,
2000-12,7.103,
2001-01,5.643,
2001-02,5.674,
2001-03,5.605,
2001-04,5.822,
2001-05,5.911,
2001-06,5.831,
2001-07,5.866,
2001-08,5.728,
2001-09,5.884,
2001-10,6.111,
2001-11,5.778,
2001-12,6.313,
2002-01,11.289,
2002-02,7.765,
2002-03,7.091,
2002-04,6.207,
2002-05,6.153,
2002-06,6.068,
2002-07,5.732,
2002-08,5.832,
2002-09,5.682,
2002-10,6.162,
2002-11,5.679,
2002-12,7.981,
2003-01,5.812,
2003-02,5.751,
2003-03,5.654,
2003-04,6.003,
2003-05,6.210,
2003-06,5.824,
2003-07,5.752,
2003-08,5.980,
2003-09,5.967,
2003-10,6.276,
2003-11,6.002,
2003-12,7.923,
2004-01,5.962,
2004-02,6.018,
2004-03,5.744,
2004-04,5.805,
2004-05,6.436,
2004-06,5.930,
2004-07,6.070,
2004-08,5.965,
2004-09,5.945,
2004-10,6.342,
2004-11,5.866,
2004-12,6.980,
2005-01,5.876,
2005-02,5.758,
2005-03,6.086,
2005-04,5.878,
2005-05,6.120,
2005-06,5.970,
2005-07,6.298,
2005-08,5.910,
2005-09,6.255,
2005-10,6.374,
2005-11,5.792,
2005-12,7.024,
2006-01,5.830,
2006-02,5.995,
2006-03,5.846,
2006-04,6.473,
2006-05,6.131,
2006-06,6.087,
2006-07,6.030,
2006-08,5.971,
2006-09,6.361,
2006-10,6.290,
2006-11,5.916,
2006-12,7.331,
2007-01,5.738,
2007-02,5.703,
2007-03,5.983,
2007-04,6.280,
2007-05,6.283,
2007-06,6.095,
2007-07,5.985,
2007-08,6.022,
2007-09,6.348,
2007-10,6.339,
2007-11,6.056,
2007-12,8.120,
2008-01,6.063,
2008-02,5.917,
2008-03,6.145,
2008-04,6.073,
2008-05,6.085,
2008-06,5.952,
2008-07,5.981,
2008-08,6.070,
2008-09,5.908,
2008-10,6.367,
2008-11,6.183,
2008-12,7.895,
2009-01,5.936,
2009-02,5.937,
2009-03,5.815,
2009-04,6.107,
2009-05,6.385,
2009-06,5.976,
2009-07,5.894,
2009-08,5.905,
2009-09,5.870,
2009-10,6.063,
2009-11,5.913,
2009-12,7.613,
2010-01,6.060,
2010-02,5.901,
2010-03,5.989,
2010-04,5.863,
2010-05,6.160,
2010-06,5.927,
2010-07,6.030,
2010-08,6.035,
2010-09,6.087,
2010-10,6.263,
2010-11,6.070,
2010-12,7.128,
2011-01,5.930,
2011-02,5.876,
2011-03,6.024,
2011-04,6.466,
2011-05,6.377,
2011-06,6.178,
2011-07,6.198,
2011-08,6.016,
2011-09,6.381,
2011-10,6.391,
2011-11,6.035,
2011-12,6.917,
2012-01,5.979,
2012-02,5.874,
2012-03,6.188,
2012-04,6.287,
2012-05,6.402,
2012-06,6.353,
2012-07,6.158,
2012-08,6.234,
2012-09,6.607,
2012-10,6.530,
2012-11,6.363,
2012-12,8.601,
2013-01,6.263,
2013-02,6.277,
2013-03,7.020,
2013-04,6.502,
2013-05,6.573,
2013-06,6.511,
2013-07,6.327,
2013-08,6.481,
2013-09,6.475,
2013-10,6.925,
2013-11,6.563,
2013-12,8.416,
2014-01,6.382,
2014-02,6.588,
2014-03,6.424,
2014-04,6.805,
2014-05,6.763,
2014-06,6.522,
2014-07,6.514,
2014-08,6.685,
2014-09,6.700,
2014-10,6.720,
2014-11,6.771,
