"",BBK01.QUW180,BBK01.QUW180_FLAGS
"",Foreign branches in euro-area member states: Short-term loans and advances to foreign non-banks / In the country of domicile of the branch / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:13,
2001-12,9.926,
2002-01,9.919,
2002-02,9.362,
2002-03,9.327,
2002-04,9.453,
2002-05,8.812,
2002-06,8.929,
2002-07,9.328,
2002-08,9.161,
2002-09,9.942,
2002-10,10.157,
2002-11,9.959,
2002-12,9.702,
2003-01,8.995,
2003-02,8.409,
2003-03,8.593,
2003-04,8.886,
2003-05,8.254,
2003-06,8.958,
2003-07,8.399,
2003-08,8.310,
2003-09,7.268,
2003-10,7.237,
2003-11,6.355,
2003-12,6.378,
2004-01,6.208,
2004-02,6.146,
2004-03,5.370,
2004-04,6.236,
2004-05,5.606,
2004-06,5.837,
2004-07,5.291,
2004-08,6.051,
2004-09,6.374,
2004-10,6.109,
2004-11,6.673,
2004-12,6.730,
2005-01,7.157,
2005-02,7.122,
2005-03,6.666,
2005-04,7.187,
2005-05,7.548,
2005-06,6.937,
2005-07,7.026,
2005-08,6.467,
2005-09,6.826,
2005-10,7.861,
2005-11,7.000,
2005-12,6.862,
2006-01,7.978,
2006-02,7.866,
2006-03,7.190,
2006-04,7.200,
2006-05,6.650,
2006-06,7.574,
2006-07,6.804,
2006-08,6.686,
2006-09,6.721,
2006-10,6.642,
2006-11,7.268,
2006-12,7.215,
2007-01,7.857,
2007-02,7.973,
2007-03,8.842,
2007-04,9.088,
2007-05,8.989,
2007-06,14.352,
2007-07,13.528,
2007-08,10.328,
2007-09,12.075,
2007-10,12.250,
2007-11,10.088,
2007-12,10.606,
2008-01,12.210,
2008-02,11.757,
2008-03,11.576,
2008-04,11.565,
2008-05,10.609,
2008-06,10.222,
2008-07,9.816,
2008-08,11.386,
2008-09,10.107,
2008-10,10.311,
2008-11,10.175,
2008-12,11.033,
2009-01,10.253,
2009-02,10.925,
2009-03,10.555,
2009-04,11.155,
2009-05,11.880,
2009-06,11.974,
2009-07,13.191,
2009-08,10.531,
2009-09,12.745,
2009-10,11.684,
2009-11,11.195,
2009-12,11.457,
2010-01,11.596,
2010-02,10.916,
2010-03,12.234,
2010-04,12.298,
2010-05,12.625,
2010-06,14.391,
2010-07,16.476,
2010-08,13.601,
2010-09,13.087,
2010-10,12.967,
2010-11,13.985,
2010-12,15.134,
2011-01,19.171,
2011-02,15.028,
2011-03,14.567,
2011-04,14.382,
2011-05,12.769,
2011-06,13.999,
2011-07,14.176,
2011-08,14.608,
2011-09,15.127,
2011-10,15.225,
2011-11,14.820,
2011-12,16.849,
2012-01,14.461,
2012-02,16.902,
2012-03,14.440,
2012-04,15.511,
2012-05,14.960,
2012-06,15.803,
2012-07,14.170,
2012-08,12.183,
2012-09,13.336,
2012-10,13.642,
2012-11,13.556,
2012-12,13.875,
2013-01,13.828,
2013-02,15.072,
2013-03,15.958,
2013-04,15.449,
2013-05,16.031,
2013-06,20.093,
2013-07,20.495,
2013-08,15.328,
2013-09,16.127,
2013-10,14.085,
2013-11,15.614,
2013-12,14.053,
2014-01,11.216,
2014-02,11.821,
2014-03,13.658,
2014-04,14.909,
2014-05,15.608,
2014-06,16.228,
2014-07,15.593,
2014-08,16.953,
2014-09,17.224,
2014-10,17.156,
2014-11,21.232,
