"",BBK01.QX6537,BBK01.QX6537_FLAGS
"",Banks in Germany: Liabilities to non-residents / Argentina / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:19:13,
1995-01,0.234,
1995-02,0.226,
1995-03,0.228,
1995-04,0.255,
1995-05,0.220,
1995-06,0.225,
1995-07,0.228,
1995-08,0.224,
1995-09,0.232,
1995-10,0.229,
1995-11,0.235,
1995-12,0.237,
1996-01,0.241,
1996-02,0.233,
1996-03,0.228,
1996-04,0.237,
1996-05,0.228,
1996-06,0.222,
1996-07,0.223,
1996-08,0.228,
1996-09,0.224,
1996-10,0.212,
1996-11,0.218,
1996-12,0.210,
1997-01,0.216,
1997-02,0.208,
1997-03,0.212,
1997-04,0.213,
1997-05,0.210,
1997-06,0.201,
1997-07,0.209,
1997-08,0.210,
1997-09,0.201,
1997-10,0.207,
1997-11,0.214,
1997-12,0.200,
1998-01,0.193,
1998-02,0.201,
1998-03,0.221,
1998-04,0.203,
1998-05,0.208,
1998-06,0.195,
1998-07,0.189,
1998-08,0.195,
1998-09,0.182,
1998-10,0.190,
1998-11,0.190,
1998-12,0.194,
1999-01,0.198,
1999-02,0.288,
1999-03,0.194,
1999-04,0.203,
1999-05,0.326,
1999-06,0.202,
1999-07,0.198,
1999-08,0.185,
1999-09,0.186,
1999-10,0.183,
1999-11,0.181,
1999-12,0.188,
2000-01,0.188,
2000-02,0.275,
2000-03,0.197,
2000-04,0.187,
2000-05,0.184,
2000-06,0.191,
2000-07,0.190,
2000-08,0.205,
2000-09,0.176,
2000-10,0.176,
2000-11,0.178,
2000-12,0.275,
2001-01,0.184,
2001-02,0.536,
2001-03,0.267,
2001-04,0.218,
2001-05,0.228,
2001-06,0.180,
2001-07,0.170,
2001-08,0.768,
2001-09,0.539,
2001-10,0.178,
2001-11,0.242,
2001-12,0.184,
2002-01,0.179,
2002-02,0.181,
2002-03,0.186,
2002-04,0.188,
2002-05,0.192,
2002-06,0.195,
2002-07,0.214,
2002-08,0.209,
2002-09,0.210,
2002-10,0.211,
2002-11,0.201,
2002-12,0.271,
2003-01,0.214,
2003-02,0.215,
2003-03,0.224,
2003-04,0.225,
2003-05,0.227,
2003-06,0.224,
2003-07,0.229,
2003-08,0.238,
2003-09,0.239,
2003-10,0.232,
2003-11,0.229,
2003-12,0.227,
2004-01,0.235,
2004-02,0.232,
2004-03,0.248,
2004-04,0.246,
2004-05,0.241,
2004-06,0.243,
2004-07,0.251,
2004-08,0.237,
2004-09,0.245,
2004-10,0.234,
2004-11,0.237,
2004-12,0.228,
2005-01,0.249,
2005-02,0.262,
2005-03,0.286,
2005-04,0.269,
2005-05,0.268,
2005-06,0.262,
2005-07,0.253,
2005-08,0.247,
2005-09,0.248,
2005-10,0.244,
2005-11,0.255,
2005-12,0.247,
2006-01,0.248,
2006-02,0.248,
2006-03,0.241,
2006-04,0.248,
2006-05,0.239,
2006-06,0.238,
2006-07,0.249,
2006-08,0.246,
2006-09,0.242,
2006-10,0.240,
2006-11,0.237,
2006-12,0.241,
2007-01,0.249,
2007-02,0.249,
2007-03,0.273,
2007-04,0.258,
2007-05,0.259,
2007-06,0.261,
2007-07,0.269,
2007-08,0.278,
2007-09,0.270,
2007-10,0.268,
2007-11,0.278,
2007-12,0.282,
2008-01,0.279,
2008-02,0.278,
2008-03,0.291,
2008-04,0.294,
2008-05,0.313,
2008-06,0.295,
2008-07,0.298,
2008-08,0.299,
2008-09,0.299,
2008-10,0.307,
2008-11,0.342,
2008-12,0.311,
2009-01,0.323,
2009-02,0.324,
2009-03,0.331,
2009-04,0.348,
2009-05,0.356,
2009-06,0.334,
2009-07,0.330,
2009-08,0.324,
2009-09,0.331,
2009-10,0.331,
2009-11,0.361,
2009-12,0.323,
2010-01,0.334,
2010-02,0.330,
2010-03,0.323,
2010-04,0.351,
2010-05,0.316,
2010-06,0.332,
2010-07,0.312,
2010-08,0.302,
2010-09,0.308,
2010-10,0.330,
2010-11,0.372,
2010-12,0.331,
2011-01,0.332,
2011-02,0.326,
2011-03,0.333,
2011-04,0.334,
2011-05,0.336,
2011-06,0.320,
2011-07,0.327,
2011-08,0.329,
2011-09,0.304,
2011-10,0.343,
2011-11,0.351,
2011-12,0.314,
2012-01,0.306,
2012-02,0.299,
2012-03,0.299,
2012-04,0.298,
2012-05,0.300,
2012-06,0.302,
2012-07,0.302,
2012-08,0.302,
2012-09,0.312,
2012-10,0.325,
2012-11,0.329,
2012-12,0.296,
2013-01,0.289,
2013-02,0.309,
2013-03,0.299,
2013-04,0.326,
2013-05,0.411,
2013-06,0.427,
2013-07,0.377,
2013-08,0.398,
2013-09,0.353,
2013-10,0.335,
2013-11,0.359,
2013-12,0.317,
2014-01,0.311,
2014-02,0.323,
2014-03,0.313,
2014-04,0.472,
2014-05,0.463,
2014-06,0.472,
2014-07,0.482,
2014-08,0.499,
2014-09,0.476,
2014-10,0.482,
2014-11,0.509,
2014-12,0.510,
