"",BBK01.QUW381,BBK01.QUW381_FLAGS
"","Foreign branches: Claims on non-residents, total / Remaining EU member states / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:47:53,
2001-12,0.498,
2002-01,1.815,
2002-02,0.444,
2002-03,0.410,
2002-04,0.392,
2002-05,0.375,
2002-06,0.378,
2002-07,0.356,
2002-08,0.342,
2002-09,0.358,
2002-10,0.199,
2002-11,0.195,
2002-12,0.186,
2003-01,0.157,
2003-02,0.099,
2003-03,0.118,
2003-04,0.127,
2003-05,0.121,
2003-06,0.143,
2003-07,0.359,
2003-08,0.342,
2003-09,0.736,
2003-10,0.679,
2003-11,0.548,
2003-12,0.476,
2004-01,0.470,
2004-02,0.362,
2004-03,0.314,
2004-04,0.231,
2004-05,1.869,
2004-06,2.802,
2004-07,2.994,
2004-08,2.177,
2004-09,2.612,
2004-10,3.192,
2004-11,3.089,
2004-12,1.980,
2005-01,2.289,
2005-02,2.196,
2005-03,2.822,
2005-04,2.424,
2005-05,2.253,
2005-06,2.446,
2005-07,3.022,
2005-08,3.008,
2005-09,3.384,
2005-10,3.611,
2005-11,3.751,
2005-12,3.767,
2006-01,3.829,
2006-02,3.303,
2006-03,2.718,
2006-04,2.913,
2006-05,2.824,
2006-06,2.524,
2006-07,2.583,
2006-08,2.713,
2006-09,2.728,
2006-10,2.709,
2006-11,2.895,
2006-12,2.813,
2007-01,15.914,
2007-02,3.922,
2007-03,15.546,
2007-04,15.564,
2007-05,15.536,
2007-06,15.760,
2007-07,16.570,
2007-08,16.445,
2007-09,15.730,
2007-10,15.616,
2007-11,15.496,
2007-12,15.543,
2008-01,14.106,
2008-02,13.027,
2008-03,2.526,
2008-04,2.476,
2008-05,2.644,
2008-06,2.514,
2008-07,2.511,
2008-08,2.855,
2008-09,2.566,
2008-10,2.611,
2008-11,2.805,
2008-12,2.420,
2009-01,1.829,
2009-02,1.799,
2009-03,1.813,
2009-04,1.827,
2009-05,1.892,
2009-06,1.830,
2009-07,1.785,
2009-08,1.799,
2009-09,1.829,
2009-10,1.997,
2009-11,2.041,
2009-12,1.798,
2010-01,1.923,
2010-02,2.234,
2010-03,1.720,
2010-04,1.469,
2010-05,1.465,
2010-06,1.429,
2010-07,1.402,
2010-08,1.087,
2010-09,1.315,
2010-10,1.413,
2010-11,1.659,
2010-12,1.881,
2011-01,1.349,
2011-02,1.194,
2011-03,1.139,
2011-04,1.195,
2011-05,1.017,
2011-06,1.248,
2011-07,1.194,
2011-08,1.376,
2011-09,1.348,
2011-10,1.566,
2011-11,1.573,
2011-12,1.110,
2012-01,1.362,
2012-02,2.074,
2012-03,2.014,
2012-04,2.015,
2012-05,1.801,
2012-06,1.858,
2012-07,1.881,
2012-08,2.178,
2012-09,1.968,
2012-10,1.926,
2012-11,2.030,
2012-12,1.609,
2013-01,2.451,
2013-02,2.705,
2013-03,3.334,
2013-04,3.734,
2013-05,3.406,
2013-06,3.430,
2013-07,3.349,
2013-08,3.325,
2013-09,3.344,
2013-10,3.223,
2013-11,3.200,
2013-12,3.074,
2014-01,2.855,
2014-02,3.277,
2014-03,3.427,
2014-04,3.438,
2014-05,3.781,
2014-06,3.594,
2014-07,3.817,
2014-08,3.724,
2014-09,4.026,
2014-10,4.336,
2014-11,4.136,
