"",BBK01.WX0031,BBK01.WX0031_FLAGS
"",Disount interest rates pursuant to section 253 (2) of the German Commercial Code including spread / residual maturity of 9.0 years / end of month,
unit,,
unit multiplier,one,
last update,2015-02-02 10:29:05,
2008-12,4.91,
2009-01,4.91,
2009-02,4.92,
2009-03,4.93,
2009-04,4.93,
2009-05,4.93,
2009-06,4.92,
2009-07,4.91,
2009-08,4.91,
2009-09,4.90,
2009-10,4.89,
2009-11,4.88,Corrected value
2009-12,4.87,
2010-01,4.87,
2010-02,4.86,
2010-03,4.85,
2010-04,4.85,
2010-05,4.84,
2010-06,4.84,
2010-07,4.83,
2010-08,4.82,
2010-09,4.81,
2010-10,4.79,
2010-11,4.79,
2010-12,4.78,
2011-01,4.78,
2011-02,4.78,
2011-03,4.78,
2011-04,4.78,
2011-05,4.77,
2011-06,4.77,
2011-07,4.77,
2011-08,4.77,
2011-09,4.77,
2011-10,4.77,
2011-11,4.78,
2011-12,4.78,
2012-01,4.78,
2012-02,4.77,
2012-03,4.76,
2012-04,4.76,
2012-05,4.74,
2012-06,4.74,
2012-07,4.73,
2012-08,4.72,
2012-09,4.71,
2012-10,4.69,
2012-11,4.68,
2012-12,4.66,
2013-01,4.65,
2013-02,4.63,
2013-03,4.61,
2013-04,4.59,
2013-05,4.56,
2013-06,4.54,
2013-07,4.52,
2013-08,4.51,
2013-09,4.49,
2013-10,4.48,
2013-11,4.46,
2013-12,4.45,
2014-01,4.42,
2014-02,4.40,
2014-03,4.38,
2014-04,4.36,
2014-05,4.33,
2014-06,4.29,
2014-07,4.26,
2014-08,4.22,
2014-09,4.17,
2014-10,4.13,
2014-11,4.09,
2014-12,4.04,
2015-01,3.99,
