"",BBK01.PQ3535,BBK01.PQ3535_FLAGS
"",Housing loans to domestic employees and other individuals / Total / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:26:00,
1968-10,.,No value available
1969-01,.,Value available later
1969-04,.,Value available later
1969-07,.,Value available later
1969-10,.,Value available later
1970-01,.,Value available later
1970-04,.,Value available later
1970-07,.,Value available later
1970-10,.,Value available later
1971-01,.,Value available later
1971-04,.,Value available later
1971-07,.,Value available later
1971-10,.,Value available later
1972-01,.,Value available later
1972-04,.,Value available later
1972-07,.,Value available later
1972-10,.,Value available later
1973-01,.,Value available later
1973-04,.,Value available later
1973-07,.,Value available later
1973-10,.,Value available later
1974-01,.,Value available later
1974-04,.,Value available later
1974-07,.,Value available later
1974-10,.,Value available later
1975-01,.,Value available later
1975-04,.,Value available later
1975-07,.,Value available later
1975-10,.,Value available later
1976-01,.,Value available later
1976-04,.,Value available later
1976-07,.,Value available later
1976-10,.,Value available later
1977-01,.,Value available later
1977-04,.,Value available later
1977-07,.,Value available later
1977-10,.,Value available later
1978-01,.,Value available later
1978-04,.,Value available later
1978-07,.,Value available later
1978-10,.,Value available later
1979-01,.,Value available later
1979-04,.,Value available later
1979-07,.,Value available later
1979-10,.,Value available later
1980-01,.,Value available later
1980-04,.,Value available later
1980-07,.,Value available later
1980-10,35.130,
1981-01,36.238,
1981-04,37.262,
1981-07,37.984,
1981-10,38.803,
1982-01,39.003,
1982-04,39.503,
1982-07,40.089,
1982-10,41.147,
1983-01,41.897,
1983-04,42.008,
1983-07,43.016,
1983-10,43.794,
1984-01,43.942,
1984-04,44.490,
1984-07,44.996,
1984-10,45.778,
1985-01,46.470,
1985-04,47.106,
1985-07,47.711,
1985-10,49.179,
1986-01,49.720,
1986-04,50.861,
1986-07,52.180,
1986-10,52.657,
1987-01,53.246,
1987-04,53.897,
1987-07,54.635,
1987-10,55.265,
1988-01,55.213,
1988-04,55.560,
1988-07,56.070,
1988-10,56.534,
1989-01,56.766,
1989-04,57.219,
1989-07,57.742,
1989-10,58.255,
1990-01,58.703,
1990-04,58.832,
1990-07,58.810,
1990-10,58.840,
1991-01,57.239,
1991-04,56.980,
1991-07,56.731,
1991-10,56.870,
1992-01,50.031,
1992-04,50.377,
1992-07,51.023,
1992-10,51.717,
1993-01,50.748,
1993-04,51.533,
1993-07,52.631,
1993-10,54.925,
1994-01,56.947,
1994-04,58.460,
1994-07,60.020,
1994-10,61.585,
1995-01,62.686,
1995-04,63.578,
1995-07,64.949,
1995-10,66.714,
1996-01,67.967,
1996-04,64.979,
1996-07,65.870,
1996-10,67.465,
1997-01,68.341,
1997-04,69.806,
1997-07,70.996,
1997-10,72.183,
1998-01,72.986,
1998-04,72.753,
1998-07,73.659,
1998-10,75.932,
1999-01,69.288,
1999-04,70.761,
1999-07,72.457,
1999-10,73.309,
2000-01,73.492,
2000-04,74.402,
2000-07,73.984,
2000-10,74.960,
2001-01,74.768,
2001-04,75.191,
2001-07,76.388,
2001-10,76.762,
2002-01,77.294,
2002-04,76.747,
2002-07,77.593,
2002-10,79.378,
2003-01,79.456,
2003-04,79.428,
2003-07,78.858,
2003-10,80.051,
2004-01,79.727,
2004-04,80.052,
2004-07,79.675,
2004-10,79.438,
2005-01,78.312,
2005-04,77.732,
2005-07,83.690,
2005-10,81.681,
2006-01,80.220,
2006-04,77.067,
2006-07,76.644,
2006-10,74.667,
2007-01,69.965,
2007-04,68.697,
2007-07,67.389,
2007-10,63.216,
2008-01,61.935,
2008-04,59.916,
2008-07,58.107,
2008-10,56.287,
2009-01,55.148,
2009-04,53.686,
2009-07,52.427,
2009-10,51.252,
2010-01,50.046,
2010-04,47.740,
2010-07,46.813,
2010-10,45.919,
2011-01,45.065,
2011-04,43.827,
2011-07,42.693,
2011-10,41.723,
2012-01,40.940,
2012-04,40.060,
2012-07,39.250,
2012-10,38.392,
2013-01,37.899,
2013-04,37.028,
2013-07,36.288,
2013-10,34.539,
2014-01,33.822,
2014-04,33.183,
2014-07,32.834,
2014-10,32.538,
