"",BBK01.WU0060,BBK01.WU0060_FLAGS
1953-05,-,Nothing exists
1953-06,-,Nothing exists
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,-,Nothing exists
1954-01,2,
1954-02,-,Nothing exists
1954-03,-,Nothing exists
1954-04,-,Nothing exists
1954-05,-,Nothing exists
1954-06,0,
1954-07,-,Nothing exists
1954-08,-,Nothing exists
1954-09,-,Nothing exists
1954-10,-,Nothing exists
1954-11,-,Nothing exists
1954-12,0,
1955-01,-,Nothing exists
1955-02,-,Nothing exists
1955-03,-,Nothing exists
1955-04,-,Nothing exists
1955-05,-,Nothing exists
1955-06,0,
1955-07,-,Nothing exists
1955-08,-,Nothing exists
1955-09,-,Nothing exists
1955-10,-,Nothing exists
1955-11,-,Nothing exists
1955-12,0,
1956-01,-,Nothing exists
1956-02,-,Nothing exists
1956-03,-,Nothing exists
1956-04,-,Nothing exists
1956-05,-,Nothing exists
1956-06,0,
1956-07,-,Nothing exists
1956-08,-,Nothing exists
1956-09,-,Nothing exists
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,1,
1958-12,0,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,-,Nothing exists
1959-07,0,
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0,
1960-07,2,
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,6,
1961-06,7,
1961-07,1,
1961-08,5,
1961-09,8,
1961-10,2,
1961-11,21,
1961-12,0,
1962-01,17,
1962-02,26,
1962-03,20,
1962-04,12,
1962-05,21,
1962-06,9,
1962-07,9,
1962-08,18,
1962-09,28,
1962-10,13,
1962-11,15,
1962-12,15,
1963-01,77,
1963-02,43,
1963-03,53,
1963-04,81,
1963-05,31,
1963-06,54,
1963-07,-5,
1963-08,12,
1963-09,19,
1963-10,51,
1963-11,28,
1963-12,36,
1964-01,96,
1964-02,33,
1964-03,43,
1964-04,68,
1964-05,35,
1964-06,30,
1964-07,54,
1964-08,72,
1964-09,57,
1964-10,74,
1964-11,37,
1964-12,79,
1965-01,104,
1965-02,133,
1965-03,34,
1965-04,62,
1965-05,50,
1965-06,52,
1965-07,24,
1965-08,25,
1965-09,17,
1965-10,31,
1965-11,44,
1965-12,30,
1966-01,15,
1966-02,42,
1966-03,41,
1966-04,13,
1966-05,-10,
1966-06,-1,
1966-07,-26,
1966-08,17,
1966-09,-3,
1966-10,-2,
1966-11,-29,
1966-12,7,
1967-01,9,
1967-02,-19,
1967-03,27,
1967-04,-41,
1967-05,-13,
1967-06,5,
1967-07,-1,
1967-08,-23,
1967-09,32,
1967-10,70,
1967-11,22,
1967-12,41,
1968-01,-6,
1968-02,-22,
1968-03,52,
1968-04,-46,
1968-05,28,
1968-06,-1,
1968-07,85,
1968-08,70,
1968-09,44,
1968-10,80,
1968-11,75,
1968-12,97,
1969-01,64,
1969-02,33,
1969-03,42,
1969-04,34,
1969-05,103,
1969-06,5,
1969-07,119,
1969-08,5,
1969-09,58,
1969-10,64,
1969-11,25,
1969-12,85,
1970-01,-4,
1970-02,13,
1970-03,-5,
1970-04,102,
1970-05,80,
1970-06,46,
1970-07,97,
1970-08,79,
1970-09,156,
1970-10,134,
1970-11,58,
1970-12,55,
1971-01,26,
1971-02,46,
1971-03,131,
1971-04,224,
1971-05,313,
1971-06,56,
1971-07,245,
1971-08,25,
1971-09,43,
1971-10,47,
1971-11,-28,
1971-12,209,
1972-01,87,
1972-02,214,
1972-03,267,
1972-04,206,
1972-05,162,
1972-06,49,
1972-07,213,
1972-08,43,
1972-09,337,
1972-10,239,
1972-11,27,
1972-12,185,
1973-01,488,
1973-02,711,
1973-03,334,
1973-04,291,
1973-05,567,
1973-06,1159,
1973-07,1002,
1973-08,1057,
1973-09,132,
1973-10,629,
1973-11,-1,
1973-12,161,
1974-01,490,
1974-02,84,
1974-03,195,
1974-04,574,
1974-05,297,
1974-06,339,
1974-07,214,
1974-08,304,
1974-09,233,
1974-10,314,
1974-11,377,
1974-12,-51,
1975-01,419,
1975-02,93,
1975-03,258,
1975-04,299,
1975-05,209,
1975-06,105,
1975-07,244,
1975-08,72,
1975-09,94,
1975-10,133,
1975-11,210,
1975-12,-99,
1976-01,775,
1976-02,293,
1976-03,218,
1976-04,179,
1976-05,406,
1976-06,-16,
1976-07,402,
1976-08,-41,
1976-09,97,
1976-10,298,
1976-11,97,
1976-12,-235,
1977-01,480,
1977-02,321,
1977-03,339,
1977-04,261,
1977-05,176,
1977-06,-137,
1977-07,457,
1977-08,14,
1977-09,-55,
1977-10,418,
1977-11,73,
1977-12,-64,
1978-01,833,
1978-02,287,
1978-03,-139,
1978-04,397,
1978-05,127,
1978-06,-22,
1978-07,231,
1978-08,426,
1978-09,464,
1978-10,123,
1978-11,69,
1978-12,-518,
1979-01,739,
1979-02,746,
1979-03,594,
1979-04,627,
1979-05,748,
1979-06,415,
1979-07,626,
1979-08,549,
1979-09,667,
1979-10,832,
1979-11,1816,
1979-12,93,
1980-01,1102,
1980-02,558,
1980-03,751,
1980-04,1242,
1980-05,411,
1980-06,197,
1980-07,228,
1980-08,22,
1980-09,108,
1980-10,-164,
1980-11,556,
1980-12,-459,
1981-01,1589,
1981-02,642,
1981-03,2782,
1981-04,1173,
1981-05,1650,
1981-06,1703,
1981-07,1269,
1981-08,762,
1981-09,671,
1981-10,305,
1981-11,398,
1981-12,-1462,
1982-01,1288,
1982-02,-384,
1982-03,372,
1982-04,-2794,
1982-05,5,
1982-06,-609,
1982-07,-157,
1982-08,122,
1982-09,9,
1982-10,-131,
1982-11,34,
1982-12,-235,
1983-01,1741,
1983-02,-575,
1983-03,-662,
1983-04,4,
1983-05,544,
1983-06,390,
1983-07,426,
1983-08,-138,
1983-09,329,
1983-10,1591,
1983-11,258,
1983-12,17,
1984-01,2901,
1984-02,986,
1984-03,381,
1984-04,603,
1984-05,439,
1984-06,-173,
1984-07,903,
1984-08,358,
1984-09,-346,
1984-10,-297,
1984-11,-484,
1984-12,-1150,
1985-01,3321,
1985-02,595,
1985-03,959,
1985-04,-482,
1985-05,122,
1985-06,-175,
1985-07,-134,
1985-08,-1201,
1985-09,-1077,
1985-10,236,
1985-11,129,
1985-12,-838,
1986-01,1977,
1986-02,-664,
1986-03,-56,
1986-04,-643,
1986-05,-139,
1986-06,-470,
1986-07,648,
1986-08,1126,
1986-09,37,
1986-10,-178,
1986-11,-354,
1986-12,-726,
1987-01,1704,
1987-02,469,
1987-03,740,
1987-04,456,
1987-05,1416,
1987-06,250,
1987-07,991,
1987-08,965,
1987-09,964,
1987-10,54,
1987-11,848,
1987-12,-588,
1988-01,436,
1988-02,10,
1988-03,-260,
1988-04,-231,
1988-05,371,
1988-06,-74,
1988-07,508,
1988-08,390,
1988-09,-251,
1988-10,339,
1988-11,-372,
1988-12,-1823,
1989-01,1321,
1989-02,574,
1989-03,1067,
1989-04,752,
1989-05,1814,
1989-06,1872,
1989-07,2422,
1989-08,1069,
1989-09,1425,
1989-10,1991,
1989-11,4032,
1989-12,1575,
1990-01,6569,
1990-02,4846,
1990-03,5478,
1990-04,3497,
1990-05,2229,
1990-06,1773,
1990-07,2346,
1990-08,2357,
1990-09,2578,
1990-10,1888,
1990-11,1847,
1990-12,911,
1991-01,3371,
1991-02,2994,
1991-03,1616,
1991-04,3496,
1991-05,1720,
1991-06,2057,
1991-07,2612,
1991-08,809,
1991-09,2878,
1991-10,1088,
1991-11,1237,
1991-12,-160,
1992-01,3001,
1992-02,1254,
1992-03,720,
1992-04,391,
1992-05,138,
1992-06,817,
1992-07,771,
1992-08,1676,
1992-09,2055,
1992-10,1934,
1992-11,1012,
1992-12,-1056,
1993-01,2674,
1993-02,1561,
1993-03,1544,
1993-04,445,
1993-05,1369,
1993-06,-5,
1993-07,1164,
1993-08,1684,
1993-09,-2174,
1993-10,2359,
1993-11,2922,
1993-12,631,
1994-01,2064,
1994-02,1355,
1994-03,40,
1994-04,-489,
1994-05,1039,
1994-06,1866,
1994-07,2225,
1994-08,3695,
1994-09,2362,
1994-10,3556,
1994-11,4039,
1994-12,4282,
1995-01,6785,
1995-02,2999,
1995-03,2722,
1995-04,784,
1995-05,1845,
1995-06,1987,
1995-07,2506,
1995-08,1363,
1995-09,4406,
1995-10,1553,
1995-11,1111,
1995-12,746,
1996-01,6129,
1996-02,1536,
1996-03,2625,
1996-04,1852,
1996-05,2037,
1996-06,-266,
1996-07,3287,
1996-08,2544,
1996-09,-632,
1996-10,3610,
1996-11,4201,
1996-12,1300,
1997-01,825,
1997-02,2858,
1997-03,5614,
1997-04,1989,
1997-05,1794,
1997-06,-526,
1997-07,2931,
1997-08,1514,
1997-09,2710,
1997-10,2330,
1997-11,1916,
1997-12,-1660,
1998-01,-1203,
1998-02,3675,
1998-03,1537,
1998-04,3167,
1998-05,4278,
1998-06,3341,
1998-07,6875,
1998-08,3127,
1998-09,1327,
1998-10,58,
1998-11,4116,
1998-12,945,
1999-01,-1240,
1999-02,4414,
1999-03,2035,
1999-04,5675,
1999-05,9045,
1999-06,210,
1999-07,2516,
1999-08,5799,
1999-09,11649,
1999-10,5197,
1999-11,7264,
1999-12,2674,
2000-01,272,
2000-02,6893,
2000-03,2945,
2000-04,2854,
2000-05,6846,
2000-06,6558,
2000-07,4907,
2000-08,207,
2000-09,4431,
2000-10,11830,
2000-11,623,
2000-12,8385,
2001-01,7272,
2001-02,10760,
2001-03,2008,
2001-04,-349,
2001-05,5568,
2001-06,1863,
2001-07,6365,
2001-08,923,
2001-09,2842,
2001-10,-1186,
2001-11,-3126,
2001-12,1476,
2002-01,6700,
2002-02,7026,
2002-03,8146,
2002-04,5743,
2002-05,5200,
2002-06,2896,
2002-07,2144,
2002-08,1813,
2002-09,20762,
2002-10,-1187,
2002-11,7834,
2002-12,-12516,
2003-01,2964,
2003-02,8960,
2003-03,7841,
2003-04,-3125,
2003-05,-1299,
2003-06,446,
2003-07,8957,
2003-08,-10545,
2003-09,6062,
2003-10,10504,
2003-11,7891,
2003-12,-2137,
2004-01,6483,
2004-02,8620,
2004-03,11390,
2004-04,10129,
2004-05,12878,
2004-06,1,
2004-07,11227,
2004-08,7877,
2004-09,5761,
2004-10,1133,
2004-11,6165,
2004-12,1629,
2005-01,4074,
2005-02,9289,
2005-03,10224,
2005-04,18588,
2005-05,7450,
2005-06,20531,
2005-07,8632,
2005-08,4387,
2005-09,-853,
2005-10,-2483,
2005-11,-5826,
2005-12,-9051,
2006-01,9299,
2006-02,838,
2006-03,979,
2006-04,5505,
2006-05,214,
2006-06,5116,
2006-07,3932,
2006-08,3663,
2006-09,5917,
2006-10,4986,
2006-11,5386,
2006-12,575,
2007-01,14856,
2007-02,12553,
2007-03,3837,
2007-04,9513,
2007-05,14316,
2007-06,-6352,
2007-07,10433,
2007-08,1105,
2007-09,3865,
2007-10,21142,
2007-11,6868,
2007-12,-19009,
2008-01,5281,
2008-02,-1349,
2008-03,-5352,
2008-04,2353,
2008-05,1046,
2008-06,7376,
2008-07,11937,
2008-08,3780,
2008-09,-9958,
2008-10,4419,
2008-11,30440,
2008-12,-15899,
2009-01,18824,
2009-02,8727,
2009-03,4328,
2009-04,3784,
2009-05,-1966,
2009-06,-10754,
2009-07,-10024,
2009-08,1433,
2009-09,17992,
2009-10,-25491,
2009-11,-3422,
2009-12,-24776,
2010-01,-3824,
2010-02,-8842,
2010-03,1479,
2010-04,1150,
2010-05,814,
2010-06,-15503,
2010-07,-14660,
2010-08,3447,
2010-09,6880,
2010-10,-5541,
2010-11,-2945,
2010-12,-11277,
2011-01,6657,
2011-02,7309,
2011-03,-9118,
2011-04,-4982,
2011-05,-10199,
2011-06,-18566,
2011-07,-401,
2011-08,2996,
2011-09,-6449,
2011-10,-1244,
2011-11,5233,
2011-12,-16088,
2012-01,-12348,
2012-02,1966,
2012-03,-6484,
2012-04,-4824,
2012-05,-2998,
2012-06,-9851,
2012-07,-2038,
2012-08,343,
2012-09,-11646,
2012-10,1372,
2012-11,6497,
2012-12,-11088,
2013-01,-2938,
2013-02,-3918,
2013-03,-10816,
2013-04,-956,
2013-05,-695,
2013-06,-9869,
2013-07,-3993,
2013-08,-7552,
2013-09,-5328,
2013-10,-7793,
2013-11,-2722,
2013-12,-10180,
2014-01,-8795,
2014-02,-2149,
2014-03,-3646,
2014-04,438,
2014-05,3971,
2014-06,-5206,
2014-07,-1562,
2014-08,4834,
2014-09,-949,
2014-10,-6325,
2014-11,-818,
2014-12,-5662,
