"",BBK01.QUX401,BBK01.QUX401_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Egypt / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:07,
2002-03,2.813,
2002-04,2.817,
2002-05,2.784,
2002-06,2.721,
2002-07,2.687,
2002-08,2.691,
2002-09,2.616,
2002-10,2.621,
2002-11,2.589,
2002-12,2.564,
2003-01,2.554,
2003-02,2.605,
2003-03,2.604,
2003-04,2.571,
2003-05,2.560,
2003-06,2.571,
2003-07,2.538,
2003-08,2.506,
2003-09,2.461,
2003-10,2.437,
2003-11,2.431,
2003-12,2.423,
2004-01,2.438,
2004-02,2.416,
2004-03,2.425,
2004-04,2.395,
2004-05,2.408,
2004-06,2.411,
2004-07,2.417,
2004-08,2.530,
2004-09,2.375,
2004-10,2.374,
2004-11,2.363,
2004-12,2.325,
2005-01,2.342,
2005-02,2.346,
2005-03,2.343,
2005-04,2.353,
2005-05,2.414,
2005-06,2.518,
2005-07,2.560,
2005-08,2.607,
2005-09,2.682,
2005-10,2.682,
2005-11,2.699,
2005-12,2.599,
2006-01,2.615,
2006-02,2.863,
2006-03,2.833,
2006-04,2.897,
2006-05,2.690,
2006-06,2.646,
2006-07,2.728,
2006-08,2.732,
2006-09,2.772,
2006-10,2.843,
2006-11,2.862,
2006-12,2.859,
2007-01,2.942,
2007-02,2.939,
2007-03,2.946,
2007-04,2.946,
2007-05,2.862,
2007-06,2.868,
2007-07,3.414,
2007-08,3.295,
2007-09,3.165,
2007-10,3.311,
2007-11,3.236,
2007-12,3.256,
2008-01,3.235,
2008-02,3.390,
2008-03,3.334,
2008-04,3.134,
2008-05,3.226,
2008-06,3.333,
2008-07,3.246,
2008-08,3.283,
2008-09,3.143,
2008-10,2.899,
2008-11,2.962,
2008-12,2.906,
2009-01,2.868,
2009-02,2.818,
2009-03,2.822,
2009-04,2.874,
2009-05,2.874,
2009-06,2.875,
2009-07,2.974,
2009-08,0.846,
2009-09,0.884,
2009-10,0.964,
2009-11,0.832,
2009-12,0.964,
2010-01,1.117,
2010-02,1.103,
2010-03,1.130,
2010-04,1.184,
2010-05,0.968,
2010-06,1.010,
2010-07,0.962,
2010-08,1.440,
2010-09,1.815,
2010-10,1.118,
2010-11,1.053,
2010-12,0.971,
2011-01,0.605,
2011-02,0.732,
2011-03,0.809,
2011-04,0.749,
2011-05,0.721,
2011-06,0.852,
2011-07,0.869,
2011-08,0.825,
2011-09,0.729,
2011-10,0.727,
2011-11,0.763,
2011-12,0.788,
2012-01,0.751,
2012-02,0.593,
2012-03,0.864,
2012-04,1.011,
2012-05,1.049,
2012-06,1.069,
2012-07,1.109,
2012-08,0.795,
2012-09,0.794,
2012-10,0.752,
2012-11,0.603,
2012-12,0.579,
2013-01,0.726,
2013-02,0.741,
2013-03,0.749,
2013-04,0.746,
2013-05,0.803,
2013-06,0.672,
2013-07,0.657,
2013-08,0.549,
2013-09,0.545,
2013-10,0.561,
2013-11,0.552,
2013-12,0.586,
2014-01,0.602,
2014-02,0.600,
2014-03,0.601,
2014-04,0.610,
2014-05,0.701,
2014-06,0.583,
2014-07,0.600,
2014-08,0.659,
2014-09,0.603,
2014-10,0.606,
