"",BBK01.QUY189,BBK01.QUY189_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Philippines / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:27,
2002-03,0.495,
2002-04,0.548,
2002-05,0.510,
2002-06,0.490,
2002-07,0.468,
2002-08,0.556,
2002-09,0.569,
2002-10,0.493,
2002-11,0.504,
2002-12,0.488,
2003-01,0.542,
2003-02,0.500,
2003-03,0.511,
2003-04,0.566,
2003-05,0.516,
2003-06,0.532,
2003-07,0.754,
2003-08,0.671,
2003-09,0.711,
2003-10,0.740,
2003-11,0.764,
2003-12,0.712,
2004-01,0.730,
2004-02,0.615,
2004-03,0.537,
2004-04,0.568,
2004-05,0.591,
2004-06,0.567,
2004-07,0.532,
2004-08,0.487,
2004-09,0.404,
2004-10,0.588,
2004-11,0.578,
2004-12,0.549,
2005-01,0.527,
2005-02,0.875,
2005-03,0.724,
2005-04,0.649,
2005-05,0.537,
2005-06,0.009,
2005-07,0.258,
2005-08,0.006,
2005-09,-0.005,
2005-10,-0.021,
2005-11,-0.023,
2005-12,-0.051,
2006-01,-0.419,
2006-02,0.064,
2006-03,0.070,
2006-04,0.061,
2006-05,0.020,
2006-06,0.053,
2006-07,0.019,
2006-08,0.140,
2006-09,0.128,
2006-10,0.172,
2006-11,0.256,
2006-12,0.161,
2007-01,0.189,
2007-02,0.241,
2007-03,0.294,
2007-04,0.219,
2007-05,0.273,
2007-06,0.260,
2007-07,0.081,
2007-08,0.140,
2007-09,0.068,
2007-10,0.106,
2007-11,0.102,
2007-12,0.132,
2008-01,0.261,
2008-02,0.200,
2008-03,0.066,
2008-04,0.172,
2008-05,0.040,
2008-06,0.072,
2008-07,-0.161,
2008-08,-0.164,
2008-09,-0.165,
2008-10,-0.173,
2008-11,-0.125,
2008-12,0.013,
2009-01,-0.110,
2009-02,-0.138,
2009-03,-0.135,
2009-04,-0.118,
2009-05,0.303,
2009-06,0.273,
2009-07,0.335,
2009-08,0.314,
2009-09,0.395,
2009-10,-0.010,
2009-11,0.347,
2009-12,0.307,
2010-01,0.280,
2010-02,-0.111,
2010-03,0.293,
2010-04,0.342,
2010-05,-0.057,
2010-06,0.055,
2010-07,-0.554,
2010-08,0.208,
2010-09,-0.490,
2010-10,0.289,
2010-11,0.190,
2010-12,0.393,
2011-01,-0.641,
2011-02,0.401,
2011-03,0.427,
2011-04,0.434,
2011-05,0.363,
2011-06,0.421,
2011-07,0.303,
2011-08,0.251,
2011-09,0.405,
2011-10,0.440,
2011-11,0.468,
2011-12,0.450,
2012-01,0.491,
2012-02,0.613,
2012-03,0.542,
2012-04,0.643,
2012-05,0.431,
2012-06,0.372,
2012-07,0.412,
2012-08,-0.283,
2012-09,0.316,
2012-10,0.488,
2012-11,0.585,
2012-12,0.852,
2013-01,0.557,
2013-02,0.657,
2013-03,0.741,
2013-04,0.526,
2013-05,0.526,
2013-06,0.340,
2013-07,0.419,
2013-08,0.552,
2013-09,0.518,
2013-10,0.526,
2013-11,0.538,
2013-12,0.486,
2014-01,0.324,
2014-02,0.244,
2014-03,0.252,
2014-04,0.224,
2014-05,0.194,
2014-06,0.151,
2014-07,-0.128,
2014-08,-0.031,
2014-09,0.002,
2014-10,0.135,
