"",BBK01.TUD402,BBK01.TUD402_FLAGS
2011-08,14709,
2011-09,15420,
2011-10,15390,
2011-11,14790,
2011-12,16411,
2012-01,14519,
2012-02,14429,
2012-03,15365,
2012-04,15282,
2012-05,15539,
2012-06,15491,
2012-07,14813,
2012-08,15687,
2012-09,15965,
2012-10,15884,
2012-11,15593,
2012-12,19230,
2013-01,15004,
2013-02,15022,
2013-03,16938,
2013-04,15668,
2013-05,15952,
2013-06,15777,
2013-07,15146,
2013-08,16375,
2013-09,15324,
2013-10,15943,
2013-11,15321,
2013-12,18744,
2014-01,14936,
2014-02,15138,
2014-03,14570,
2014-04,15535,
2014-05,15447,
2014-06,14907,
2014-07,14961,
2014-08,15469,
2014-09,15257,
2014-10,15388,
2014-11,15584,
2014-12,19163,
2015-01,15395,
