"",BBK01.OUH162,BBK01.OUH162_FLAGS
"",Savings deposits of domestic households / At three months' notice / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:10:12,
1968-12,30.489,
1969-01,30.848,
1969-02,31.073,
1969-03,31.091,
1969-04,31.163,
1969-05,31.200,
1969-06,31.225,
1969-07,31.692,
1969-08,31.898,
1969-09,31.991,
1969-10,32.209,
1969-11,32.199,
1969-12,32.898,
1970-01,33.348,
1970-02,33.368,
1970-03,33.240,
1970-04,33.230,
1970-05,33.140,
1970-06,33.095,
1970-07,33.657,
1970-08,33.772,
1970-09,33.786,
1970-10,33.944,
1970-11,33.958,
1970-12,34.807,
1971-01,35.522,
1971-02,35.905,
1971-03,35.979,
1971-04,36.027,
1971-05,35.940,
1971-06,35.870,
1971-07,36.577,
1971-08,36.749,
1971-09,36.788,
1971-10,36.983,
1971-11,37.060,
1971-12,38.513,
1972-01,39.173,
1972-02,39.337,
1972-03,39.139,
1972-04,39.357,
1972-05,39.376,
1972-06,39.523,
1972-07,40.205,
1972-08,40.357,
1972-09,40.423,
1972-10,40.739,
1972-11,40.777,
1972-12,41.918,
1973-01,41.757,
1973-02,41.652,
1973-03,41.538,
1973-04,41.426,
1973-05,41.097,
1973-06,40.692,
1973-07,40.391,
1973-08,40.241,
1973-09,40.124,
1973-10,40.418,
1973-11,40.513,
1973-12,42.338,
1974-01,42.789,
1974-02,43.005,
1974-03,43.008,
1974-04,43.198,
1974-05,43.406,
1974-06,43.593,
1974-07,44.191,
1974-08,44.562,
1974-09,44.853,
1974-10,45.347,
1974-11,45.837,
1974-12,48.431,
1975-01,49.227,
1975-02,49.717,
1975-03,50.133,
1975-04,51.052,
1975-05,51.643,
1975-06,51.933,
1975-07,52.948,
1975-08,53.680,
1975-09,54.093,
1975-10,54.827,
1975-11,55.399,
1975-12,58.007,
1976-01,59.324,
1976-02,59.798,
1976-03,59.571,
1976-04,59.453,
1976-05,59.544,
1976-06,59.651,
1976-07,60.727,
1976-08,61.016,
