"",BBK01.QUY330,BBK01.QUY330_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign enterprises and households / Portugal / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:11,
2002-03,0.459,
2002-04,0.382,
2002-05,0.328,
2002-06,0.317,
2002-07,0.320,
2002-08,0.243,
2002-09,0.235,
2002-10,0.367,
2002-11,0.435,
2002-12,0.419,
2003-01,0.410,
2003-02,0.413,
2003-03,0.441,
2003-04,0.420,
2003-05,0.388,
2003-06,0.431,
2003-07,0.396,
2003-08,0.484,
2003-09,0.489,
2003-10,0.446,
2003-11,0.459,
2003-12,0.278,
2004-01,0.300,
2004-02,0.414,
2004-03,0.497,
2004-04,0.735,
2004-05,0.813,
2004-06,0.969,
2004-07,1.039,
2004-08,0.960,
2004-09,0.560,
2004-10,0.976,
2004-11,0.989,
2004-12,0.918,
2005-01,0.898,
2005-02,0.922,
2005-03,1.035,
2005-04,1.044,
2005-05,0.861,
2005-06,0.694,
2005-07,0.795,
2005-08,0.766,
2005-09,0.805,
2005-10,0.842,
2005-11,0.843,
2005-12,1.171,
2006-01,1.223,
2006-02,1.132,
2006-03,1.220,
2006-04,1.106,
2006-05,1.066,
2006-06,1.251,
2006-07,1.257,
2006-08,1.243,
2006-09,1.312,
2006-10,1.351,
2006-11,1.859,
2006-12,2.532,
2007-01,2.445,
2007-02,2.399,
2007-03,2.207,
2007-04,2.163,
2007-05,2.017,
2007-06,2.153,
2007-07,2.286,
2007-08,2.616,
2007-09,2.502,
2007-10,2.549,
2007-11,2.422,
2007-12,2.801,
2008-01,3.380,
2008-02,3.238,
2008-03,3.192,
2008-04,2.917,
2008-05,3.923,
2008-06,3.076,
2008-07,3.000,
2008-08,3.179,
2008-09,3.135,
2008-10,3.217,
2008-11,3.241,
2008-12,3.229,
2009-01,3.286,
2009-02,3.277,
2009-03,3.256,
2009-04,3.153,
2009-05,3.099,
2009-06,3.259,
2009-07,3.207,
2009-08,3.164,
2009-09,3.061,
2009-10,3.135,
2009-11,2.987,
2009-12,3.146,
2010-01,3.172,
2010-02,3.115,
2010-03,2.992,
2010-04,2.931,
2010-05,2.421,
2010-06,2.625,
2010-07,2.691,
2010-08,2.581,
2010-09,2.528,
2010-10,2.500,
2010-11,2.316,
2010-12,2.209,
2011-01,2.242,
2011-02,2.201,
2011-03,2.226,
2011-04,2.386,
2011-05,2.294,
2011-06,2.056,
2011-07,1.785,
2011-08,2.150,
2011-09,2.292,
2011-10,2.223,
2011-11,2.106,
2011-12,2.112,
2012-01,2.078,
2012-02,1.979,
2012-03,1.970,
2012-04,1.966,
2012-05,1.972,
2012-06,2.014,
2012-07,2.130,
2012-08,2.148,
2012-09,2.089,
2012-10,2.078,
2012-11,2.055,
2012-12,1.999,
2013-01,2.580,
2013-02,1.926,
2013-03,1.926,
2013-04,1.801,
2013-05,1.953,
2013-06,1.918,
2013-07,1.932,
2013-08,1.942,
2013-09,3.315,
2013-10,3.435,
2013-11,3.455,
2013-12,3.453,
2014-01,3.417,
2014-02,3.282,
2014-03,3.336,
2014-04,3.384,
2014-05,3.184,
2014-06,3.340,
2014-07,3.380,
2014-08,3.333,
2014-09,3.364,
2014-10,3.097,
