"",BBK01.OUL403,BBK01.OUL403_FLAGS
"",Lending to foreign banks (MFIs) / Balances and loans / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:45,
1999-01,1.244,
1999-02,1.021,
1999-03,0.989,
1999-04,1.098,
1999-05,1.228,
1999-06,1.414,
1999-07,1.374,
1999-08,1.284,
1999-09,1.457,
1999-10,1.459,
1999-11,1.669,
1999-12,1.289,
2000-01,1.178,
2000-02,1.174,
2000-03,1.237,
2000-04,1.064,
2000-05,0.920,
2000-06,1.198,
2000-07,0.916,
2000-08,0.970,
2000-09,0.864,
2000-10,0.879,
2000-11,0.918,
2000-12,0.996,
2001-01,0.895,
2001-02,0.931,
2001-03,0.987,
2001-04,0.961,
2001-05,0.941,
2001-06,1.082,
2001-07,0.947,
2001-08,0.863,
2001-09,0.931,
2001-10,0.908,
2001-11,0.853,
2001-12,1.194,
2002-01,1.126,
2002-02,0.945,
2002-03,1.037,
2002-04,1.145,
2002-05,1.244,
2002-06,1.221,
2002-07,1.153,
2002-08,1.098,
2002-09,1.178,
2002-10,1.121,
2002-11,1.528,
2002-12,1.369,
2003-01,1.380,
2003-02,1.335,
2003-03,1.117,
2003-04,1.125,
2003-05,1.235,
2003-06,0.856,
2003-07,0.756,
2003-08,0.802,
2003-09,0.886,
2003-10,0.835,
2003-11,0.888,
2003-12,1.057,
2004-01,0.997,
2004-02,1.091,
2004-03,1.039,
2004-04,1.068,
2004-05,1.103,
2004-06,1.302,
2004-07,1.326,
2004-08,1.202,
2004-09,1.216,
2004-10,1.462,
2004-11,1.582,
2004-12,1.921,
2005-01,1.548,
2005-02,1.771,
2005-03,1.891,
2005-04,1.871,
2005-05,1.882,
2005-06,2.073,
2005-07,2.082,
2005-08,1.994,
2005-09,1.768,
2005-10,1.753,
2005-11,2.142,
2005-12,2.282,
2006-01,1.951,
2006-02,2.297,
2006-03,2.888,
2006-04,2.889,
2006-05,2.771,
2006-06,2.830,
2006-07,2.641,
2006-08,2.442,
2006-09,2.660,
2006-10,2.684,
2006-11,2.754,
2006-12,3.807,
2007-01,3.459,
2007-02,3.535,
2007-03,3.570,
2007-04,3.372,
2007-05,3.045,
2007-06,3.452,
2007-07,3.531,
2007-08,3.562,
2007-09,3.575,
2007-10,3.747,
2007-11,3.698,
2007-12,3.447,
2008-01,3.554,
2008-02,3.815,
2008-03,3.895,
2008-04,3.831,
2008-05,3.810,
2008-06,4.247,
2008-07,3.410,
2008-08,3.255,
2008-09,3.150,
2008-10,2.906,
2008-11,2.947,
2008-12,2.677,
2009-01,2.610,
2009-02,2.393,
2009-03,2.216,
2009-04,2.197,
2009-05,2.119,
2009-06,2.070,
2009-07,2.149,
2009-08,1.970,
2009-09,2.197,
2009-10,2.140,
2009-11,2.089,
2009-12,1.699,
2010-01,1.644,
2010-02,1.683,
2010-03,1.809,
2010-04,1.513,
2010-05,1.541,
2010-06,1.949,
2010-07,1.833,
2010-08,1.931,
2010-09,1.649,
2010-10,1.925,
2010-11,1.924,
2010-12,1.606,
2011-01,1.641,
2011-02,2.025,
2011-03,1.884,
2011-04,1.835,
2011-05,2.178,
2011-06,1.901,
2011-07,2.037,
2011-08,2.185,
2011-09,1.951,
2011-10,1.978,
2011-11,1.908,
2011-12,1.763,
2012-01,1.809,
2012-02,1.742,
2012-03,1.709,
2012-04,1.738,
2012-05,1.754,
2012-06,1.786,
2012-07,1.849,
2012-08,2.121,
2012-09,1.855,
2012-10,1.837,
2012-11,2.149,
2012-12,1.958,
2013-01,1.994,
2013-02,2.028,
2013-03,1.726,
2013-04,1.709,
2013-05,1.673,
2013-06,1.716,
2013-07,1.738,
2013-08,1.859,
2013-09,2.028,
2013-10,2.008,
2013-11,1.873,
2013-12,1.749,
2014-01,1.853,
2014-02,2.107,
2014-03,2.200,
2014-04,1.932,
2014-05,2.000,
2014-06,1.946,
2014-07,2.029,
2014-08,1.981,
2014-09,1.952,
2014-10,2.079,
2014-11,2.081,
2014-12,2.042,Provisional value
