"",BBK01.QX8561,BBK01.QX8561_FLAGS
"","Foreign branches: Liabilities to non-residents, total / Other EU member states / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:46:40,
1994-12,51.182,
1995-01,.,No value available
1995-02,.,No value available
1995-03,.,No value available
1995-04,.,No value available
1995-05,.,No value available
1995-06,.,No value available
1995-07,.,No value available
1995-08,.,No value available
1995-09,.,No value available
1995-10,.,No value available
1995-11,.,No value available
1995-12,78.562,
1996-01,.,No value available
1996-02,.,No value available
1996-03,.,No value available
1996-04,.,No value available
1996-05,.,No value available
1996-06,.,No value available
1996-07,.,No value available
1996-08,.,No value available
1996-09,.,No value available
1996-10,.,No value available
1996-11,.,No value available
1996-12,104.151,
1997-01,111.587,
1997-02,122.990,
1997-03,115.930,
1997-04,120.410,
1997-05,134.176,
1997-06,136.156,
1997-07,144.790,
1997-08,140.994,
1997-09,165.884,
1997-10,187.046,
1997-11,197.398,
1997-12,189.308,
1998-01,216.753,
1998-02,205.318,
1998-03,211.359,
1998-04,209.927,
1998-05,210.651,
1998-06,218.401,
1998-07,217.758,
1998-08,209.900,
1998-09,173.150,
1998-10,198.934,
1998-11,193.218,
1998-12,191.826,
1999-01,194.705,
1999-02,187.058,
1999-03,184.555,
1999-04,197.612,
1999-05,197.156,
1999-06,202.742,
1999-07,202.899,
1999-08,199.989,
1999-09,197.364,
1999-10,202.995,
1999-11,205.975,
1999-12,187.707,
2000-01,213.462,
2000-02,211.176,
2000-03,220.522,
2000-04,223.116,
2000-05,235.745,
2000-06,230.680,
2000-07,233.615,
2000-08,243.147,
2000-09,260.292,
2000-10,268.014,
2000-11,272.922,
2000-12,228.228,
2001-01,241.514,
2001-02,272.605,
2001-03,256.450,
2001-04,283.664,
2001-05,307.148,
2001-06,275.697,
2001-07,290.042,
2001-08,316.603,
2001-09,331.134,
2001-10,335.672,
2001-11,341.383,
2001-12,296.063,
2002-01,306.042,
2002-02,318.111,
2002-03,325.342,
2002-04,351.527,
2002-05,341.289,
2002-06,283.337,
2002-07,304.242,
2002-08,317.477,
2002-09,303.876,
2002-10,327.449,
2002-11,331.340,
2002-12,257.489,
2003-01,290.964,
2003-02,281.312,
2003-03,264.703,
2003-04,288.220,
2003-05,285.235,
2003-06,281.186,
2003-07,253.027,
2003-08,230.250,
2003-09,227.750,
2003-10,244.660,
2003-11,238.782,
2003-12,219.922,
2004-01,237.214,
2004-02,247.305,
2004-03,267.655,
2004-04,275.230,
2004-05,269.084,
2004-06,268.837,
2004-07,272.479,
2004-08,284.577,
2004-09,279.168,
2004-10,277.561,
2004-11,286.122,
2004-12,285.152,
2005-01,288.461,
2005-02,296.913,
2005-03,302.690,
2005-04,320.806,
2005-05,342.095,
2005-06,344.738,
2005-07,303.655,
2005-08,287.275,
2005-09,283.173,
2005-10,308.023,
2005-11,316.949,
2005-12,218.564,
2006-01,241.626,
2006-02,264.910,
2006-03,281.933,
2006-04,289.846,
2006-05,302.120,
2006-06,282.471,
2006-07,269.376,
2006-08,268.007,
2006-09,267.409,
2006-10,297.354,
2006-11,293.794,
2006-12,243.461,
2007-01,313.922,
2007-02,325.506,
2007-03,343.172,
2007-04,331.440,
2007-05,342.841,
2007-06,335.035,
2007-07,358.064,
2007-08,306.069,
2007-09,299.851,
2007-10,290.448,
2007-11,329.824,
2007-12,285.081,
2008-01,306.021,
2008-02,300.773,
2008-03,298.723,
2008-04,304.291,
2008-05,309.340,
2008-06,252.457,
2008-07,262.654,
2008-08,259.241,
2008-09,301.177,
2008-10,307.595,
2008-11,260.915,
2008-12,193.211,
2009-01,233.182,
2009-02,225.553,
2009-03,204.502,
2009-04,212.236,
2009-05,192.371,
2009-06,194.465,
2009-07,190.710,
2009-08,170.881,
2009-09,166.066,
2009-10,181.235,
2009-11,193.964,
2009-12,149.822,
2010-01,183.912,
2010-02,176.056,
2010-03,174.176,
2010-04,176.477,
2010-05,197.047,
2010-06,201.727,
2010-07,179.284,
2010-08,171.381,
2010-09,179.696,
2010-10,184.369,
2010-11,186.701,
2010-12,170.700,
2011-01,178.419,
2011-02,172.048,
2011-03,166.356,
2011-04,173.816,
2011-05,180.716,
2011-06,172.715,
2011-07,169.412,
2011-08,171.873,
2011-09,203.102,
2011-10,181.502,
2011-11,180.128,
2011-12,164.424,
2012-01,194.963,
2012-02,198.826,
2012-03,155.516,
2012-04,180.821,
2012-05,205.244,
2012-06,176.432,
2012-07,167.723,
2012-08,165.615,
2012-09,169.187,
2012-10,169.847,
2012-11,163.014,
2012-12,126.072,
2013-01,147.641,
2013-02,147.445,
2013-03,158.583,
2013-04,166.185,
2013-05,163.155,
2013-06,144.893,
2013-07,163.547,
2013-08,167.071,
2013-09,156.090,
2013-10,170.164,
2013-11,166.100,
2013-12,130.857,
2014-01,170.907,
2014-02,179.186,
2014-03,174.172,
2014-04,188.494,
2014-05,174.777,
2014-06,175.613,
2014-07,190.292,
2014-08,179.576,
2014-09,160.116,
2014-10,150.569,
2014-11,150.635,
