"",BBK01.OUU244,BBK01.OUU244_FLAGS
"",Deposits and borrowing (excl. savings deposits and bank savings bonds) / Domestic self-employed persons / Time deposits / for more than 2 years / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:33:19,
1999-01,0.016,
1999-02,0.017,
1999-03,0.017,
1999-04,0.017,
1999-05,0.018,
1999-06,0.017,
1999-07,0.018,
1999-08,0.019,
1999-09,0.018,
1999-10,0.019,
1999-11,0.019,
1999-12,0.026,
2000-01,0.027,
2000-02,0.026,
2000-03,0.025,
2000-04,0.025,
2000-05,0.025,
2000-06,0.024,
2000-07,0.024,
2000-08,0.024,
2000-09,0.024,
2000-10,0.022,
2000-11,0.022,
2000-12,0.023,
2001-01,0.022,
2001-02,0.023,
2001-03,0.022,
2001-04,0.022,
2001-05,0.022,
2001-06,0.022,
2001-07,0.022,
2001-08,0.022,
2001-09,0.025,
2001-10,0.026,
2001-11,0.028,
2001-12,0.027,
2002-01,0.029,
2002-02,0.028,
2002-03,0.029,
2002-04,0.031,
2002-05,0.031,
2002-06,0.031,
2002-07,0.030,
2002-08,0.031,
2002-09,0.031,
2002-10,0.032,
2002-11,0.033,
2002-12,0.036,
2003-01,0.037,
2003-02,0.040,
2003-03,0.041,
2003-04,0.041,
2003-05,0.042,
2003-06,0.042,
2003-07,0.043,
2003-08,0.043,
2003-09,0.044,
2003-10,0.044,
2003-11,0.046,
2003-12,0.051,
2004-01,0.054,
2004-02,0.056,
2004-03,0.057,
2004-04,0.059,
2004-05,0.060,
2004-06,0.060,
2004-07,0.062,
2004-08,0.064,
2004-09,0.066,
2004-10,0.069,
2004-11,0.081,
2004-12,0.095,
2005-01,0.097,
2005-02,0.097,
2005-03,0.097,
2005-04,0.097,
2005-05,0.098,
2005-06,0.100,
2005-07,0.100,
2005-08,0.100,
2005-09,0.098,
2005-10,0.098,
2005-11,0.097,
2005-12,0.093,
2006-01,0.092,
2006-02,0.092,
2006-03,0.092,
2006-04,0.092,
2006-05,0.093,
2006-06,0.093,
2006-07,0.093,
2006-08,0.094,
2006-09,0.093,
2006-10,0.092,
2006-11,0.089,
2006-12,0.083,
2007-01,0.083,
2007-02,0.081,
2007-03,0.080,
2007-04,0.079,
2007-05,0.079,
2007-06,0.080,
2007-07,0.080,
2007-08,0.079,
2007-09,0.079,
2007-10,0.077,
2007-11,0.075,
2007-12,0.071,
2008-01,0.071,
2008-02,0.072,
2008-03,0.073,
2008-04,0.075,
2008-05,0.075,
2008-06,0.074,
2008-07,0.073,
2008-08,0.073,
2008-09,0.072,
2008-10,0.070,
2008-11,0.072,
2008-12,0.068,
2009-01,0.069,
2009-02,0.070,
2009-03,0.069,
2009-04,0.069,
2009-05,0.072,
2009-06,0.071,
2009-07,0.072,
2009-08,0.073,
2009-09,0.074,
2009-10,0.075,
2009-11,0.078,
2009-12,0.083,
2010-01,0.088,
2010-02,0.094,
2010-03,0.102,
2010-04,0.107,
2010-05,0.108,
2010-06,0.109,
2010-07,0.108,
2010-08,0.108,
2010-09,0.108,
2010-10,0.109,
2010-11,0.110,
2010-12,0.110,
2011-01,0.109,
2011-02,0.109,
2011-03,0.109,
2011-04,0.107,
2011-05,0.106,
2011-06,0.106,
2011-07,0.107,
2011-08,0.107,
2011-09,0.107,
2011-10,0.107,
2011-11,0.107,
2011-12,0.110,
2012-01,0.110,
2012-02,0.110,
2012-03,0.109,
2012-04,0.109,
2012-05,0.110,
2012-06,0.110,
2012-07,0.111,
2012-08,0.111,
2012-09,0.110,
2012-10,0.109,
2012-11,0.109,
2012-12,0.110,
2013-01,0.108,
2013-02,0.108,
2013-03,0.106,
2013-04,0.106,
2013-05,0.104,
2013-06,0.103,
2013-07,0.102,
2013-08,0.101,
2013-09,0.100,
2013-10,0.099,
2013-11,0.099,
2013-12,0.098,
2014-01,0.094,
2014-02,0.092,
2014-03,0.088,
2014-04,0.087,
2014-05,0.085,
2014-06,0.084,
2014-07,0.084,
2014-08,0.084,
2014-09,0.082,
2014-10,0.080,
2014-11,0.079,
2014-12,9.461,Provisional value
