"",BBK01.PQ0309,BBK01.PQ0309_FLAGS
"","Lending to transport, storage and communication / Regional banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:32:06,
1968-10,0.486,
1969-01,0.490,
1969-04,0.547,
1969-07,0.532,
1969-10,0.639,
1970-01,0.607,
1970-04,0.618,
1970-07,0.640,
1970-10,0.805,
1971-01,0.838,
1971-04,0.887,
1971-07,0.963,
1971-10,1.063,
1972-01,1.120,
1972-04,1.144,
1972-07,1.173,
1972-10,1.264,
1973-01,1.320,
1973-04,1.314,
1973-07,1.311,
1973-10,1.365,
1974-01,1.311,
1974-04,1.301,
1974-07,1.284,
1974-10,1.302,
1975-01,1.274,
1975-04,1.317,
1975-07,1.299,
1975-10,1.436,
1976-01,1.501,
1976-04,1.612,
1976-07,1.652,
1976-10,1.604,
1977-01,1.577,
1977-04,1.599,
1977-07,1.663,
1977-10,1.805,
1978-01,1.685,
1978-04,1.703,
1978-07,1.754,
1978-10,1.700,
1979-01,1.619,
1979-04,1.732,
1979-07,1.717,
1979-10,1.762,
1980-01,1.696,
1980-04,1.806,
1980-07,1.762,
1980-10,1.930,
1981-01,1.944,
1981-04,1.846,
1981-07,1.700,
1981-10,1.767,
1982-01,1.661,
1982-04,1.605,
1982-07,1.581,
1982-10,1.612,
1983-01,1.607,
1983-04,1.706,
1983-07,1.755,
1983-10,1.822,
1984-01,1.712,
1984-04,1.745,
1984-07,1.828,
1984-10,1.813,
1985-01,1.823,
1985-04,2.016,
1985-07,2.000,
1985-10,2.062,
1986-01,1.985,
1986-04,1.913,
1986-07,1.865,
1986-10,2.799,
1987-01,2.795,
1987-04,2.941,
1987-07,2.960,
1987-10,3.054,
1988-01,3.030,
1988-04,3.148,
1988-07,3.214,
1988-10,3.361,
1989-01,3.384,
1989-04,3.418,
1989-07,3.451,
1989-10,3.546,
1990-01,3.848,
1990-04,5.717,
1990-07,5.792,
1990-10,6.480,
1991-01,6.763,
1991-04,6.590,
1991-07,5.961,
1991-10,6.030,
1992-01,6.147,
1992-04,6.509,
1992-07,6.607,
1992-10,6.137,
1993-01,5.944,
1993-04,5.978,
1993-07,6.024,
1993-10,5.923,
1994-01,5.771,
1994-04,5.701,
1994-07,5.705,
1994-10,5.757,
1995-01,4.895,
1995-04,5.041,
1995-07,4.934,
1995-10,5.146,
1996-01,5.487,
1996-04,5.582,
1996-07,5.588,
1996-10,5.712,
1997-01,5.718,
1997-04,5.745,
1997-07,5.616,
1997-10,5.777,
1998-01,5.891,
1998-04,6.093,
1998-07,5.888,
1998-10,5.934,
1999-01,4.083,
1999-04,4.318,
1999-07,4.511,
1999-10,4.390,
2000-01,5.335,
2000-04,5.189,
2000-07,4.893,
2000-10,5.187,
2001-01,4.923,
2001-04,4.973,
2001-07,4.890,
2001-10,5.061,
2002-01,4.822,
2002-04,5.983,
2002-07,5.908,
2002-10,5.823,
2003-01,5.981,
2003-04,5.973,
2003-07,6.042,
2003-10,6.210,
2004-01,6.266,
2004-04,6.524,
2004-07,6.578,
2004-10,4.660,
2005-01,4.725,
2005-04,4.820,
2005-07,4.815,
2005-10,5.059,
2006-01,5.160,
2006-04,5.219,
2006-07,5.343,
2006-10,5.299,
2007-01,5.519,
2007-04,5.615,
2007-07,5.616,
2007-10,5.869,
2008-01,6.021,
2008-04,6.220,
2008-07,6.369,
2008-10,6.559,
2009-01,6.599,
2009-04,6.887,
2009-07,6.859,
2009-10,6.940,
2010-01,6.697,
2010-04,7.237,
2010-07,7.301,
2010-10,7.316,
2011-01,7.412,
2011-04,7.483,
2011-07,7.685,
2011-10,7.754,
2012-01,7.708,
2012-04,7.871,
2012-07,7.719,
2012-10,7.689,
2013-01,7.454,
2013-04,7.300,
2013-07,7.454,
2013-10,7.429,
2014-01,7.532,
2014-04,7.805,
2014-07,7.717,
2014-10,7.652,
