"",BBK01.QX6783,BBK01.QX6783_FLAGS
"","Foreign branches in the United Kingdom: Claims on non-residents, total / All countries / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:41:41,
1993-12,43.441,
1994-01,44.337,
1994-02,45.207,
1994-03,45.014,
1994-04,45.636,
1994-05,46.941,
1994-06,44.582,
1994-07,46.733,
1994-08,46.585,
1994-09,44.649,
1994-10,44.758,
1994-11,47.728,
1994-12,46.886,
1995-01,47.917,
1995-02,48.407,
1995-03,49.390,
1995-04,49.372,
1995-05,51.853,
1995-06,53.435,
1995-07,51.356,
1995-08,53.417,
1995-09,49.965,
1995-10,48.249,
1995-11,51.642,
1995-12,47.695,
1996-01,58.857,
1996-02,59.409,
1996-03,56.279,
1996-04,56.177,
1996-05,54.946,
1996-06,54.763,
1996-07,54.946,
1996-08,59.305,
1996-09,54.056,
1996-10,51.840,
1996-11,53.774,
1996-12,47.122,
1997-01,54.925,
1997-02,54.556,
1997-03,51.047,
1997-04,49.687,
1997-05,48.652,
1997-06,54.514,
1997-07,51.939,
1997-08,48.881,
1997-09,50.529,
1997-10,53.403,
1997-11,52.727,
1997-12,47.763,
1998-01,49.512,
1998-02,56.252,
1998-03,59.780,
1998-04,59.257,
1998-05,56.077,
1998-06,54.933,
1998-07,56.817,
1998-08,54.442,
1998-09,58.052,
1998-10,48.167,
1998-11,50.731,
1998-12,41.272,
1999-01,100.225,
1999-02,94.880,
1999-03,96.239,
1999-04,105.156,
1999-05,100.961,
1999-06,96.009,
1999-07,107.728,
1999-08,111.432,
1999-09,98.208,
1999-10,115.905,
1999-11,114.951,
1999-12,100.583,
2000-01,107.284,
2000-02,120.856,
2000-03,112.553,
2000-04,123.911,
2000-05,130.020,
2000-06,126.434,
2000-07,126.171,
2000-08,137.050,
2000-09,129.403,
2000-10,143.818,
2000-11,133.661,
2000-12,122.494,
2001-01,134.316,
2001-02,146.699,
2001-03,127.171,
2001-04,148.728,
2001-05,163.857,
2001-06,155.062,
2001-07,152.565,
2001-08,175.020,
2001-09,181.858,
2001-10,187.287,
2001-11,183.497,
2001-12,171.044,
2002-01,188.479,
2002-02,187.066,
2002-03,174.712,
2002-04,160.426,
2002-05,178.968,
2002-06,157.165,
2002-07,179.643,
2002-08,187.935,
2002-09,188.107,
2002-10,204.881,
2002-11,211.384,
2002-12,167.006,
2003-01,196.986,
2003-02,189.319,
2003-03,192.208,
2003-04,200.007,
2003-05,204.581,
2003-06,192.519,
2003-07,198.970,
2003-08,201.861,
2003-09,200.397,
2003-10,203.237,
2003-11,199.358,
2003-12,183.056,
2004-01,209.223,
2004-02,209.314,
2004-03,211.871,
2004-04,217.893,
2004-05,216.762,
2004-06,215.484,
2004-07,221.457,
2004-08,221.251,
2004-09,220.593,
2004-10,214.743,
2004-11,227.039,
2004-12,216.630,
2005-01,223.157,
2005-02,232.287,
2005-03,220.545,
2005-04,222.705,
2005-05,216.040,
2005-06,217.938,
2005-07,203.997,
2005-08,209.211,
2005-09,216.012,
2005-10,231.490,
2005-11,257.936,
2005-12,213.964,
2006-01,229.650,
2006-02,231.053,
2006-03,223.248,
2006-04,229.819,
2006-05,235.520,
2006-06,210.274,
2006-07,215.720,
2006-08,220.815,
2006-09,223.227,
2006-10,235.920,
2006-11,240.055,
2006-12,225.199,
2007-01,256.349,
2007-02,256.246,
2007-03,278.714,
2007-04,253.028,
2007-05,259.446,
2007-06,267.931,
2007-07,286.949,
2007-08,270.786,
2007-09,262.806,
2007-10,268.147,
2007-11,283.918,
2007-12,279.700,
2008-01,261.727,
2008-02,264.050,
2008-03,264.167,
2008-04,252.926,
2008-05,260.526,
2008-06,229.901,
2008-07,234.546,
2008-08,239.576,
2008-09,243.505,
2008-10,246.462,
2008-11,237.854,
2008-12,194.669,
2009-01,206.185,
2009-02,227.690,
2009-03,213.383,
2009-04,232.843,
2009-05,214.418,
2009-06,220.959,
2009-07,199.444,
2009-08,196.548,
2009-09,190.833,
2009-10,199.150,
2009-11,208.017,
2009-12,181.463,
2010-01,201.938,
2010-02,201.048,
2010-03,213.645,
2010-04,200.648,
2010-05,209.607,
2010-06,216.566,
2010-07,217.091,
2010-08,215.414,
2010-09,220.386,
2010-10,238.383,
2010-11,223.542,
2010-12,214.972,
2011-01,216.343,
2011-02,211.985,
2011-03,212.672,
2011-04,206.548,
2011-05,205.623,
2011-06,196.464,
2011-07,199.628,
2011-08,196.653,
2011-09,195.025,
2011-10,202.016,
2011-11,180.722,
2011-12,168.695,
2012-01,176.661,
2012-02,185.027,
2012-03,172.364,
2012-04,171.666,
2012-05,161.957,
2012-06,172.949,
2012-07,165.546,
2012-08,168.817,
2012-09,170.046,
2012-10,164.989,
2012-11,157.448,
2012-12,145.727,
2013-01,159.749,
2013-02,153.960,
2013-03,151.459,
2013-04,157.587,
2013-05,156.387,
2013-06,145.983,
2013-07,150.024,
2013-08,145.554,
2013-09,142.254,
2013-10,145.116,
2013-11,158.138,
2013-12,137.076,
2014-01,148.280,
2014-02,152.548,
2014-03,140.256,
2014-04,154.183,
2014-05,154.306,
2014-06,152.281,
2014-07,164.825,
2014-08,153.922,
2014-09,152.951,
2014-10,139.372,
2014-11,159.525,
