"",BBK01.RU5755,BBK01.RU5755_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Mexico / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:26,
1982-06,0.168,
1982-07,0.105,
1982-08,0.141,
1982-09,0.104,
1982-10,0.121,
1982-11,0.107,
1982-12,0.097,
1983-01,0.105,
1983-02,0.099,
1983-03,0.118,
1983-04,0.109,
1983-05,0.185,
1983-06,0.097,
1983-07,0.103,
1983-08,0.100,
1983-09,0.114,
1983-10,0.123,
1983-11,0.179,
1983-12,0.106,
1984-01,0.127,
1984-02,0.182,
1984-03,0.144,
1984-04,0.107,
1984-05,0.219,
1984-06,0.121,
1984-07,0.157,
1984-08,0.217,
1984-09,0.197,
1984-10,0.145,
1984-11,0.118,
1984-12,0.179,
1985-01,0.129,
1985-02,0.140,
1985-03,0.259,
1985-04,0.155,
1985-05,0.171,
1985-06,0.109,
1985-07,0.116,
1985-08,0.109,
1985-09,0.118,
1985-10,0.130,
1985-11,0.106,
1985-12,0.153,
1986-01,0.106,
1986-02,0.099,
1986-03,0.116,
1986-04,0.102,
1986-05,0.120,
1986-06,0.090,
1986-07,0.091,
1986-08,0.101,
1986-09,0.100,
1986-10,0.108,
1986-11,0.104,
1986-12,0.118,
1987-01,0.119,
1987-02,0.127,
1987-03,0.118,
1987-04,0.116,
1987-05,0.127,
1987-06,0.101,
1987-07,0.091,
1987-08,0.091,
1987-09,0.089,
1987-10,0.114,
1987-11,0.108,
1987-12,0.114,
1988-01,0.199,
1988-02,0.292,
1988-03,0.323,
1988-04,0.296,
1988-05,0.299,
1988-06,0.330,
1988-07,0.240,
1988-08,0.132,
1988-09,0.121,
1988-10,0.181,
1988-11,0.109,
1988-12,0.094,
1989-01,0.098,
1989-02,0.086,
1989-03,0.089,
1989-04,0.078,
1989-05,0.076,
1989-06,0.084,
1989-07,0.071,
1989-08,0.065,
1989-09,0.067,
1989-10,0.071,
1989-11,0.070,
1989-12,0.082,
1990-01,0.159,
1990-02,0.172,
1990-03,0.095,
1990-04,0.115,
1990-05,0.140,
1990-06,0.115,
1990-07,0.112,
1990-08,0.115,
1990-09,0.128,
1990-10,0.117,
1990-11,0.117,
1990-12,0.116,
1991-01,0.123,
1991-02,0.112,
1991-03,0.147,
1991-04,0.140,
1991-05,0.125,
1991-06,0.131,
1991-07,0.132,
1991-08,0.126,
1991-09,0.121,
1991-10,0.139,
1991-11,0.181,
1991-12,0.135,
1992-01,0.128,
1992-02,0.123,
1992-03,0.130,
1992-04,0.126,
1992-05,0.133,
1992-06,0.124,
1992-07,0.124,
1992-08,0.129,
1992-09,0.131,
1992-10,0.150,
1992-11,0.159,
1992-12,0.171,
1993-01,0.173,
1993-02,0.165,
1993-03,0.163,
1993-04,0.160,
1993-05,0.161,
1993-06,0.170,
1993-07,0.167,
1993-08,0.166,
1993-09,0.171,
1993-10,0.168,
1993-11,0.165,
1993-12,0.180,
1994-01,0.164,
1994-02,0.164,
1994-03,0.187,
1994-04,0.197,
1994-05,0.175,
1994-06,0.166,
1994-07,0.189,
1994-08,0.189,
1994-09,0.178,
1994-10,0.185,
1994-11,0.176,
1994-12,0.209,
1995-01,0.203,
1995-02,0.173,
1995-03,0.170,
1995-04,0.185,
1995-05,0.182,
1995-06,0.191,
1995-07,0.176,
1995-08,0.182,
1995-09,0.186,
1995-10,0.209,
1995-11,0.222,
1995-12,0.218,
1996-01,0.232,
1996-02,0.235,
1996-03,0.228,
1996-04,0.242,
1996-05,0.243,
1996-06,0.253,
1996-07,0.231,
1996-08,0.231,
1996-09,0.234,
1996-10,0.230,
1996-11,0.272,
1996-12,0.287,
1997-01,0.395,
1997-02,0.314,
1997-03,0.307,
1997-04,0.322,
1997-05,0.310,
1997-06,0.299,
1997-07,0.292,
1997-08,0.302,
1997-09,0.285,
1997-10,0.437,
1997-11,0.304,
1997-12,0.302,
1998-01,0.384,
1998-02,0.360,
1998-03,0.336,
1998-04,0.612,
1998-05,0.593,
1998-06,0.690,
1998-07,0.256,
1998-08,0.262,
1998-09,0.251,
1998-10,0.292,
1998-11,0.251,
1998-12,0.290,
1999-01,0.395,
1999-02,0.321,
1999-03,0.298,
1999-04,0.312,
1999-05,0.302,
1999-06,0.300,
1999-07,0.293,
1999-08,0.304,
1999-09,0.381,
1999-10,0.529,
1999-11,0.526,
1999-12,0.749,
2000-01,0.809,
2000-02,0.801,
2000-03,0.726,
2000-04,0.882,
2000-05,1.062,
2000-06,1.010,
2000-07,0.934,
2000-08,0.977,
2000-09,0.613,
2000-10,0.804,
2000-11,0.498,
2000-12,0.649,
2001-01,0.679,
2001-02,0.757,
2001-03,1.121,
2001-04,1.138,
2001-05,1.079,
2001-06,0.949,
2001-07,1.064,
2001-08,0.986,
2001-09,1.505,
2001-10,1.539,
2001-11,1.509,
2001-12,1.539,
2002-01,1.639,
2002-02,1.840,
2002-03,1.063,
2002-04,0.915,
2002-05,1.075,
2002-06,1.160,
2002-07,1.257,
2002-08,1.124,
2002-09,1.065,
2002-10,1.363,
2002-11,1.446,
2002-12,1.277,
2003-01,1.068,
2003-02,1.056,
2003-03,1.574,
2003-04,1.525,
2003-05,1.324,
2003-06,1.561,
2003-07,1.205,
2003-08,1.188,
2003-09,1.442,
2003-10,1.383,
2003-11,1.122,
2003-12,1.058,
2004-01,1.109,
2004-02,1.062,
2004-03,1.036,
2004-04,0.552,
2004-05,0.449,
2004-06,0.446,
2004-07,0.477,
2004-08,0.434,
2004-09,0.451,
2004-10,0.426,
2004-11,0.364,
2004-12,0.452,
2005-01,0.418,
2005-02,0.618,
2005-03,0.416,
2005-04,0.357,
2005-05,0.382,
2005-06,0.563,
2005-07,0.487,
2005-08,0.366,
2005-09,0.752,
2005-10,0.454,
2005-11,0.424,
2005-12,0.439,
2006-01,0.396,
2006-02,0.423,
2006-03,0.463,
2006-04,0.410,
2006-05,0.383,
2006-06,0.419,
2006-07,0.561,
2006-08,0.726,
2006-09,0.861,
2006-10,0.841,
2006-11,0.851,
2006-12,0.904,
2007-01,0.553,
2007-02,0.575,
2007-03,0.580,
2007-04,0.580,
2007-05,0.611,
2007-06,0.674,
2007-07,0.730,
2007-08,1.164,
2007-09,1.127,
2007-10,1.163,
2007-11,1.119,
2007-12,1.066,
2008-01,1.071,
2008-02,1.084,
2008-03,0.963,
2008-04,1.146,
2008-05,1.492,
2008-06,1.435,
2008-07,1.486,
2008-08,1.636,
2008-09,1.368,
2008-10,0.743,
2008-11,0.659,
2008-12,0.660,
2009-01,0.740,
2009-02,0.646,
2009-03,0.595,
2009-04,0.611,
2009-05,0.639,
2009-06,0.753,
2009-07,0.808,
2009-08,0.698,
2009-09,0.724,
2009-10,0.642,
2009-11,0.636,
2009-12,0.708,
2010-01,0.697,
2010-02,0.686,
2010-03,0.749,
2010-04,0.694,
2010-05,0.606,
2010-06,0.754,
2010-07,0.689,
2010-08,0.838,
2010-09,0.972,
2010-10,0.814,
2010-11,0.980,
2010-12,0.666,
2011-01,0.744,
2011-02,0.703,
2011-03,0.677,
2011-04,0.525,
2011-05,0.567,
2011-06,0.583,
2011-07,0.734,
2011-08,0.536,
2011-09,0.712,
2011-10,0.646,
2011-11,0.779,
2011-12,0.531,
2012-01,0.596,
2012-02,0.689,
2012-03,0.686,
2012-04,0.598,
2012-05,0.828,
2012-06,0.868,
2012-07,0.974,
2012-08,1.093,
2012-09,1.072,
2012-10,0.938,
2012-11,0.813,
2012-12,1.023,
2013-01,0.887,
2013-02,1.021,
2013-03,1.360,
2013-04,1.287,
2013-05,1.348,
2013-06,1.441,
2013-07,1.122,
2013-08,1.145,
2013-09,1.051,
2013-10,0.952,
2013-11,0.888,
2013-12,0.927,
2014-01,0.689,
2014-02,0.648,
2014-03,0.679,
2014-04,0.678,
2014-05,0.733,
2014-06,0.743,
2014-07,0.730,
2014-08,0.784,
2014-09,0.879,
2014-10,1.033,
2014-11,1.223,
2014-12,1.033,
