"",BBK01.OUH393,BBK01.OUH393_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / short-therm /,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:41,
1999-01,5.985,
1999-02,5.737,
1999-03,5.074,
1999-04,5.588,
1999-05,5.883,
1999-06,5.952,
1999-07,6.717,
1999-08,7.254,
1999-09,8.118,
1999-10,9.146,
1999-11,9.303,
1999-12,9.829,
2000-01,8.033,
2000-02,7.726,
2000-03,9.088,
2000-04,9.835,
2000-05,11.209,
2000-06,11.502,
2000-07,11.276,
2000-08,10.538,
2000-09,11.471,
2000-10,11.230,
2000-11,10.561,
2000-12,12.648,
2001-01,10.136,
2001-02,11.695,
2001-03,10.277,
2001-04,11.211,
2001-05,10.755,
2001-06,10.840,
2001-07,10.599,
2001-08,10.705,
2001-09,11.111,
2001-10,12.053,
2001-11,12.160,
2001-12,15.887,
2002-01,12.025,
2002-02,11.694,
2002-03,11.500,
2002-04,11.554,
2002-05,10.906,
2002-06,11.873,
2002-07,10.571,
2002-08,9.859,
2002-09,9.804,
2002-10,10.200,
2002-11,10.847,
2002-12,16.173,
2003-01,12.287,
2003-02,12.959,
2003-03,11.535,
2003-04,11.400,
2003-05,13.325,
2003-06,12.935,
2003-07,11.933,
2003-08,11.970,
2003-09,11.874,
2003-10,11.703,
2003-11,12.456,
2003-12,17.630,
2004-01,12.682,
2004-02,11.496,
2004-03,11.567,
2004-04,11.781,
2004-05,11.427,
2004-06,11.457,
2004-07,11.043,
2004-08,11.230,
2004-09,11.018,
2004-10,11.034,
2004-11,12.284,
2004-12,15.567,
2005-01,10.999,
2005-02,10.905,
2005-03,9.613,
2005-04,10.063,
2005-05,10.130,
2005-06,10.295,
2005-07,9.765,
2005-08,9.784,
2005-09,9.853,
2005-10,9.676,
2005-11,9.814,
2005-12,13.308,
2006-01,10.104,
2006-02,10.730,
2006-03,10.450,
2006-04,10.244,
2006-05,9.792,
2006-06,9.152,
2006-07,9.492,
2006-08,9.197,
2006-09,9.040,
2006-10,9.709,
2006-11,9.697,
2006-12,13.109,
2007-01,10.461,
2007-02,10.016,
2007-03,9.662,
2007-04,9.726,
2007-05,9.421,
2007-06,9.096,
2007-07,9.132,
2007-08,9.651,
2007-09,11.029,
2007-10,11.030,
2007-11,11.402,
2007-12,10.468,
2008-01,9.383,
2008-02,8.365,
2008-03,7.890,
2008-04,8.835,
2008-05,7.742,
2008-06,7.900,
2008-07,8.505,
2008-08,7.690,
2008-09,11.596,
2008-10,7.726,
2008-11,7.126,
2008-12,7.906,
2009-01,9.833,
2009-02,10.927,
2009-03,10.286,
2009-04,10.859,
2009-05,9.475,
2009-06,8.598,
2009-07,8.348,
2009-08,8.244,
2009-09,8.751,
2009-10,8.446,
2009-11,8.643,
2009-12,12.235,
2010-01,9.049,
2010-02,8.824,
2010-03,9.461,
2010-04,9.828,
2010-05,9.989,
2010-06,11.473,
2010-07,12.619,
2010-08,13.043,
2010-09,13.829,
2010-10,17.302,
2010-11,15.316,
2010-12,16.957,
2011-01,16.638,
2011-02,15.913,
2011-03,15.110,
2011-04,15.706,
2011-05,13.680,
2011-06,13.474,
2011-07,14.224,
2011-08,13.893,
2011-09,13.513,
2011-10,12.675,
2011-11,12.547,
2011-12,12.811,
2012-01,10.955,
2012-02,10.778,
2012-03,10.534,
2012-04,11.228,
2012-05,11.148,
2012-06,10.462,
2012-07,11.135,
2012-08,11.037,
2012-09,10.253,
2012-10,10.870,
2012-11,10.041,
2012-12,10.196,
2013-01,10.279,
2013-02,10.650,
2013-03,10.139,
2013-04,10.389,
2013-05,9.859,
2013-06,9.580,
2013-07,9.598,
2013-08,9.471,
2013-09,9.324,
2013-10,9.858,
2013-11,9.341,
2013-12,8.986,
2014-01,8.395,
2014-02,8.191,
2014-03,7.526,
2014-04,7.845,
2014-05,7.014,
2014-06,7.246,
2014-07,7.639,
2014-08,7.827,
2014-09,8.044,
2014-10,8.211,
2014-11,7.957,
2014-12,7.230,Provisional value
