"",BBK01.OUN305,BBK01.OUN305_FLAGS
"",Time deposits of the Federal Government and its special funds / for more than two years / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:23:47,
1999-01,41.258,
1999-02,41.038,
1999-03,40.168,
1999-04,40.018,
1999-05,39.955,
1999-06,39.506,
1999-07,39.514,
1999-08,39.711,
1999-09,39.290,
1999-10,39.595,
1999-11,40.007,
1999-12,40.139,
2000-01,40.511,
2000-02,40.793,
2000-03,40.403,
2000-04,40.726,
2000-05,41.085,
2000-06,41.199,
2000-07,41.589,
2000-08,41.940,
2000-09,41.592,
2000-10,42.006,
2000-11,42.323,
2000-12,42.471,
2001-01,42.734,
2001-02,42.340,
2001-03,41.860,
2001-04,42.282,
2001-05,42.363,
2001-06,42.202,
2001-07,42.455,
2001-08,42.705,
2001-09,41.861,
2001-10,41.959,
2001-11,42.127,
2001-12,42.156,
2002-01,43.700,
2002-02,43.852,
2002-03,42.955,
2002-04,42.350,
2002-05,42.452,
2002-06,42.166,
2002-07,42.312,
2002-08,42.361,
2002-09,41.383,
2002-10,41.445,
2002-11,41.574,
2002-12,40.699,
2003-01,41.005,
2003-02,41.012,
2003-03,39.706,
2003-04,39.538,
2003-05,39.302,
2003-06,38.694,
2003-07,38.193,
2003-08,37.892,
2003-09,36.665,
2003-10,36.561,
2003-11,37.078,
2003-12,36.675,
2004-01,36.841,
2004-02,37.037,
2004-03,36.092,
2004-04,36.064,
2004-05,35.935,
2004-06,35.550,
2004-07,35.545,
2004-08,35.560,
2004-09,34.498,
2004-10,34.665,
2004-11,34.528,
2004-12,34.169,
2005-01,34.084,
2005-02,33.964,
2005-03,32.760,
2005-04,32.377,
2005-05,32.204,
2005-06,31.643,
2005-07,31.307,
2005-08,30.934,
2005-09,29.837,
2005-10,29.633,
2005-11,29.621,
2005-12,29.278,
2006-01,29.448,
2006-02,29.618,
2006-03,28.763,
2006-04,28.898,
2006-05,28.924,
2006-06,28.685,
2006-07,29.056,
2006-08,32.454,
2006-09,31.960,
2006-10,32.212,
2006-11,32.454,
2006-12,32.593,
2007-01,32.792,
2007-02,32.996,
2007-03,32.639,
2007-04,32.877,
2007-05,32.961,
2007-06,33.010,
2007-07,33.654,
2007-08,33.615,
2007-09,32.975,
2007-10,33.013,
2007-11,32.997,
2007-12,32.427,
2008-01,32.456,
2008-02,32.482,
2008-03,31.573,
2008-04,31.607,
2008-05,31.628,
2008-06,31.456,
2008-07,31.371,
2008-08,31.405,
2008-09,30.710,
2008-10,30.356,
2008-11,29.849,
2008-12,28.317,
2009-01,28.357,
2009-02,28.400,
2009-03,27.779,
2009-04,27.424,
2009-05,27.429,
2009-06,27.145,
2009-07,27.189,
2009-08,16.479,
2009-09,16.466,
2009-10,16.093,
2009-11,16.105,
2009-12,16.150,
2010-01,16.155,
2010-02,16.144,
2010-03,15.556,
2010-04,15.282,
2010-05,15.299,
2010-06,15.341,
2010-07,15.327,
2010-08,15.335,
2010-09,14.822,
2010-10,14.556,
2010-11,14.599,
2010-12,14.702,
2011-01,14.726,
2011-02,14.738,
2011-03,14.192,
2011-04,13.894,
2011-05,13.891,
2011-06,13.862,
2011-07,13.866,
2011-08,13.891,
2011-09,13.944,
2011-10,13.722,
2011-11,13.802,
2011-12,13.798,
2012-01,12.742,
2012-02,12.770,
2012-03,12.783,
2012-04,11.941,
2012-05,11.907,
2012-06,11.956,
2012-07,11.964,
2012-08,11.973,
2012-09,11.939,
2012-10,11.108,
2012-11,11.159,
2012-12,9.210,
2013-01,9.166,
2013-02,9.180,
2013-03,9.206,
2013-04,8.378,
2013-05,8.381,
2013-06,8.421,
2013-07,8.393,
2013-08,8.398,
2013-09,7.893,
2013-10,7.587,
2013-11,7.610,
2013-12,4.706,
2014-01,4.703,
2014-02,4.764,
2014-03,4.689,
2014-04,4.363,
2014-05,4.376,
2014-06,4.368,
2014-07,4.345,
2014-08,4.346,
2014-09,4.358,
2014-10,4.375,
2014-11,4.416,
2014-12,4.758,Provisional value
