"",BBK01.OUC360,BBK01.OUC360_FLAGS
"",Loans to social security funds for up to and including one year / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:24,
1999-01,0.223,
1999-02,0.349,
1999-03,0.164,
1999-04,0.157,
1999-05,0.086,
1999-06,0.056,
1999-07,0.105,
1999-08,0.169,
1999-09,0.113,
1999-10,0.222,
1999-11,0.244,
1999-12,0.138,
2000-01,0.237,
2000-02,0.150,
2000-03,0.176,
2000-04,0.182,
2000-05,0.066,
2000-06,0.161,
2000-07,0.225,
2000-08,0.120,
2000-09,0.054,
2000-10,0.117,
2000-11,0.123,
2000-12,0.117,
2001-01,0.195,
2001-02,0.172,
2001-03,0.202,
2001-04,0.185,
2001-05,0.141,
2001-06,0.120,
2001-07,0.132,
2001-08,0.127,
2001-09,0.130,
2001-10,0.119,
2001-11,0.121,
2001-12,0.149,
2002-01,0.158,
2002-02,0.141,
2002-03,0.277,
2002-04,0.247,
2002-05,0.326,
2002-06,0.318,
2002-07,0.324,
2002-08,0.079,
2002-09,0.166,
2002-10,0.065,
2002-11,0.200,
2002-12,0.144,
2003-01,0.344,
2003-02,0.328,
2003-03,0.215,
2003-04,0.439,
2003-05,0.629,
2003-06,0.440,
2003-07,0.606,
2003-08,0.464,
2003-09,0.485,
2003-10,0.452,
2003-11,0.483,
2003-12,0.722,
2004-01,0.376,
2004-02,0.344,
2004-03,0.565,
2004-04,0.620,
2004-05,0.304,
2004-06,0.328,
2004-07,0.261,
2004-08,0.413,
2004-09,0.240,
2004-10,0.450,
2004-11,0.421,
2004-12,0.203,
2005-01,0.215,
2005-02,0.204,
2005-03,0.227,
2005-04,0.179,
2005-05,0.143,
2005-06,0.126,
2005-07,0.181,
2005-08,0.213,
2005-09,0.191,
2005-10,0.154,
2005-11,0.207,
2005-12,0.085,
2006-01,0.208,
2006-02,0.115,
2006-03,0.084,
2006-04,0.084,
2006-05,0.042,
2006-06,0.082,
2006-07,0.138,
2006-08,0.070,
2006-09,0.204,
2006-10,0.039,
2006-11,0.026,
2006-12,0.062,
2007-01,0.045,
2007-02,0.050,
2007-03,0.065,
2007-04,0.048,
2007-05,0.003,
2007-06,0.012,
2007-07,0.025,
2007-08,0.050,
2007-09,0.169,
2007-10,0.166,
2007-11,0.012,
2007-12,0.027,
2008-01,0.037,
2008-02,0.039,
2008-03,0.033,
2008-04,0.027,
2008-05,0.007,
2008-06,0.007,
2008-07,0.020,
2008-08,0.013,
2008-09,0.034,
2008-10,0.001,
2008-11,0.004,
2008-12,0.001,
2009-01,0.057,
2009-02,0.007,
2009-03,0.001,
2009-04,0.016,
2009-05,0.038,
2009-06,0.020,
2009-07,0.003,
2009-08,0.001,
2009-09,0.001,
2009-10,0.018,
2009-11,0.134,
2009-12,0.006,
2010-01,0.070,
2010-02,0.002,
2010-03,0.005,
2010-04,0.002,
2010-05,0.003,
2010-06,0.006,
2010-07,0.019,
2010-08,0.033,
2010-09,0.012,
2010-10,0.158,
2010-11,0.003,
2010-12,-,Nothing exists
2011-01,0.005,
2011-02,0.115,
2011-03,0.059,
2011-04,0.045,
2011-05,0.026,
2011-06,0.229,
2011-07,0.015,
2011-08,0.016,
2011-09,0.001,
2011-10,-,Nothing exists
2011-11,-,Nothing exists
2011-12,-,Nothing exists
2012-01,0.150,
2012-02,0.024,
2012-03,-,Nothing exists
2012-04,0.025,
2012-05,0.002,
2012-06,0.001,
2012-07,0.006,
2012-08,0.010,
2012-09,0.143,
2012-10,0.025,
2012-11,0.022,
2012-12,0.037,
2013-01,0.042,
2013-02,0.055,
2013-03,0.083,
2013-04,0.017,
2013-05,0.070,
2013-06,0.004,
2013-07,0.026,
2013-08,0.006,
2013-09,0.004,
2013-10,-,Nothing exists
2013-11,-,Nothing exists
2013-12,0.070,
2014-01,0.271,
2014-02,0.005,
2014-03,0.023,
2014-04,-,Nothing exists
2014-05,0.003,
2014-06,0.009,
2014-07,0.060,
2014-08,0.024,
2014-09,0.044,
2014-10,-,Nothing exists
2014-11,0.004,
2014-12,0.004,Provisional value
