"",BBK01.OUM348,BBK01.OUM348_FLAGS
"",Loans to the Federal Government and its special funds / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:28,
1999-01,63.359,
1999-02,63.821,
1999-03,59.665,
1999-04,59.505,
1999-05,59.893,
1999-06,59.452,
1999-07,58.019,
1999-08,57.848,
1999-09,57.444,
1999-10,57.432,
1999-11,57.076,
1999-12,55.743,
2000-01,55.129,
2000-02,54.019,
2000-03,53.916,
2000-04,53.939,
2000-05,54.235,
2000-06,54.159,
2000-07,54.218,
2000-08,54.132,
2000-09,52.937,
2000-10,51.862,
2000-11,52.487,
2000-12,52.592,
2001-01,52.140,
2001-02,50.186,
2001-03,49.226,
2001-04,49.047,
2001-05,48.855,
2001-06,48.766,
2001-07,48.621,
2001-08,48.545,
2001-09,47.325,
2001-10,47.386,
2001-11,47.506,
2001-12,45.556,
2002-01,45.839,
2002-02,44.715,
2002-03,43.896,
2002-04,42.994,
2002-05,42.937,
2002-06,42.386,
2002-07,42.405,
2002-08,41.741,
2002-09,41.675,
2002-10,41.760,
2002-11,38.631,
2002-12,36.230,
2003-01,35.312,
2003-02,34.644,
2003-03,32.716,
2003-04,32.683,
2003-05,31.948,
2003-06,31.993,
2003-07,31.923,
2003-08,31.437,
2003-09,31.242,
2003-10,30.760,
2003-11,30.930,
2003-12,30.599,
2004-01,29.982,
2004-02,29.907,
2004-03,30.749,
2004-04,29.264,
2004-05,28.967,
2004-06,29.101,
2004-07,28.524,
2004-08,28.883,
2004-09,29.603,
2004-10,28.165,
2004-11,27.397,
2004-12,26.105,
2005-01,26.425,
2005-02,26.397,
2005-03,26.483,
2005-04,25.010,
2005-05,22.926,
2005-06,22.983,
2005-07,21.148,
2005-08,21.159,
2005-09,19.068,
2005-10,17.685,
2005-11,16.295,
2005-12,16.631,
2006-01,17.049,
2006-02,15.619,
2006-03,15.687,
2006-04,16.185,
2006-05,15.439,
2006-06,15.633,
2006-07,15.230,
2006-08,15.424,
2006-09,15.424,
2006-10,16.560,
2006-11,14.432,
2006-12,14.225,
2007-01,14.098,
2007-02,13.895,
2007-03,11.159,
2007-04,11.077,
2007-05,11.101,
2007-06,11.020,
2007-07,10.816,
2007-08,10.388,
2007-09,9.622,
2007-10,5.939,
2007-11,4.033,
2007-12,4.386,
2008-01,3.056,
2008-02,2.775,
2008-03,2.798,
2008-04,2.573,
2008-05,2.567,
2008-06,2.567,
2008-07,2.441,
2008-08,3.039,
2008-09,1.960,
2008-10,1.661,
2008-11,1.653,
2008-12,1.903,
2009-01,1.905,
2009-02,1.787,
2009-03,1.871,
2009-04,1.622,
2009-05,1.619,
2009-06,1.614,
2009-07,1.614,
2009-08,1.611,
2009-09,1.621,
2009-10,1.610,
2009-11,1.493,
2009-12,1.563,
2010-01,1.563,
2010-02,1.460,
2010-03,1.460,
2010-04,1.200,
2010-05,1.326,
2010-06,1.290,
2010-07,1.358,
2010-08,1.290,
2010-09,1.289,
2010-10,2.650,
2010-11,70.266,
2010-12,61.203,
2011-01,52.708,
2011-02,46.502,
2011-03,36.718,
2011-04,27.747,
2011-05,22.725,
2011-06,20.612,
2011-07,17.180,
2011-08,11.268,
2011-09,8.973,
2011-10,1.107,
2011-11,1.093,
2011-12,1.092,
2012-01,1.092,
2012-02,1.100,
2012-03,1.124,
2012-04,1.123,
2012-05,1.116,
2012-06,1.124,
2012-07,1.076,
2012-08,1.084,
2012-09,1.267,
2012-10,1.131,
2012-11,1.117,
2012-12,1.118,
2013-01,1.117,
2013-02,1.198,
2013-03,1.198,
2013-04,1.198,
2013-05,1.165,
2013-06,1.164,
2013-07,1.164,
2013-08,1.160,
2013-09,1.160,
2013-10,1.160,
2013-11,1.166,
2013-12,1.201,
2014-01,1.196,
2014-02,0.993,
2014-03,0.994,
2014-04,0.999,
2014-05,1.285,
2014-06,0.985,
2014-07,0.988,
2014-08,0.989,
2014-09,0.782,
2014-10,0.750,
2014-11,0.735,
2014-12,0.638,Provisional value
