"",BBK01.OUG335,BBK01.OUG335_FLAGS
"",Deposits and borrowing from foreign general government / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:59,
1999-01,7.377,
1999-02,10.181,
1999-03,12.480,
1999-04,13.166,
1999-05,12.326,
1999-06,13.373,
1999-07,14.111,
1999-08,14.173,
1999-09,14.486,
1999-10,15.297,
1999-11,16.362,
1999-12,18.534,
2000-01,17.756,
2000-02,16.809,
2000-03,16.457,
2000-04,17.449,
2000-05,17.255,
2000-06,19.055,
2000-07,20.511,
2000-08,19.449,
2000-09,20.951,
2000-10,22.268,
2000-11,20.754,
2000-12,19.853,
2001-01,19.724,
2001-02,20.392,
2001-03,21.561,
2001-04,21.633,
2001-05,24.140,
2001-06,25.153,
2001-07,23.208,
2001-08,23.707,
2001-09,23.286,
2001-10,22.725,
2001-11,23.664,
2001-12,23.397,
2002-01,22.945,
2002-02,22.115,
2002-03,22.200,
2002-04,24.111,
2002-05,24.510,
2002-06,22.783,
2002-07,22.498,
2002-08,21.875,
2002-09,23.204,
2002-10,23.164,
2002-11,23.070,
2002-12,21.937,
2003-01,21.618,
2003-02,22.087,
2003-03,23.596,
2003-04,21.970,
2003-05,22.410,
2003-06,24.861,
2003-07,24.135,
2003-08,23.049,
2003-09,22.261,
2003-10,22.476,
2003-11,23.737,
2003-12,21.686,
2004-01,22.125,
2004-02,21.950,
2004-03,24.582,
2004-04,23.081,
2004-05,23.557,
2004-06,23.751,
2004-07,22.864,
2004-08,22.620,
2004-09,22.213,
2004-10,20.871,
2004-11,20.932,
2004-12,23.281,
2005-01,24.434,
2005-02,20.862,
2005-03,22.206,
2005-04,21.976,
2005-05,23.920,
2005-06,26.369,
2005-07,29.177,
2005-08,28.007,
2005-09,29.239,
2005-10,28.838,
2005-11,29.924,
2005-12,29.552,
2006-01,29.197,
2006-02,30.777,
2006-03,29.650,
2006-04,27.445,
2006-05,30.793,
2006-06,29.735,
2006-07,33.371,
2006-08,31.333,
2006-09,33.732,
2006-10,30.579,
2006-11,29.450,
2006-12,29.617,
2007-01,32.192,
2007-02,33.594,
2007-03,33.101,
2007-04,32.924,
2007-05,35.913,
2007-06,31.953,
2007-07,30.969,
2007-08,29.906,
2007-09,32.300,
2007-10,30.240,
2007-11,27.662,
2007-12,28.109,
2008-01,27.862,
2008-02,26.189,
2008-03,24.285,
2008-04,25.381,
2008-05,24.699,
2008-06,25.412,
2008-07,24.843,
2008-08,27.377,
2008-09,26.923,
2008-10,26.376,
2008-11,25.076,
2008-12,2.014,
2009-01,2.623,
2009-02,2.161,
2009-03,2.275,
2009-04,1.726,
2009-05,1.622,
2009-06,1.283,
2009-07,0.560,
2009-08,0.696,
2009-09,0.846,
2009-10,1.234,
2009-11,1.266,
2009-12,0.545,
2010-01,0.426,
2010-02,0.952,
2010-03,0.840,
2010-04,1.426,
2010-05,1.436,
2010-06,1.458,
2010-07,1.370,
2010-08,1.443,
2010-09,1.181,
2010-10,1.121,
2010-11,1.453,
2010-12,0.626,
2011-01,0.967,
2011-02,0.908,
2011-03,0.957,
2011-04,0.659,
2011-05,0.737,
2011-06,1.049,
2011-07,1.010,
2011-08,0.893,
2011-09,1.009,
2011-10,1.063,
2011-11,0.909,
2011-12,0.362,
2012-01,0.621,
2012-02,0.780,
2012-03,0.326,
2012-04,0.606,
2012-05,0.687,
2012-06,0.690,
2012-07,0.341,
2012-08,0.746,
2012-09,0.594,
2012-10,0.332,
2012-11,0.458,
2012-12,0.101,
2013-01,0.114,
2013-02,0.721,
2013-03,0.514,
2013-04,0.370,
2013-05,0.929,
2013-06,0.891,
2013-07,0.620,
2013-08,0.634,
2013-09,0.888,
2013-10,0.314,
2013-11,0.253,
2013-12,0.558,
2014-01,0.519,
2014-02,0.653,
2014-03,0.444,
2014-04,0.404,
2014-05,0.808,
2014-06,0.686,
2014-07,0.231,
2014-08,0.200,
2014-09,0.729,
2014-10,0.213,
2014-11,0.455,
2014-12,0.312,Provisional value
