"",BBK01.QUX516,BBK01.QUX516_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Turkey / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:40,
2002-03,4.767,
2002-04,4.446,
2002-05,4.355,
2002-06,4.151,
2002-07,4.195,
2002-08,4.148,
2002-09,4.052,
2002-10,4.351,
2002-11,4.569,
2002-12,4.267,
2003-01,4.119,
2003-02,4.086,
2003-03,4.030,
2003-04,4.046,
2003-05,3.762,
2003-06,3.762,
2003-07,3.892,
2003-08,4.021,
2003-09,3.976,
2003-10,3.906,
2003-11,3.617,
2003-12,3.620,
2004-01,3.773,
2004-02,3.689,
2004-03,3.825,
2004-04,4.011,
2004-05,3.877,
2004-06,3.885,
2004-07,4.250,
2004-08,4.307,
2004-09,4.145,
2004-10,4.233,
2004-11,3.944,
2004-12,3.967,
2005-01,4.433,
2005-02,4.465,
2005-03,4.851,
2005-04,4.390,
2005-05,4.600,
2005-06,4.972,
2005-07,4.436,
2005-08,4.261,
2005-09,4.301,
2005-10,4.052,
2005-11,4.584,
2005-12,4.117,
2006-01,3.902,
2006-02,4.309,
2006-03,4.413,
2006-04,4.389,
2006-05,4.492,
2006-06,4.386,
2006-07,4.626,
2006-08,4.678,
2006-09,5.817,
2006-10,5.395,
2006-11,5.248,
2006-12,4.950,
2007-01,4.946,
2007-02,4.809,
2007-03,4.238,
2007-04,4.165,
2007-05,5.804,
2007-06,4.683,
2007-07,4.671,
2007-08,4.831,
2007-09,4.532,
2007-10,4.659,
2007-11,4.530,
2007-12,4.487,
2008-01,4.275,
2008-02,4.410,
2008-03,4.127,
2008-04,4.229,
2008-05,4.805,
2008-06,4.722,
2008-07,4.791,
2008-08,4.949,
2008-09,4.506,
2008-10,5.372,
2008-11,5.237,
2008-12,4.741,
2009-01,5.141,
2009-02,5.212,
2009-03,4.717,
2009-04,4.929,
2009-05,4.494,
2009-06,4.633,
2009-07,4.364,
2009-08,4.288,
2009-09,4.150,
2009-10,4.191,
2009-11,4.066,
2009-12,4.313,
2010-01,4.073,
2010-02,4.003,
2010-03,4.342,
2010-04,4.660,
2010-05,4.737,
2010-06,5.315,
2010-07,3.763,
2010-08,3.715,
2010-09,3.725,
2010-10,3.627,
2010-11,3.597,
2010-12,3.986,
2011-01,4.072,
2011-02,4.063,
2011-03,4.008,
2011-04,4.172,
2011-05,4.774,
2011-06,4.699,
2011-07,4.782,
2011-08,4.437,
2011-09,4.996,
2011-10,4.829,
2011-11,5.440,
2011-12,5.285,
2012-01,5.620,
2012-02,5.960,
2012-03,5.830,
2012-04,6.179,
2012-05,6.097,
2012-06,5.090,
2012-07,5.349,
2012-08,5.259,
2012-09,4.946,
2012-10,4.639,
2012-11,4.612,
2012-12,4.473,
2013-01,4.746,
2013-02,5.065,
2013-03,5.449,
2013-04,5.350,
2013-05,5.099,
2013-06,4.892,
2013-07,4.646,
2013-08,4.622,
2013-09,4.064,
2013-10,4.205,
2013-11,4.384,
2013-12,4.320,
2014-01,4.300,
2014-02,4.272,
2014-03,4.402,
2014-04,4.140,
2014-05,3.637,
2014-06,3.676,
2014-07,3.689,
2014-08,3.881,
2014-09,4.087,
2014-10,4.071,
