"",BBK01.QUX437,BBK01.QUX437_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Slovak Republic / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:12,
2002-03,1.181,
2002-04,1.409,
2002-05,1.396,
2002-06,1.039,
2002-07,1.160,
2002-08,1.272,
2002-09,1.126,
2002-10,1.334,
2002-11,1.085,
2002-12,1.081,
2003-01,1.102,
2003-02,1.093,
2003-03,1.110,
2003-04,1.124,
2003-05,1.070,
2003-06,1.001,
2003-07,1.115,
2003-08,1.247,
2003-09,1.135,
2003-10,1.159,
2003-11,1.309,
2003-12,1.300,
2004-01,1.321,
2004-02,1.503,
2004-03,1.423,
2004-04,1.449,
2004-05,1.929,
2004-06,1.716,
2004-07,1.692,
2004-08,1.662,
2004-09,1.732,
2004-10,1.803,
2004-11,1.807,
2004-12,1.962,
2005-01,1.935,
2005-02,1.973,
2005-03,1.939,
2005-04,2.104,
2005-05,1.782,
2005-06,1.871,
2005-07,1.773,
2005-08,1.862,
2005-09,1.856,
2005-10,1.865,
2005-11,1.898,
2005-12,1.009,
2006-01,1.038,
2006-02,1.007,
2006-03,1.520,
2006-04,1.528,
2006-05,1.530,
2006-06,1.507,
2006-07,1.563,
2006-08,1.503,
2006-09,1.499,
2006-10,1.504,
2006-11,1.522,
2006-12,1.494,
2007-01,1.656,
2007-02,1.567,
2007-03,1.632,
2007-04,1.614,
2007-05,1.841,
2007-06,1.910,
2007-07,1.890,
2007-08,1.912,
2007-09,1.934,
2007-10,2.023,
2007-11,2.034,
2007-12,1.998,
2008-01,2.072,
2008-02,2.017,
2008-03,2.036,
2008-04,2.001,
2008-05,2.009,
2008-06,2.001,
2008-07,2.122,
2008-08,2.069,
2008-09,2.114,
2008-10,2.075,
2008-11,2.063,
2008-12,2.145,
2009-01,2.478,
2009-02,2.612,
2009-03,2.507,
2009-04,2.483,
2009-05,2.518,
2009-06,2.544,
2009-07,2.510,
2009-08,2.550,
2009-09,2.633,
2009-10,2.663,
2009-11,2.674,
2009-12,2.592,
2010-01,2.575,
2010-02,2.621,
2010-03,2.591,
2010-04,2.616,
2010-05,2.657,
2010-06,2.713,
2010-07,2.728,
2010-08,2.748,
2010-09,2.777,
2010-10,2.735,
2010-11,2.759,
2010-12,2.619,
2011-01,2.596,
2011-02,2.747,
2011-03,2.768,
2011-04,2.858,
2011-05,2.787,
2011-06,2.849,
2011-07,2.874,
2011-08,2.790,
2011-09,2.767,
2011-10,2.731,
2011-11,2.898,
2011-12,2.903,
2012-01,3.077,
2012-02,2.924,
2012-03,3.471,
2012-04,3.439,
2012-05,3.557,
2012-06,3.551,
2012-07,3.688,
2012-08,3.741,
2012-09,4.100,
2012-10,4.437,
2012-11,4.235,
2012-12,3.864,
2013-01,3.735,
2013-02,3.575,
2013-03,3.845,
2013-04,3.723,
2013-05,3.784,
2013-06,4.249,
2013-07,3.797,
2013-08,3.720,
2013-09,3.680,
2013-10,3.650,
2013-11,3.882,
2013-12,2.937,
2014-01,3.367,
2014-02,4.300,
2014-03,5.055,
2014-04,3.958,
2014-05,2.765,
2014-06,3.916,
2014-07,4.064,
2014-08,3.937,
2014-09,3.959,
2014-10,4.018,
